,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,prob,net_pnl,equity_after,units,risk_pct_used
0,2018-02-02 10:05:00,1348.24,bull,fvg,1349.4481030458253,1347.0318969541747,0.6040515229126547,0,-1.0,51.22333501573049,20.38207328780635,1.206256820662059,0.00030178416024876145,10,4,0.01503459387022219,0.012943657022373245,london,2,True,bull,1,0.9436281151175209,0,0,0.9810610257368164,1.3739453160954165,normal,0,0.5328021248340007,0.46719787516599937,0.9436281151175209,1.1919513033065203,2018-02-02 11:05:00,60.0,0.7529705843336725,0.62,2,0.7529705843336725,-47.919513033065016,5952.080486966935,29.798782582662543,0.006
1,2018-02-02 11:50:00,1345.99,bull,fvg,1347.263515697992,1344.716484302008,0.6367578489959793,0,-1.0,34.406122318077024,24.1985244787654,1.218211900238985,0.00030432794802795726,11,4,0.013340661160757999,0.014590898442075716,off,0,False,bull,1,1.1778417826848582,0,0,1.0962765759274624,1.4542725731669475,normal,0,0.5328021248340007,0.46719787516599937,1.1778417826848582,1.9159559665007455,2018-02-02 12:35:00,45.0,0.963508202122605,0.62,2,0.963508202122605,-47.30728111377405,5904.77320585316,28.26820278443513,0.006
2,2018-02-02 15:35:00,1340.63,bull,fvg,1343.1012089785338,1338.1587910214664,1.2356044892667961,0,-1.0,33.00058099508452,24.292324979996973,2.9312739596644257,0.0012182133428295999,15,4,0.009305337017323381,0.018514993557455752,new_york,3,True,bull,1,1.262539925640665,0,0,2.066608431339221,4.178354350921625,normal,0,0.8063745019920333,0.1936254980079667,1.262539925640665,2.168978846613262,2018-02-02 15:45:00,10.0,0.7711720865214321,0.62,2,0.7711720865214321,-41.827107349109866,5862.9460985040505,14.567768372774681,0.006
3,2018-02-02 16:50:00,1333.46,bull,fvg,1336.6612835837218,1330.2587164162783,1.600641791860897,0,-1.0,27.29018823008512,47.393127404238385,1.2100079850944903,0.0013649969048273103,16,4,0.0045426124164739175,0.02376420288157435,new_york,3,True,bull,1,1.330716223224158,0,0,2.122700860779124,1.6311087542319358,normal,0,0.8093011171732939,0.19069888282670605,1.330716223224158,2.161632925988539,2018-02-02 17:05:00,15.0,0.8719280964735595,0.62,2,0.8719280964735595,-40.498195684138295,5822.447902819912,11.245489210345738,0.006
4,2018-02-02 20:05:00,1336.58,bull,fvg,1339.0801210476181,1334.0798789523817,1.250060523809162,0,-1.0,67.75677168292985,36.34760926095831,0.9602079751771563,0.0006716124150754483,20,4,0.0068930188409180625,0.021480028112920335,off,0,False,bull,1,1.3359353152846163,0,0,1.1484900920205965,-0.943166173702727,normal,0,0.8664588204728534,0.13354117952714656,1.3359353152846163,1.7919132372681614,2018-02-02 20:25:00,20.0,0.7383110678627117,0.62,2,0.7383110678627117,-41.759721119790726,5780.688181700121,14.399302799476825,0.006
5,2018-02-02 21:20:00,1329.61,bull,fvg,1332.051637861224,1327.1683621387758,1.220818930612092,1,1.0,31.116240500273847,31.51811787201867,1.2513064133016627,0.0005959139702922015,21,4,0.001642271155541035,0.026582815977509788,off,0,False,bull,1,1.4334640101973093,0,0,1.035764231035371,0.1754407256722546,normal,0,0.8664588204728534,0.13354117952714656,1.4334640101973093,1.507185016435961,2018-02-02 22:25:00,65.0,0.7331545238094646,0.62,2,0.7331545238094646,30.10231950090225,5810.790501201023,14.744201247744376,0.006
6,2018-02-02 22:35:00,1330.6,bull,fvg,1333.0950992988728,1328.104900701127,1.2475496494364238,1,1.0,46.11998606039541,26.148302936840025,0.7933449264463975,0.0007278193226826251,22,4,0.002388073194066614,0.025858029752840694,off,0,False,bull,1,1.2744983742478084,0,0,0.9899871643338221,-1.175789476474391,normal,0,0.8664588204728534,0.13354117952714656,1.2744983742478084,1.410765496022595,2018-02-05 01:25:00,3050.0,0.7680046215647175,0.62,2,0.7680046215647175,30.22868660718039,5841.019187808203,14.42828348204903,0.006
7,2018-02-05 04:10:00,1329.46,bull,fvg,1331.3069922927384,1327.6130077072617,0.9234961463692446,1,1.0,34.53894779696061,19.07760279670032,1.2483998780859493,0.0004907733534844084,4,0,0.001529270846673627,0.02669263207215652,off,0,False,bull,1,1.34272352394226,0,0,0.8049970471875987,1.152003778309586,normal,0,0.8703559366069107,0.12964406339308931,1.34272352394226,1.418522432551834,2018-02-05 05:15:00,65.0,0.6772513729869758,0.62,2,0.6772513729869758,28.203540828721945,5869.222728636925,19.49114792819513,0.006
8,2018-02-05 08:30:00,1331.11,bull,fvg,1332.2598066480653,1329.9601933519345,0.5749033240326494,1,1.0,45.58494491127408,22.77203254969007,1.4486067540136558,0.0002666451052698294,8,0,0.002772274244216144,0.025484655031041473,london,2,True,bull,1,1.6002690566245967,0,0,0.7059632033102586,1.947407600166634,normal,0,0.8077422707196711,0.19225772928032897,1.6002690566245967,2.2090670672967914,2018-02-05 09:10:00,40.0,0.6773425008481138,0.62,2,0.6773425008481138,23.476155209026444,5892.698883845952,31.309611977433878,0.006
9,2018-02-05 10:00:00,1333.75,bull,fvg,1335.1505444418576,1332.3494555581424,0.7002722209288537,1,1.0,67.97860271061384,22.981144903206634,2.1641081374813202,0.0003817768083798092,10,0,0.004761079680284411,0.02355189176525717,london,2,True,bull,1,2.2134249420089898,0,0,0.9654124604514756,4.229263085499281,normal,0,0.8077422707196711,0.19225772928032897,2.2134249420089898,2.6989504131592463,2018-02-05 10:45:00,45.0,0.7433844773337204,0.62,2,0.7433844773337204,25.718284140344387,5918.417167986297,25.704289649139035,0.006
10,2018-02-05 11:45:00,1334.74,bull,fvg,1335.9469484957526,1333.5330515042474,0.603474247876358,1,1.0,54.940056654039694,36.58989032821332,0.8450704225352113,0.00027514221586074657,11,0,0.00550688171880999,0.022827105540588075,off,0,False,bull,1,0.9776722073495994,0,0,0.9158032641589033,-0.2949733620462961,normal,0,0.8077422707196711,0.19225772928032897,0.9776722073495994,1.0936672150011573,2018-02-05 12:05:00,20.0,0.6507820948387978,0.62,2,0.6507820948387978,24.069084927256455,5942.4862529135535,29.827287681858866,0.006
11,2018-02-05 13:40:00,1338.24,bull,fvg,1339.917989076621,1336.562010923379,0.8389945383105026,0,-1.0,64.39955472382566,33.424154413996,1.466050387344574,0.0003936755124508819,13,0,0.008143555592385244,0.020264729998828675,new_york,3,True,bull,1,1.048874527565078,0,0,1.3587114499775763,1.4676558457362778,normal,0,0.756819953234609,0.24318004676539096,1.048874527565078,1.477959561568801,2018-02-05 13:55:00,15.0,0.6767821261310241,0.62,2,0.6767821261310241,-44.58170068007642,5897.904552233477,21.454251700191055,0.006
12,2018-02-05 14:50:00,1336.39,bull,fvg,1337.9540576631478,1334.8259423368524,0.7820288315738129,0,-1.0,50.43365515520967,20.402064227391804,1.028981507038366,0.00043110034436455967,14,0,0.006749885116352678,0.02161912849947286,new_york,3,True,bull,1,1.0613419435314182,0,0,1.2115453663038753,0.7630163304790909,normal,0,0.756819953234609,0.24318004676539096,1.0613419435314182,1.4961085228091628,2018-02-05 16:50:00,120.0,0.8088099009346083,0.62,2,0.8088099009346083,-45.206821678824895,5852.6977305546525,23.017054197062247,0.006
13,2018-02-05 16:50:00,1334.23,bull,fvg,1336.0924114079996,1332.3675885920004,0.931205703999864,1,1.0,30.250533699942963,17.876729209079198,1.7807369422273687,0.000311234468427632,16,0,0.00512268066866046,0.023200480262387295,new_york,3,True,bull,1,1.1812642419124075,0,0,1.2926577796231158,3.430384574622608,normal,0,0.8061834242660423,0.19381657573395777,1.1812642419124075,2.1692306987847627,2018-02-05 17:30:00,40.0,0.8359941548751021,0.62,2,0.8359941548751021,28.268088598390406,5880.9658191530425,19.329778504023974,0.006
14,2018-02-05 19:35:00,1334.92,bull,fvg,1336.5493133471946,1333.2906866528056,0.8146566735972616,1,1.0,43.776477575774855,12.497559487893652,0.9124105360533619,0.00038184239073613943,19,0,0.0056424820894510515,0.02269532622701183,off,0,False,bull,1,0.9329083338188044,0,0,1.0166188248801502,-0.7536466901906749,normal,0,0.8061834242660423,0.19381657573395777,0.9329083338188044,1.1415851979625762,2018-02-05 22:05:00,150.0,0.7605966906379039,0.62,2,0.7605966906379039,27.161921048032205,5908.127740201075,22.09519737991948,0.006
15,2018-02-05 22:55:00,1336.0,bull,fvg,1339.1943482861172,1332.8056517138828,1.5971741430586264,1,1.0,46.82342991270347,25.460297057736682,1.303073795000598,0.0010586699241021853,22,0,0.006456084313297075,0.021904650345554697,off,0,False,bull,1,1.2209063166185181,0,0,1.7744319671159745,1.7499811307937154,normal,0,0.6848532086256202,0.3151467913743798,1.2209063166185181,1.4212601737045893,2018-02-05 23:35:00,40.0,0.8548951851247125,0.62,2,0.8548951851247125,31.49203821556249,5939.619778416637,11.26990446109377,0.006
16,2018-02-06 06:50:00,1342.47,bull,fvg,1344.1395805191635,1340.8004194808366,0.8347902595817194,1,1.0,40.75612528951017,28.069363255673885,1.2786449684490204,0.0003915820328420097,6,1,0.011330164302449066,0.017167916129788015,off,0,False,bull,1,0.9104083226615475,0,0,0.7402615976317514,-0.13959451221368488,normal,0,0.5876851130163708,0.41231488698362917,0.9104083226615475,1.1979056877125767,2018-02-06 08:05:00,75.0,0.6470979908930716,0.62,2,0.6470979908930716,27.375079048469487,5966.994857465106,21.562302378826285,0.006
17,2018-02-06 10:20:00,1341.43,bull,fvg,1343.2195826894076,1339.6404173105925,0.8947913447037369,0,-1.0,37.171168386435454,11.562118161629067,1.3769269599658291,0.0004126208919091171,10,1,0.010546695494301017,0.01792930771933935,london,2,True,bull,1,1.3075674087876088,0,0,0.9113263739479205,2.2830346845808394,normal,0,0.5908028059236167,0.4091971940763834,1.3075674087876088,1.7881263709917365,2018-02-06 10:30:00,10.0,0.9043665544089318,0.62,2,0.9043665544089318,-44.046568669462914,5922.948288795643,20.116421673657293,0.006
18,2018-02-06 11:45:00,1342.94,bull,fvg,1344.6338622113065,1341.2461377886937,0.8469311056531544,0,-1.0,60.49348063077296,20.317597642574245,0.8280399274047187,0.0004115258758918808,11,1,0.01168423193690062,0.016823825699894587,off,0,False,bull,1,0.932779531566165,0,0,0.887057794880078,-0.3470491783808846,normal,0,0.5908028059236167,0.4091971940763834,0.932779531566165,1.1689262484184233,2018-02-06 14:00:00,135.0,0.7400134492978979,0.62,2,0.7400134492978979,-44.50128180667893,5878.447006988964,21.25320451669732,0.006
19,2018-02-06 14:00:00,1341.38,bull,fvg,1343.0525271500057,1339.7074728499945,0.8362635750027643,0,-1.0,38.59769187971349,20.4559191103496,1.5112899619941873,0.00039572432183279703,14,1,0.010509028724678548,0.017965913084221595,new_york,3,True,bull,1,1.506701998823548,0,0,0.9799542643019921,1.8062360408396891,normal,0,0.8290465055858683,0.1709534944141316,1.506701998823548,2.2361370934919766,2018-02-06 14:50:00,50.0,0.647028036412171,0.62,2,0.647028036412171,-44.609725707562646,5833.837281281401,21.52431426890661,0.006
20,2018-02-06 15:35:00,1335.76,bull,fvg,1338.4113015653622,1333.1086984346377,1.3256507826810917,0,-1.0,33.10379036070937,41.17705165230636,1.2154325132775778,0.0007229637465584165,15,1,0.00627528381910905,0.022080356096989634,new_york,3,True,bull,1,1.0183677463453624,0,0,1.4866214939629951,1.877902852381177,normal,0,0.8290465055858683,0.1709534944141316,1.0183677463453624,1.2597586195532917,2018-02-06 16:30:00,55.0,0.8053378050408131,0.62,2,0.8053378050408131,-41.431294647175505,5792.405986634226,13.578236617938758,0.006
21,2018-02-07 08:15:00,1328.95,bear,fvg,1327.9314145091398,1329.9685854908603,0.5092927454300724,0,-1.0,42.429347014966595,22.12049508860088,1.2966672737206337,0.0001862252723518321,8,2,0.006643033525731325,0.02706600679395574,london,2,True,range,0,1.2173744974048897,0,0,0.6722149746360693,0.5389094123284657,low,1,0.8156974202011404,0.18430257979885953,1.2173744974048897,1.7082513108746897,2018-02-07 08:25:00,10.0,0.7080388668523552,0.62,2,0.7080388668523552,-35.09607655955032,5757.309910074676,24.740191398875794,0.0042
