tp_atr_mult,sl_atr_mult,model_threshold,entry_type_filter,cooldown_minutes,per_trade_risk_pct,trades,win_rate,net_profit,profit_factor,max_drawdown,score
3.0,1.5,0.5,ob_only,45,0.015,14,64.28571428571429,170.9389217545727,3.0158987792801537,3.4494445516292425,331.4150263614096
3.0,1.2,0.42,ob_only,15,0.02,20,50.0,244.030024833997,2.067078656838157,7.077586742978002,252.21462798102033
3.0,1.2,0.42,ob_only,30,0.02,20,50.0,244.030024833997,2.067078656838157,7.077586742978002,252.21462798102033
3.0,1.5,0.5,ob_only,45,0.01,14,64.28571428571429,113.95928116971513,3.0158987792801537,2.286710874679634,220.94335090760637
5.0,2.0,0.48,ob_only,60,0.015,16,50.0,174.91814481583998,2.509413453611913,5.178557033029888,219.47097294085285
