,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,filter_profile,entry_filter,session_filter,prob,net_pnl,equity_after,units,risk_pct_used
0,2020-06-01 13:45:00+00:00,304.555,bull,fvg,305.34892259986395,303.84929102234315,0.44106811103552485,1,1.125,60.98406052168032,20.525619855505234,5.037835762926128,0.0008881554307049461,13,0,0.0825158171607309,0.007446877851648965,regular,1,True,bull,1,0.7821921181063122,0,0,0.8026020010108091,4.2786070800254,normal,0,0.07196078431372468,0.9280392156862753,0.7821921181063122,1.1222756477176739,2020-06-01 16:15:00+00:00,150.0,0.7014224688662516,0.7,6,baseline,fvg_only,all_sessions,0.7014224688662516,26.0817744700492,6026.081774470049,34.0083529611406,0.004
1,2020-06-01 16:45:00+00:00,305.61,bull,fvg,306.08964244374704,305.18365116111374,0.2664680243039101,1,1.125,68.60961029504676,17.251583342478003,1.1686901125898428,0.00035141411625509846,16,0,0.08004588631192665,0.004008603832616222,off,0,False,bull,1,0.8256150079347403,0,0,0.6713375935218658,-0.227259210794136,normal,0,0.05276426100721076,0.9472357389927892,0.8256150079347403,0.9757268275590834,2020-06-01 17:25:00+00:00,40.0,0.7774157507670082,0.7,6,baseline,fvg_only,all_sessions,0.7774157507670082,25.480117826302195,6051.561892296351,56.29193235917806,0.004
2,2020-06-01 19:35:00+00:00,305.49,bull,fvg,305.9505409925867,305.08063022881186,0.25585610699261035,0,-1.0,40.69301253214088,14.674180037887329,1.7926031003994196,0.00045789535940879173,19,0,0.07962179840133002,0.004399687133359295,off,0,False,bull,1,1.447297875171223,0,0,0.8010036894272942,2.6350304089364496,normal,0,0.05276426100721076,0.9472357389927892,1.447297875171223,1.8760544965763963,2020-06-01 22:45:00+00:00,190.0,0.7627077033385261,0.7,6,baseline,fvg_only,all_sessions,0.7627077033385261,-25.582920981486364,6025.978971314865,58.62670301801351,0.004
3,2020-06-01 22:45:00+00:00,304.7,bull,fvg,305.08819793302195,304.35493517064714,0.21566551834554606,0,-1.0,24.918964512010405,22.096181052959583,3.739221251653278,0.00047467848411227265,22,0,0.06931040533426917,0.006974318863251162,off,0,False,bull,1,2.2720368270226476,0,0,0.8263687068506653,-0.46596399415312634,normal,0,0.12105984467793417,0.8789401553220658,2.2720368270226476,4.126760767449422,2020-06-01 23:05:00+00:00,20.0,0.8026963422444248,0.7,6,baseline,fvg_only,all_sessions,0.8026963422444248,-25.877907989682075,6000.101063325183,69.55214776600286,0.004
4,2020-06-02 08:00:00+00:00,305.91,bull,fvg,306.6063792611299,305.29099621232905,0.3868773672943779,1,1.125,64.24386066165744,43.37473389083159,0.26507325435636747,0.0015269662624072863,8,1,0.06255644320944789,0.006398596855917794,off,0,False,bull,1,0.9822233920210366,0,0,1.6048062814773683,-0.31551309438317,normal,0,0.04554554554554391,0.9544544544544561,0.9822233920210366,1.0080713760215632,2020-06-02 08:30:00+00:00,30.0,0.7670719278140424,0.7,6,baseline,fvg_only,all_sessions,0.7670719278140424,25.953156647977675,6026.05421997316,38.77197600082681,0.004
5,2020-06-02 17:05:00+00:00,306.83,bull,fvg,307.33881953339966,306.3777159703114,0.2826775185553758,0,-1.0,62.629652334234734,19.788029846917336,1.5780848753217112,0.0004444583835837974,17,1,0.05439862542955321,0.004218998474669819,off,0,False,bull,1,0.8136480084280382,0,0,0.9524928624191805,0.44228321479599714,normal,0,0.0,1.0,0.8136480084280382,0.9194222495236932,2020-06-02 18:30:00+00:00,85.0,0.8733223217013673,0.7,6,baseline,fvg_only,all_sessions,0.8733223217013673,-25.432728014840926,6000.621491958319,53.064000549663874,0.004
6,2020-06-02 18:05:00+00:00,306.7484,bull,fvg,307.1884814007058,306.357216532706,0.24448966705877564,0,-1.0,51.451839394056414,21.7317064536859,1.3771172023075826,0.00041801037956696815,18,1,0.054118213058419254,0.004483821763541336,off,0,False,bull,1,1.3971960619417514,0,0,0.8259582250425744,0.15314105823605398,normal,0,0.0,1.0,1.3971960619417514,2.0041746790147807,2020-06-02 18:30:00+00:00,25.0,0.9152966222499688,0.7,6,baseline,fvg_only,all_sessions,0.9152966222499688,-25.656511724492088,5974.964980233827,61.35228609229956,0.004
7,2020-06-02 19:35:00+00:00,306.63,bull,fvg,307.2268317899711,306.09948285335906,0.33157321665059547,1,1.125,51.21482294414939,18.351688712189198,1.0581987928889713,0.0007340148768118996,19,1,0.05371134020618555,0.004868075163080518,off,0,False,bull,1,0.7992201622220817,0,0,1.0527713481814818,0.5062453001904087,normal,0,0.0,1.0,0.7992201622220817,1.1460515533752773,2020-06-02 19:50:00+00:00,15.0,0.7767087930518184,0.7,6,baseline,fvg_only,all_sessions,0.7767087930518184,25.77855031811331,6000.74353055194,45.23887710691439,0.004
8,2020-06-02 21:50:00+00:00,308.2,bull,fvg,308.47024835360685,307.9597792412383,0.15013797422604072,0,-1.0,64.62053883683896,28.803579878115197,0.3685556165210529,0.0001926070515011747,21,1,0.05910652920962196,0.0028148963018086665,off,0,False,bull,1,0.7992648137062124,0,0,0.4851124981534296,-0.6592391022850083,low,1,0.009961261759823292,0.9900387382401767,0.7992648137062124,0.8658702148483336,2020-06-02 22:00:00+00:00,10.0,0.9185853213214973,0.7,6,baseline,fvg_only,all_sessions,0.9185853213214973,-13.348759373129178,5987.394771178811,49.95405085663624,0.002
9,2020-06-02 22:50:00+00:00,307.85,bull,fvg,308.1106937636319,307.61827221010503,0.14482986868437092,1,1.125,46.704314519325465,17.38744313160335,0.7162267501028516,0.00026454493967575894,22,1,0.0579037800687286,0.003947325848513187,off,0,False,bull,1,1.0356979631520185,0,0,0.5031376600875741,-0.4925346306495722,low,1,0.009961261759823292,0.9900387382401767,1.0356979631520185,1.242837555782265,2020-06-02 23:10:00+00:00,20.0,0.8902222908146447,0.7,6,baseline,fvg_only,all_sessions,0.8902222908146447,12.101807749744541,5999.496578928556,51.784898157609625,0.002
