,time,equity,withdrawn
0,2020-06-01 16:15:00+00:00,6026.081774470049,0
1,2020-06-01 17:25:00+00:00,6051.561892296351,0
2,2020-06-01 22:45:00+00:00,6025.978971314865,0
3,2020-06-01 23:05:00+00:00,6000.101063325183,0
4,2020-06-02 08:30:00+00:00,6026.05421997316,0
5,2020-06-02 18:30:00+00:00,6000.621491958319,0
6,2020-06-02 18:30:00+00:00,5974.964980233827,0
7,2020-06-02 19:50:00+00:00,6000.74353055194,0
8,2020-06-02 22:00:00+00:00,5987.394771178811,0
9,2020-06-02 23:10:00+00:00,5999.496578928556,0
10,2020-06-03 08:00:00+00:00,6024.350495651422,0
11,2020-06-03 09:20:00+00:00,6049.43702898177,0
12,2020-06-03 10:10:00+00:00,6074.397274146204,0
13,2020-06-03 11:50:00+00:00,6099.26497973617,0
14,2020-06-03 13:35:00+00:00,6073.611961586623,0
15,2020-06-03 18:35:00+00:00,6099.021656835257,0
16,2020-06-03 22:00:00+00:00,6073.808259679333,0
17,2020-06-03 22:25:00+00:00,6086.124758133784,0
18,2020-06-04 08:00:00+00:00,6060.018569264503,0
19,2020-06-04 09:00:00+00:00,6034.631151092653,0
20,2020-06-04 11:45:00+00:00,6059.538047306436,0
21,2020-06-04 11:40:00+00:00,6032.963453988866,0
22,2020-06-04 13:05:00+00:00,6058.888892517174,0
23,2020-06-04 16:30:00+00:00,6033.961318871531,0
24,2020-06-04 17:40:00+00:00,6060.029069920843,0
25,2020-06-04 18:55:00+00:00,6034.838415825607,0
26,2020-06-04 19:55:00+00:00,6060.942924449297,0
27,2020-06-05 08:00:00+00:00,6073.253519968255,0
28,2020-06-05 10:15:00+00:00,6047.8062671046555,0
29,2020-06-05 12:00:00+00:00,6034.607575681056,0
30,2020-06-05 13:00:00+00:00,6060.7078328407315,0
31,2020-06-05 15:00:00+00:00,6087.071873649246,0
32,2020-06-05 15:25:00+00:00,6113.329189803439,0
33,2020-06-08 08:25:00+00:00,6139.527448688384,0
34,2020-06-08 08:45:00+00:00,6152.15406616276,0
35,2020-06-08 10:45:00+00:00,6164.793409661909,0
36,2020-06-08 11:15:00+00:00,6190.135813291239,0
37,2020-06-08 13:30:00+00:00,6215.803577716447,0
38,2020-06-08 14:45:00+00:00,6241.896913693187,0
39,2020-06-08 16:10:00+00:00,6216.69788879634,0
40,2020-06-08 18:25:00+00:00,6242.18040192858,0
41,2020-06-08 19:00:00+00:00,6216.50339572464,0
42,2020-06-08 19:50:00+00:00,6241.868457194192,0
43,2020-06-09 08:00:00+00:00,6228.769653157722,0
44,2020-06-08 23:50:00+00:00,6215.225875376574,0
45,2020-06-09 08:45:00+00:00,6241.004825121902,0
46,2020-06-09 11:00:00+00:00,6266.797174434422,0
47,2020-06-09 15:15:00+00:00,6241.885582460842,0
48,2020-06-09 18:15:00+00:00,6216.488648133672,0
49,2020-06-09 22:50:00+00:00,6242.551120353265,0
50,2020-06-09 22:35:00+00:00,6254.75535495447,0
51,2020-06-10 08:00:00+00:00,6279.734779812792,0
52,2020-06-10 09:00:00+00:00,6253.874021082382,0
53,2020-06-10 10:30:00+00:00,6279.644692813408,0
54,2020-06-10 18:35:00+00:00,6254.858562684279,0
55,2020-06-10 19:05:00+00:00,6281.35735624146,0
56,2020-06-10 23:20:00+00:00,6256.891130859642,0
57,2020-06-24 09:00:00+00:00,6282.902981542261,0
58,2020-06-24 10:40:00+00:00,6308.920796194974,0
59,2020-06-24 13:30:00+00:00,6334.899554164615,0
60,2020-06-24 15:20:00+00:00,6310.361090329699,0
61,2020-06-24 18:00:00+00:00,6285.881591998982,0
62,2020-06-24 17:45:00+00:00,6261.298181744714,0
63,2020-06-24 20:00:00+00:00,6287.710934958999,0
64,2020-06-24 20:00:00+00:00,6314.221132573969,0
65,2020-06-25 11:35:00+00:00,6289.345491636923,0
66,2020-06-25 15:00:00+00:00,6264.842717734978,0
67,2020-06-26 11:00:00+00:00,6290.379245962472,0
68,2020-06-26 12:50:00+00:00,6265.402175628071,0
69,2020-07-07 20:05:00+00:00,6291.4447430168675,0
70,2020-07-08 08:00:00+00:00,6303.511289773951,0
71,2020-07-08 08:10:00+00:00,6315.707317998596,0
72,2020-07-08 09:15:00+00:00,6290.081289151592,0
73,2020-07-08 11:40:00+00:00,6315.227919106935,0
74,2020-07-08 15:15:00+00:00,6290.278537918513,0
75,2020-07-08 17:25:00+00:00,6265.412661132718,0
76,2020-07-08 18:20:00+00:00,6291.330905682383,0
77,2020-07-08 19:55:00+00:00,6317.333342699836,0
78,2020-07-09 08:00:00+00:00,6303.696219342299,0
79,2020-07-09 08:25:00+00:00,6277.740396600615,0
80,2020-07-09 09:45:00+00:00,6290.00117509888,0
81,2020-07-09 11:25:00+00:00,6314.5399987956125,0
82,2020-07-09 15:10:00+00:00,6340.910793067438,0
83,2020-07-09 19:45:00+00:00,6367.022604516924,0
84,2020-07-14 15:30:00+00:00,6393.586287524154,0
85,2020-07-14 17:05:00+00:00,6369.151282641889,0
86,2020-07-14 19:50:00+00:00,6395.534342266108,0
