entry_time,exit_time,side,entry_price,exit_price,pnl_pct,pnl_dollars,capital,bars_held,max_profit,exit_reason
2024-01-02 00:00:00+00:00,2024-01-03 11:00:00+00:00,LONG,2389.7128470000002,2308.5986879,-0.03494305688310176,-349.4305688310176,9650.569431168982,35,0.016117900126935116,SL
2024-01-05 23:00:00+00:00,2024-01-06 06:00:00+00:00,LONG,2270.3084709,2221.1926726,-0.02263397570398407,-218.4307540346901,9432.138677134291,7,0.0,SL
2024-01-08 00:00:00+00:00,2024-01-08 11:00:00+00:00,SHORT,2195.7247672000003,2241.758262,-0.021965056954156268,-207.17746324275487,9224.961213891536,11,0.004846129787737305,SL
2024-01-08 18:00:00+00:00,2024-01-09 12:00:00+00:00,LONG,2338.842675,2265.5323028999996,-0.03234472142295772,-298.37880060091163,8926.582413290625,18,0.007579528623061529,SL
2024-01-10 00:00:00+00:00,2024-01-10 02:00:00+00:00,LONG,2399.304765,2347.410424,-0.022628907572314897,-201.9988083670052,8724.58360492362,2,0.0,SL
2024-01-10 09:00:00+00:00,2024-01-10 12:00:00+00:00,LONG,2426.88528,2360.0738908,-0.028529685787207923,-248.9096288726967,8475.673976050924,3,0.0,SL
2024-01-10 22:00:00+00:00,2024-01-11 16:00:00+00:00,LONG,2549.6723325,2585.6627639999997,0.013115708532912,111.16446948987128,8586.838445540796,18,0.052462689340493966,Trail
2024-01-12 14:00:00+00:00,2024-01-12 15:00:00+00:00,LONG,2707.0513020000003,2645.6697602,-0.023674687308161097,-203.29071516387444,8383.547730376922,1,0.0,SL
2024-01-16 20:00:00+00:00,2024-01-17 16:00:00+00:00,LONG,2586.3881742,2532.2914404,-0.02191593765376413,-183.7333093762964,8199.814421000625,20,0.008055567995490292,SL
2024-01-18 12:00:00+00:00,2024-01-21 00:00:00+00:00,SHORT,2509.7734449000004,2464.907686240656,0.016876417790025702,138.38349396948425,8338.19791497011,60,0.03354424084415906,Time
2024-01-21 02:00:00+00:00,2024-01-22 04:00:00+00:00,LONG,2475.9951,2414.706962,-0.025752931861617936,-214.73304275290997,8123.4648722172,26,0.0008551713208156546,SL
2024-01-23 09:00:00+00:00,2024-01-25 21:00:00+00:00,SHORT,2213.6661782,2218.9727058,-0.0033971670400252734,-27.59676711469939,8095.8681051025005,60,0.013618213304642393,Time
2024-01-26 10:00:00+00:00,2024-01-28 22:00:00+00:00,LONG,2236.9503006,2248.9171266000003,0.004349616393708229,35.21392063125341,8131.082025733754,60,0.029586799215989754,Time
2024-01-29 13:00:00+00:00,2024-01-29 16:00:00+00:00,SHORT,2243.4167269,2299.9864053,-0.02621585834753462,-213.16329459882093,7917.918731134932,3,0.0,SL
