,time,equity,withdrawn
0,2025-01-28 03:55:00,5933.354266627392,0
1,2025-01-28 06:55:00,5986.551839695548,0
2,2025-01-28 07:05:00,6036.527813936077,0
3,2025-01-28 09:50:00,5965.981277946845,0
4,2025-01-28 09:50:00,5895.447904522192,0
5,2025-01-28 15:15:00,5948.749934154506,0
6,2025-01-28 15:00:00,6000.947207878644,0
7,2025-01-28 14:55:00,6052.1067861720785,0
8,2025-01-28 16:15:00,6104.141615967379,0
9,2025-01-28 17:00:00,6037.574663572224,0
10,2025-01-28 20:30:00,6091.26677928974,0
11,2025-01-28 21:55:00,6142.776541187142,0
12,2025-01-29 03:00:00,6157.574516099316,0
13,2025-01-29 05:15:00,6084.312258138683,0
14,2025-01-29 07:40:00,6011.259628449996,0
15,2025-01-29 10:00:00,6061.251975373931,0
16,2025-02-03 06:05:00,6117.891802549009,0
17,2025-02-03 08:20:00,6173.345842620168,0
18,2025-02-03 08:20:00,6192.25343303438,0
19,2025-02-03 10:00:00,6210.859119727177,0
20,2025-02-03 13:05:00,6266.109692972786,0
21,2025-02-03 12:35:00,6200.769849632719,0
22,2025-02-03 13:00:00,6254.92143841125,0
23,2025-02-03 17:20:00,6190.6776490656475,0
24,2025-02-04 01:30:00,6127.172036209756,0
25,2025-02-04 03:40:00,6145.351745974253,0
26,2025-02-04 09:50:00,6198.38737355779,0
27,2025-02-04 11:30:00,6253.430690578962,0
28,2025-02-04 14:15:00,6307.468079238613,0
29,2025-02-04 14:50:00,6360.205158066977,0
30,2025-02-04 16:30:00,6415.689210269419,0
31,2025-02-05 02:30:00,6432.789563097811,0
32,2025-02-05 02:30:00,6449.475760102469,0
33,2025-02-05 04:00:00,6503.728932315817,0
34,2025-02-05 08:20:00,6556.383552880589,0
35,2025-02-05 09:30:00,6609.495632643743,0
36,2025-02-05 16:10:00,6665.155280831583,0
37,2025-02-05 17:25:00,6721.185341383331,0
38,2025-02-05 19:00:00,6777.730692996884,0
39,2025-02-05 21:15:00,6832.4645791910625,0
40,2025-02-05 23:35:00,6886.570688579277,0
41,2025-02-06 03:55:00,6940.7122742467855,0
42,2025-02-06 03:10:00,6916.758132688463,0
43,2025-02-06 05:20:00,6849.901817548757,0
44,2025-02-06 06:00:00,6902.921113696809,0
45,2025-02-06 08:55:00,6836.1309963137255,0
46,2025-02-06 10:35:00,6891.104976897538,0
47,2025-02-06 12:20:00,6945.83266013688,0
48,2025-02-06 16:05:00,6880.844427212975,0
49,2025-02-06 16:55:00,6816.7089854658325,0
50,2025-02-06 22:05:00,6870.940742376583,0
51,2025-02-07 01:35:00,6889.104781151681,0
52,2025-02-07 03:15:00,6905.978408047099,0
53,2025-02-07 03:40:00,6956.387243307093,0
54,2025-02-07 08:10:00,7007.003605559081,0
55,2025-02-07 11:05:00,7059.893460044876,0
56,2025-02-07 10:55:00,7111.852511699564,0
57,2025-02-07 13:00:00,7164.704101005279,0
58,2025-02-07 16:20:00,7221.35604749466,0
59,2025-02-07 20:00:00,7278.310626895451,0
60,2025-02-10 01:00:00,7255.189609803262,0
61,2025-02-10 01:20:00,7273.913369496482,0
62,2025-02-10 03:00:00,7328.116268559002,0
63,2025-02-10 09:55:00,7382.2752796302075,0
64,2025-02-10 13:00:00,7436.551957168519,0
65,2025-02-10 15:15:00,7490.572407487672,0
66,2025-02-10 17:05:00,7546.606573095522,0
67,2025-02-10 18:50:00,7482.582216128262,0
68,2025-02-10 20:20:00,7538.103491111278,0
69,2025-02-10 22:55:00,7556.157790395341,0
70,2025-02-11 02:50:00,7610.213285294176,0
71,2025-02-11 05:35:00,7667.63642354932,0
72,2025-02-11 10:55:00,7603.487099590283,0
73,2025-02-11 14:45:00,7539.1205172243335,0
74,2025-02-11 22:05:00,7474.619704031628,0
75,2025-02-11 22:00:00,7451.500207730479,0
76,2025-02-11 23:15:00,7469.634815324257,0
77,2025-02-12 02:00:00,7445.511924873045,0
78,2025-02-12 18:55:00,7503.128847970738,0
79,2025-02-12 18:55:00,7560.397812710521,0
80,2025-02-13 01:55:00,7577.880581309708,0
81,2025-02-13 05:20:00,7629.734043084502,0
82,2025-02-13 09:30:00,7683.009317105632,0
83,2025-02-13 10:40:00,7617.934716863941,0
84,2025-02-13 15:20:00,7552.844347468317,0
85,2025-02-17 03:25:00,7609.036058536596,0
86,2025-02-17 05:30:00,7665.035502422372,0
87,2025-02-17 05:35:00,7720.574086782175,0
88,2025-02-17 07:25:00,7773.701093828402,0
89,2025-02-17 12:25:00,7708.302036785057,0
90,2025-02-17 12:50:00,7761.550424799987,0
91,2025-02-17 17:05:00,7694.7412329550425,0
92,2025-02-18 03:30:00,7627.714897078531,0
93,2025-02-20 02:05:00,7645.09209071684,0
94,2025-02-20 04:50:00,7697.861293683912,0
95,2025-02-20 05:00:00,7751.443538664217,0
96,2025-02-20 07:05:00,7803.194104511499,0
97,2025-02-20 10:00:00,7856.168429136659,0
98,2025-02-20 12:10:00,7907.784401347155,0
99,2025-02-20 16:00:00,7843.878881453139,0
100,2025-02-20 18:25:00,7900.839824730581,0
101,2025-02-20 23:10:00,7919.596656378861,0
102,2025-02-21 05:25:00,7856.04510437579,0
103,2025-02-21 05:40:00,7911.967537494564,0
104,2025-02-21 07:45:00,7966.438452705181,0
105,2025-02-21 10:20:00,7900.271008384183,0
106,2025-02-21 13:35:00,7876.544762314299,0
107,2025-02-21 16:45:00,7931.751898038994,0
108,2025-02-21 18:25:00,7988.226449645988,0
109,2025-02-21 23:40:00,8041.8911079785275,0
110,2025-02-24 02:15:00,7975.43237234292,0
111,2025-02-24 03:30:00,8029.400539278493,0
112,2025-02-24 10:50:00,8083.12993936251,0
113,2025-02-24 12:45:00,8016.100668717627,0
114,2025-02-24 13:55:00,8069.583878342171,0
115,2025-02-24 15:40:00,8123.160428513111,0
