entry_time,exit_time,side,entry_price,exit_price,pnl_pct,pnl_dollars,capital,bars_held,max_profit,exit_reason
2022-01-26 13:00:00+00:00,2022-01-26 20:00:00+00:00,LONG,2626.945284,2516.6265740000003,-0.042995054359114535,-435.7550931296009,9699.249958613636,7,0.007904510279095762,SL
2022-01-27 20:00:00+00:00,2022-01-27 23:00:00+00:00,SHORT,2337.622382,2427.0153060000002,-0.03924095999778985,-380.60787963452253,9318.642078979114,3,0.0,SL
2022-01-28 20:00:00+00:00,2022-01-31 01:00:00+00:00,LONG,2511.222144,2524.5449900000003,0.004305323558026287,40.119769271443836,9358.761848250557,53,0.046263472260939194,Trail
2022-01-31 02:00:00+00:00,2022-01-31 14:00:00+00:00,SHORT,2512.787342,2590.748046,-0.032025587679834815,-299.7198481458411,9059.042000104715,12,0.005470953220043766,SL
2022-01-31 15:00:00+00:00,2022-02-01 12:00:00+00:00,LONG,2621.6642279999996,2782.713346,0.06043010850892244,547.4388910532138,9606.48089115793,21,0.0616424369963217,TP
2022-02-02 14:00:00+00:00,2022-02-03 23:00:00+00:00,SHORT,2687.4723980000003,2694.648822,-0.003670324727926664,-35.25890436317192,9571.221986794757,33,0.039178969085732165,Trail
2022-02-04 05:00:00+00:00,2022-02-04 17:00:00+00:00,LONG,2771.2741439999995,2957.998282,0.06637844337929222,635.3228167210925,10206.54480351585,12,0.0675919617716466,TP
2022-02-06 14:00:00+00:00,2022-02-06 23:00:00+00:00,SHORT,2978.234234,3057.091296,-0.027477790463810794,-280.45329947050544,9926.091504045344,9,0.0,SL
2022-02-07 14:00:00+00:00,2022-02-08 12:00:00+00:00,LONG,3125.5749899999996,3067.706336,-0.01951456265971703,-193.7033346217777,9732.388169423566,22,0.02028587066471261,Trail
2022-02-09 12:00:00+00:00,2022-02-10 13:00:00+00:00,LONG,3185.596992,3128.6141519999996,-0.01888764873369146,-183.82192908400677,9548.56624033956,25,0.024021559598459127,Trail
2022-02-11 00:00:00+00:00,2022-02-11 09:00:00+00:00,SHORT,3040.321814,3106.6111979999996,-0.02280341031490547,-217.73987389751727,9330.826366442043,9,0.0,SL
2022-02-11 18:00:00+00:00,2022-02-14 06:00:00+00:00,SHORT,3005.14885,2873.094504,0.04294269721448237,400.6908514150294,9731.517217857072,60,0.05443286112100566,Time
2022-02-14 13:00:00+00:00,2022-02-15 14:00:00+00:00,LONG,2938.517586,3121.735528,0.06135046639601776,597.0331200564085,10328.55033791348,25,0.0625629789918161,TP
2022-02-15 23:00:00+00:00,2022-02-16 12:00:00+00:00,LONG,3185.596992,3117.236428,-0.02245926310568277,-231.97162953948757,10096.578708373992,13,0.0,SL
2022-02-16 13:00:00+00:00,2022-02-16 19:00:00+00:00,SHORT,3073.845108,3172.414356,-0.03306708358318498,-333.8644120540086,9762.714296319984,6,0.0031312924567831486,SL
2022-02-17 04:00:00+00:00,2022-02-18 04:00:00+00:00,SHORT,3066.53657,2879.1557159999998,0.06010504463998629,586.788378587745,10349.50267490773,24,0.06129278608276968,TP
2022-02-18 14:00:00+00:00,2022-02-20 05:00:00+00:00,SHORT,2852.209444,2659.671828,0.06650472564524615,688.2908359594798,11037.79351086721,39,0.06769118740776464,TP
2022-02-20 06:00:00+00:00,2022-02-21 01:00:00+00:00,SHORT,2637.67236,2715.903072,-0.030658995251404173,-338.40765883565757,10699.385852031552,19,0.014813196890003471,SL
2022-02-21 04:00:00+00:00,2022-02-21 10:00:00+00:00,LONG,2745.338958,2681.283636,-0.024332391001606772,-260.34164002869136,10439.04421200286,6,0.001417326625064488,SL
2022-02-21 11:00:00+00:00,2022-02-21 14:00:00+00:00,SHORT,2627.9842980000003,2703.530598,-0.029746861256931115,-310.52879982941886,10128.515412173441,3,0.007444602319309684,SL
2022-02-22 03:00:00+00:00,2022-02-22 10:00:00+00:00,SHORT,2519.875924,2597.339364,-0.031740973895665506,-321.4889432996429,9807.026468873799,7,0.005903435108974017,SL
2022-02-23 23:00:00+00:00,2022-02-24 03:00:00+00:00,SHORT,2580.08388,2398.369578,0.06942961021871906,680.8980251385686,10487.924494012368,4,0.07061548712129477,TP
2022-02-24 05:00:00+00:00,2022-02-24 08:00:00+00:00,SHORT,2334.9229219999997,2383.786662,-0.02192734605480919,-229.97234977691875,10257.952144235449,3,0.0,SL
2022-02-24 20:00:00+00:00,2022-02-24 22:00:00+00:00,LONG,2651.0801100000003,2565.666764,-0.033218319498462934,-340.7519317271561,9917.200212508293,2,0.0,SL
2022-02-27 00:00:00+00:00,2022-02-27 10:00:00+00:00,SHORT,2748.1002700000004,2812.922472,-0.02458800466913088,-243.84416512985965,9673.356047378433,10,0.024420604565495194,SL
2022-02-27 19:00:00+00:00,2022-02-28 14:00:00+00:00,SHORT,2607.808334,2760.672024,-0.059617685972929386,-576.7031031369448,9096.652944241489,19,0.0011075714278316892,SL
2022-02-28 15:00:00+00:00,2022-03-01 13:00:00+00:00,LONG,2818.31355,3020.105858,0.07060037533793927,642.2271121824194,9738.880056423908,22,0.07181473828559644,TP
2022-03-02 18:00:00+00:00,2022-03-04 00:00:00+00:00,SHORT,2924.494984,2735.657022,0.06357113554071327,619.1116640816736,10357.991720505583,30,0.06475818390393238,TP
2022-03-04 19:00:00+00:00,2022-03-05 17:00:00+00:00,SHORT,2616.006694,2669.703834,-0.02152637713930856,-222.97003618143873,10135.021684324143,22,0.008030061256410589,SL
2022-03-06 10:00:00+00:00,2022-03-07 13:00:00+00:00,SHORT,2598.110274,2622.634422,-0.010439225211269831,-105.80177388376303,10029.21991044038,27,0.030453008400674348,Trail
2022-03-07 19:00:00+00:00,2022-03-08 00:00:00+00:00,SHORT,2461.137674,2520.984096,-0.02531656815960799,-253.90542945036145,9775.314480990019,5,0.0,SL
2022-03-09 03:00:00+00:00,2022-03-10 03:00:00+00:00,LONG,2699.209734,2658.028288,-0.016256852952650197,-158.91585008336682,9616.398630906651,24,0.021543441129276877,Trail
2022-03-10 04:00:00+00:00,2022-03-11 11:00:00+00:00,SHORT,2603.709154,2655.100914,-0.020737903490890434,-199.42394673767305,9416.974684168978,31,0.029860921247888382,Trail
2022-03-13 12:00:00+00:00,2022-03-14 08:00:00+00:00,SHORT,2541.871524,2593.76865,-0.021416895783281865,-201.68236540465065,9215.292318764326,20,0.014131919595791622,SL
2022-03-14 18:00:00+00:00,2022-03-14 23:00:00+00:00,SHORT,2529.64397,2590.2779520000004,-0.024969373840382877,-230.10007895563524,8985.192239808692,5,0.001966272747860249,SL
2022-03-15 15:00:00+00:00,2022-03-16 19:00:00+00:00,LONG,2574.684834,2753.669156,0.06851698306387732,615.638264520654,9600.830504329346,28,0.06973092924972721,TP
2022-03-17 12:00:00+00:00,2022-03-19 16:00:00+00:00,LONG,2807.71143,2975.684744,0.0588257043815932,564.7756170654604,10165.606121394807,52,0.06003771192397802,TP
2022-03-19 22:00:00+00:00,2022-03-21 15:00:00+00:00,SHORT,2937.372408,2957.501382,-0.00785271433243467,-79.82760088736262,10085.778520507445,41,0.03724499069373718,Trail
2022-03-22 02:00:00+00:00,2022-03-24 14:00:00+00:00,LONG,2965.272936,3078.8741019999998,0.0373105260297698,376.3057020198862,10462.084222527332,60,0.03851822967570495,Time
2022-03-24 15:00:00+00:00,2022-03-27 03:00:00+00:00,LONG,3118.8436439999996,3144.780918,0.007316311094946427,76.54386287354069,10538.628085400873,60,0.021368931439770568,Time
2022-03-27 15:00:00+00:00,2022-03-28 13:00:00+00:00,LONG,3172.6344,3379.983868,0.06435561361876423,678.2198771359156,11216.847962536789,22,0.06556872736423709,TP
2022-03-28 18:00:00+00:00,2022-03-28 23:00:00+00:00,LONG,3419.993862,3332.68333,-0.02652944114026599,-297.57670780143224,10919.271254735357,5,0.0,SL
2022-03-30 17:00:00+00:00,2022-03-31 15:00:00+00:00,LONG,3439.247712,3350.02986,-0.026941095108882863,-294.17712539351595,10625.09412934184,22,0.0,SL
2022-03-31 16:00:00+00:00,2022-04-01 13:00:00+00:00,SHORT,3269.675934,3350.980062,-0.025866112006560776,-274.8298748298074,10350.264254512032,21,0.013541382966915087,SL
2022-04-01 14:00:00+00:00,2022-04-04 02:00:00+00:00,LONG,3422.624388,3502.809298,0.02242790236671449,232.13471616989082,10582.398970681923,60,0.0353078802405821,Time
2022-04-04 10:00:00+00:00,2022-04-04 22:00:00+00:00,SHORT,3457.328396,3530.9760539999997,-0.02230189833433453,-236.00758597751462,10346.391384704408,12,0.009177142685290917,SL
2022-04-05 13:00:00+00:00,2022-04-06 13:00:00+00:00,SHORT,3477.4343740000004,3254.310732,0.06316329339476427,653.5121546091459,10999.903539313553,24,0.06435042331010228,TP
2022-04-08 07:00:00+00:00,2022-04-08 22:00:00+00:00,LONG,3288.147498,3191.1616400000003,-0.030495592292922,-335.4485735963758,10664.454965717177,15,0.0016156519752327189,SL
2022-04-09 23:00:00+00:00,2022-04-11 01:00:00+00:00,LONG,3260.5819859999997,3187.4123900000004,-0.023440655169588882,-249.98181142298617,10414.473154294192,26,0.010969825066070344,SL
2022-04-11 02:00:00+00:00,2022-04-11 21:00:00+00:00,SHORT,3163.537166,2965.272936,0.061671692980514906,642.278190925446,11056.751345219638,19,0.06285912115628366,TP
2022-04-12 12:00:00+00:00,2022-04-12 18:00:00+00:00,LONG,3083.56659,3001.49958,-0.02761431417312112,-305.3246053809747,10751.426739838664,6,0.0,SL
2022-04-13 12:00:00+00:00,2022-04-13 13:00:00+00:00,SHORT,3007.8383120000003,3080.896056,-0.02528911943455547,-271.8941149156533,10479.532624923011,1,0.0,SL
2022-04-14 13:00:00+00:00,2022-04-17 01:00:00+00:00,SHORT,3047.99028,3059.6118,-0.004812846804747733,-50.43638510911033,10429.0962398139,60,0.021046746907604916,Time
2022-04-17 13:00:00+00:00,2022-04-17 23:00:00+00:00,LONG,3063.5625899999995,2987.4123980000004,-0.025856744317405693,-269.66247493448515,10159.433764879415,10,0.0035897454930079956,SL
2022-04-18 04:00:00+00:00,2022-04-18 17:00:00+00:00,SHORT,2912.71734,2985.486978,-0.02598341909139723,-263.9768252441534,9895.456939635262,13,0.006638934624531757,SL
2022-04-18 18:00:00+00:00,2022-04-20 18:00:00+00:00,LONG,3015.472974,3048.3902000000003,0.009916107119453323,98.12441100936101,9993.581350644623,48,0.04747083699115922,Trail
2022-04-21 10:00:00+00:00,2022-04-21 17:00:00+00:00,LONG,3129.6258,3062.927292,-0.02231197538057104,-222.97654105931673,9770.604809585306,7,0.010647982260371199,SL
2022-04-21 19:00:00+00:00,2022-04-24 07:00:00+00:00,SHORT,3026.99448,2951.220126,0.024032868246261115,234.81565807504882,10005.420467660355,60,0.032555222895550184,Time
2022-04-24 19:00:00+00:00,2022-04-25 00:00:00+00:00,LONG,2961.4821779999997,2855.808724,-0.03668262364873154,-367.0250734625003,9638.395394197854,5,0.0,SL
2022-04-25 06:00:00+00:00,2022-04-25 16:00:00+00:00,SHORT,2823.065274,2923.494582,-0.036574561071944865,-352.5200809806415,9285.875313217213,10,0.005145213656154406,SL
2022-04-25 18:00:00+00:00,2022-04-26 14:00:00+00:00,LONG,2960.361954,2896.02068,-0.02273425918849648,-211.10749616274106,9074.767817054471,20,0.017807973085442498,SL
2022-04-26 15:00:00+00:00,2022-04-28 08:00:00+00:00,SHORT,2858.67815,2932.5263879999998,-0.026833001871861505,-243.50326182173117,8831.26455523274,41,0.017252082050579935,SL
2022-04-28 17:00:00+00:00,2022-04-29 02:00:00+00:00,LONG,2972.4043619999998,2909.1580519999998,-0.022277828416805426,-196.74139646489047,8634.523158767848,9,0.0,SL
2022-04-29 11:00:00+00:00,2022-05-01 23:00:00+00:00,SHORT,2842.8113240000002,2825.895066,0.004950538418496956,42.745538622881924,8677.26869739073,60,0.04091067283225723,Time
2022-05-03 16:00:00+00:00,2022-05-04 10:00:00+00:00,SHORT,2804.6289620000002,2863.982682,-0.022162770834996324,-192.3123176139578,8484.956379776771,18,0.011566222284486333,SL
2022-05-04 18:00:00+00:00,2022-05-05 14:00:00+00:00,LONG,2936.3971619999998,2830.5537759999997,-0.037045323626422995,-314.3279550449129,8170.628424731858,20,0.00610368319106842,SL
2022-05-05 15:00:00+00:00,2022-05-08 02:00:00+00:00,SHORT,2741.341622,2548.029504,0.06951733955688644,568.0003505952327,8738.628775327092,59,0.07070319891710306,TP
2022-05-09 02:00:00+00:00,2022-05-09 18:00:00+00:00,SHORT,2441.5615900000003,2284.746858,0.06322722762443206,552.519270703018,9291.14804603011,16,0.06441434475548097,TP
2022-05-11 12:00:00+00:00,2022-05-11 13:00:00+00:00,SHORT,2165.996714,2336.137134,-0.07955063624994964,-739.1167385541717,8552.031307475938,1,0.0,SL
2022-05-12 04:00:00+00:00,2022-05-12 07:00:00+00:00,SHORT,1891.311662,1887.0073260000001,0.0012758470147898452,10.911083614032473,8562.94239108997,3,0.053535154482646084,Trail
2022-05-14 11:00:00+00:00,2022-05-14 21:00:00+00:00,SHORT,1980.173886,2026.10514,-0.024195565967583845,-207.1852375002375,8355.757153589731,10,0.010415189365849502,SL
2022-05-15 11:00:00+00:00,2022-05-16 04:00:00+00:00,LONG,2079.8658899999996,2068.5862,-0.006423277555650184,-53.671347385116384,8302.085806204615,17,0.02995583046943498,Trail
2022-05-16 06:00:00+00:00,2022-05-17 03:00:00+00:00,SHORT,2008.238272,2070.484014,-0.031995197565879305,-265.62687557839905,8036.458930626216,21,0.009564737545246862,SL
2022-05-17 12:00:00+00:00,2022-05-17 14:00:00+00:00,LONG,2097.589434,2053.399238,-0.022067133197620797,-177.3416096593379,7859.117320966878,2,0.0003196841045873782,SL
2022-05-17 18:00:00+00:00,2022-05-17 21:00:00+00:00,SHORT,2026.464626,2085.16695,-0.029967850337398322,-235.52085165879024,7623.596469308088,3,0.0,SL
2022-05-18 12:00:00+00:00,2022-05-19 14:00:00+00:00,SHORT,1995.5308140000002,1977.655452,0.007957697808819816,60.666276919139456,7684.262746227228,26,0.04482557391368864,Trail
2022-05-19 15:00:00+00:00,2022-05-20 15:00:00+00:00,LONG,2021.9543099999999,1958.5282160000002,-0.03236870783197851,-248.72965573678596,7435.533090490441,24,0.01552739834165692,SL
2022-05-20 16:00:00+00:00,2022-05-21 07:00:00+00:00,SHORT,1931.81356,1976.59524,-0.02418116040142096,-179.79981833122267,7255.733272159218,15,0.0,SL
2022-05-22 09:00:00+00:00,2022-05-23 19:00:00+00:00,LONG,2025.795078,1977.874346,-0.024655271216924166,-178.89207170274616,7076.8412004564725,34,0.02280829018777974,SL
2022-05-24 13:00:00+00:00,2022-05-24 20:00:00+00:00,SHORT,1929.3440540000001,1968.853692,-0.021478274944319375,-151.9983410406913,6924.842859415781,7,0.0,SL
2022-05-25 02:00:00+00:00,2022-05-25 09:00:00+00:00,LONG,2013.5326260000002,1972.635394,-0.021311184170501866,-147.57660152879447,6777.266257886987,7,0.0,SL
2022-05-25 23:00:00+00:00,2022-05-26 11:00:00+00:00,SHORT,1940.171888,1813.852698,0.06410721590251191,434.47167122317,7211.737929110157,12,0.06529415707109765,TP
2022-05-27 12:00:00+00:00,2022-05-27 14:00:00+00:00,LONG,1811.6722619999998,1766.266676,-0.02606280355028136,-187.95810890251096,7023.7798202076465,2,0.0011303026728132401,SL
2022-05-29 12:00:00+00:00,2022-05-30 17:00:00+00:00,LONG,1813.492626,1925.694784,0.06087075502340645,427.5427807742054,7451.322600981852,29,0.06208317165773794,TP
2022-05-30 20:00:00+00:00,2022-06-01 03:00:00+00:00,LONG,1952.6904599999998,1928.6142,-0.0133297883065398,-99.32455287482361,7351.998048107028,31,0.023408492506282994,Trail
2022-06-01 13:00:00+00:00,2022-06-01 14:00:00+00:00,LONG,1963.222566,1908.0583120000001,-0.02909882840354424,-213.9345296250586,7138.063518481969,1,0.0,SL
2022-06-01 15:00:00+00:00,2022-06-03 10:00:00+00:00,SHORT,1878.8041640000001,1759.821894,0.0623287238126433,444.90638960056754,7582.969908082537,43,0.06351602060852155,TP
2022-06-03 12:00:00+00:00,2022-06-03 21:00:00+00:00,SHORT,1742.911348,1787.627454,-0.026655984196391758,-202.13152603156234,7380.838382050974,9,0.0,SL
2022-06-04 22:00:00+00:00,2022-06-06 09:00:00+00:00,LONG,1797.849498,1909.488026,0.06109559149650242,450.9366866914922,7831.775068742467,35,0.06230805310712379,TP
2022-06-06 16:00:00+00:00,2022-06-07 01:00:00+00:00,SHORT,1856.208684,1741.3682039999999,0.06086830230344945,476.70685245683507,8308.481921199302,9,0.06205589112522435,TP
2022-06-07 19:00:00+00:00,2022-06-07 22:00:00+00:00,LONG,1845.008928,1805.708786,-0.02230078689787243,-185.28568476949133,8123.196236429811,3,0.0,SL
2022-06-09 09:00:00+00:00,2022-06-09 19:00:00+00:00,LONG,1819.483824,1781.013726,-0.022143413034267246,-179.87528942167052,7943.32094700814,10,0.0,SL
2022-06-10 00:00:00+00:00,2022-06-10 23:00:00+00:00,SHORT,1772.685392,1660.912116,0.06205308122040423,492.90753988443436,8436.228486892574,23,0.0632404331337775,TP
2022-06-11 08:00:00+00:00,2022-06-12 02:00:00+00:00,SHORT,1576.724592,1451.69028,0.07830003288741753,660.5569679694572,9096.78545486203,18,0.07948413606020546,TP
2022-06-13 00:00:00+00:00,2022-06-13 07:00:00+00:00,SHORT,1384.263092,1280.35602,0.0740630950146,673.7360854708778,9770.52154033291,7,0.07524804540551892,TP
2022-06-13 08:00:00+00:00,2022-06-13 09:00:00+00:00,SHORT,1204.759,1234.976946,-0.026082150039966487,-254.83620878368743,9515.685331549223,1,0.0,SL
2022-06-15 04:00:00+00:00,2022-06-15 08:00:00+00:00,SHORT,1135.002954,1027.785516,0.09346445722642598,889.3783646507114,10405.063696199933,4,0.0946455281208018,TP
2022-06-15 18:00:00+00:00,2022-06-16 04:00:00+00:00,LONG,1169.0037539999998,1190.351882,0.017261813041192415,179.61026420550175,10584.673960405435,10,0.057669828492270384,Trail
2022-06-18 06:00:00+00:00,2022-06-18 18:00:00+00:00,SHORT,1019.24611,936.8573339999999,0.07983305414822738,845.0068494223793,11429.680809827814,12,0.08101685077807173,TP
2022-06-18 20:00:00+00:00,2022-06-18 21:00:00+00:00,SHORT,903.309302,943.1185859999999,-0.04507049048632507,-515.1413202010767,10914.539489626737,1,0.0,SL
2022-06-19 10:00:00+00:00,2022-06-19 12:00:00+00:00,LONG,1062.792516,1031.163726,-0.030760079718137556,-335.73210478767885,10578.807384839058,2,0.0,SL
2022-06-19 20:00:00+00:00,2022-06-20 00:00:00+00:00,LONG,1140.788112,1086.872582,-0.0482616513381058,-510.55071358008144,10068.256671258976,4,0.0,SL
2022-06-22 20:00:00+00:00,2022-06-23 00:00:00+00:00,SHORT,1047.150528,1077.6354840000001,-0.030112295878057603,-303.1783238611776,9765.078347397799,4,0.0,SL
2022-06-23 20:00:00+00:00,2022-06-24 12:00:00+00:00,LONG,1134.8569260000002,1209.0081500000001,0.06433971137785517,628.2823224537174,10393.360669851516,16,0.06555282194224352,TP
2022-06-25 21:00:00+00:00,2022-06-26 15:00:00+00:00,LONG,1248.19959,1222.7554,-0.02138471267243401,-222.25903162575096,10171.101638225766,18,0.01745747248643149,SL
2022-06-27 13:00:00+00:00,2022-06-28 07:00:00+00:00,SHORT,1182.31349,1206.6112739999999,-0.02155105029715923,-219.1979229829221,9951.903715242845,18,0.010254040153089979,SL
2022-06-28 17:00:00+00:00,2022-06-29 12:00:00+00:00,SHORT,1176.4146700000001,1104.87093,0.059815069570664285,595.2738130878031,10547.177528330647,19,0.06100286899686487,TP
2022-06-30 09:00:00+00:00,2022-06-30 23:00:00+00:00,SHORT,1027.34449,1070.734104,-0.043234726931761655,-456.00434033818834,10091.17318799246,14,0.020562226405672283,SL
2022-07-01 00:00:00+00:00,2022-07-01 03:00:00+00:00,LONG,1093.438644,1053.2393100000002,-0.03776414238748992,-381.08450112816786,9710.088686864292,3,0.0015925502629299756,SL
2022-07-03 19:00:00+00:00,2022-07-04 02:00:00+00:00,LONG,1076.26521,1049.59004,-0.025784941250679264,-250.37406632968114,9459.71462053461,7,0.006489840919414254,SL
2022-07-04 11:00:00+00:00,2022-07-05 11:00:00+00:00,LONG,1099.599876,1110.267902,0.008701734451632526,82.31592461611793,9542.030545150728,24,0.058866980083217044,Trail
2022-07-05 19:00:00+00:00,2022-07-06 01:00:00+00:00,LONG,1145.3490239999999,1114.1471259999998,-0.02824226183127217,-269.4885250581436,9272.542020092586,6,0.006915774872132,SL
2022-07-06 18:00:00+00:00,2022-07-07 16:00:00+00:00,LONG,1161.842322,1231.823586,0.05923301327114163,549.2406045333626,9821.782624625948,22,0.06044510229159992,TP
2022-07-07 19:00:00+00:00,2022-07-08 08:00:00+00:00,LONG,1248.64968,1215.7568,-0.02734276092554629,-268.55465416783187,9553.227970458116,13,0.009971027262025903,SL
2022-07-09 17:00:00+00:00,2022-07-10 02:00:00+00:00,LONG,1227.6554820000001,1189.51205,-0.0320701435046417,-306.37339194514874,9246.854578512968,9,0.0,SL
2022-07-10 14:00:00+00:00,2022-07-12 00:00:00+00:00,SHORT,1158.608232,1085.196996,0.06236156948693261,576.6483643334974,9823.502942846466,34,0.06354885971498951,TP
2022-07-12 19:00:00+00:00,2022-07-13 07:00:00+00:00,SHORT,1040.261906,1069.0137599999998,-0.02863905304439733,-281.3358218619732,9542.167120984494,12,0.002597332445239044,SL
2022-07-13 12:00:00+00:00,2022-07-13 14:00:00+00:00,SHORT,1027.69442,1066.093176,-0.03836398218450972,-366.0755294310635,9176.09159155343,2,0.0,SL
2022-07-14 15:00:00+00:00,2022-07-15 07:00:00+00:00,LONG,1140.0779699999998,1211.587634,0.06172348548231325,566.3803561356249,9742.471947689055,16,0.06293607269685259,TP
2022-07-15 18:00:00+00:00,2022-07-16 00:00:00+00:00,LONG,1254.60087,1212.337484,-0.03468671823095427,-337.9343793224665,9404.537568366588,6,0.008424296724742496,SL
2022-07-16 15:00:00+00:00,2022-07-16 16:00:00+00:00,LONG,1275.6150719999998,1357.438458,0.06314426091070854,593.8425739615003,9998.380142328087,1,0.06435713233717594,TP
2022-07-17 17:00:00+00:00,2022-07-17 21:00:00+00:00,SHORT,1327.274492,1364.9629380000001,-0.02939536676637956,-293.90605135342037,9704.474090974667,4,0.0,SL
2022-07-18 02:00:00+00:00,2022-07-18 15:00:00+00:00,LONG,1412.1223679999998,1520.685802,0.07587962209235408,736.3718266281991,10440.845917602866,13,0.07709504110057422,TP
2022-07-18 23:00:00+00:00,2022-07-19 01:00:00+00:00,LONG,1580.8161,1527.534432,-0.03470516532568215,-362.35128371038104,10078.494633892486,2,0.0,SL
2022-07-20 10:00:00+00:00,2022-07-20 16:00:00+00:00,LONG,1592.9485260000001,1558.478242,-0.022639295581356543,-228.17001903180778,9850.324614860678,6,0.008551107444886644,SL
2022-07-20 20:00:00+00:00,2022-07-21 16:00:00+00:00,SHORT,1520.0759240000002,1558.51164,-0.026285392257814438,-258.91964636841783,9591.40496849226,20,0.02951558095988906,SL
2022-07-21 20:00:00+00:00,2022-07-22 15:00:00+00:00,LONG,1585.507038,1575.114914,-0.0075544483568542615,-72.45777350415015,9518.94719498811,19,0.03420543756678048,Trail
2022-07-22 19:00:00+00:00,2022-07-23 02:00:00+00:00,SHORT,1526.79458,1567.273392,-0.02751228431790743,-261.8879816356603,9257.05921335245,7,0.0,SL
2022-07-23 11:00:00+00:00,2022-07-24 00:00:00+00:00,SHORT,1521.79558,1565.032944,-0.029412070956337036,-272.2692824301358,8984.789930922314,13,0.015137105339732938,SL
2022-07-24 05:00:00+00:00,2022-07-25 00:00:00+00:00,LONG,1601.430222,1558.8781620000002,-0.027571285726615793,-247.72221037907968,8737.067720543235,19,0.013169339325731812,SL
2022-07-25 02:00:00+00:00,2022-07-26 00:00:00+00:00,SHORT,1519.935952,1415.68308,0.06759030596836624,590.5410804978534,9327.608801041088,22,0.06877655065823454,TP
2022-07-26 23:00:00+00:00,2022-07-27 18:00:00+00:00,LONG,1449.4098239999998,1580.723792,0.08959823234646447,835.7372605926063,10163.346061633694,19,0.09081639562558956,TP
2022-07-28 15:00:00+00:00,2022-07-29 11:00:00+00:00,LONG,1729.44582,1681.433646,-0.02876159475178006,-292.3140407468082,9871.032020886885,20,0.016366040307640335,SL
