,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,filter_profile,entry_filter,session_filter,prob,net_pnl,equity_after,units,risk_pct_used
0,2024-03-01 13:35:00,2056.88,bull,fvg,2059.441949509945,2054.318050490055,1.2809747549724235,0,-1.0,80.59315244133754,48.07347468090224,0.9842041312272175,0.0003179893474793714,13,4,0.030919361063357402,0.0003061953526350341,new_york,3,True,range,0,1.030465272540504,0,0,1.4292679111557653,0.3133007496719997,normal,0,0.09467265725288952,0.9053273427471105,1.030465272540504,1.1944029295355922,2024-03-01 14:05:00,30.0,0.6986402111569038,0.6,3,ny_off_guard,fvg_only,ny_only,0.6986402111569038,-41.62071966840182,5958.379280331598,14.051799171004552,0.006
1,2024-03-04 13:55:00,2082.02,bull,fvg,2083.90556719641,2080.13443280359,0.9427835982052076,1,1.0,35.179299843314126,12.084806523212048,1.6793512164691204,0.0002444494670793886,13,0,0.03421006879765536,0.005374366421914039,new_york,3,True,range,0,0.9440130287524943,0,0,1.1169192438994224,1.0913441080145652,normal,0,0.021717423864201,0.978282576135799,0.9440130287524943,1.2516127796943237,2024-03-04 15:10:00,75.0,0.8334902873811213,0.6,3,ny_off_guard,fvg_only,ny_only,0.8334902873811213,28.363040666269967,5986.742320997868,19.09239833432509,0.006
2,2024-03-05 14:05:00,2123.77,bull,fvg,2126.6518377584835,2120.8881622415165,1.4409188792416252,1,1.0,45.89286473210945,22.97527778199594,0.9274846228552931,0.0004275672010028024,14,1,0.0534991467915393,0.008422782599763734,new_york,3,True,range,0,0.971602232553806,0,0,1.1680574705073388,-1.0210456334143407,normal,0,0.11239971403606407,0.8876002859639359,0.971602232553806,1.1798027109583056,2024-03-05 15:05:00,60.0,0.8939982290632199,0.6,3,ny_off_guard,fvg_only,ny_only,0.8939982290632199,31.003188518295417,6017.745509516163,12.492028704261452,0.006
3,2024-03-05 15:55:00,2127.66,bull,fvg,2134.6732682213938,2120.646731778606,3.506634110696902,1,1.0,51.34048117555622,28.713613293591454,1.2525685696417403,0.0015013951017294378,15,1,0.055428786856621184,0.00660656173983691,new_york,3,True,range,0,0.9011490506980331,0,0,2.3932714785448237,1.4867070018882,normal,0,0.11239971403606407,0.8876002859639359,0.9011490506980331,1.234802338456518,2024-03-05 17:00:00,65.0,0.8490762438760153,0.6,3,ny_off_guard,fvg_only,ny_only,0.8490762438760153,33.946748998409475,6051.692258514573,5.133127503976303,0.006
4,2024-03-06 13:00:00,2126.79,bull,fvg,2129.0610373976756,2124.5189626023243,1.1355186988377997,1,1.0,51.558273946757204,12.202705218403368,0.8798221019046699,0.00034343285181499925,13,2,0.054997222111988514,0.00701276023550174,new_york,3,True,range,0,0.9599137390830794,0,0,1.198286091274896,-0.8939355033155333,normal,0,0.019620303439509115,0.9803796965604908,0.9599137390830794,1.1888839887723825,2024-03-06 13:35:00,35.0,0.8060516125128874,0.6,3,ny_off_guard,fvg_only,ny_only,0.8060516125128874,29.659285393213608,6081.351543907786,15.851786516965973,0.006
5,2024-03-07 13:50:00,2156.3,bull,fvg,2158.8921249765085,2153.707875023492,1.2960624882540852,1,1.0,52.61244546213917,20.447762254563845,1.0051418145629458,0.0003962709156910267,13,3,0.06963569982935836,0.003908054472551246,new_york,3,True,range,0,1.273086764684311,0,0,0.8787784131840872,-0.5305836173680988,normal,0,0.03453372749261168,0.9654662725073884,1.273086764684311,1.3579592156630076,2024-03-07 14:55:00,65.0,0.7857791724414075,0.6,3,ny_off_guard,fvg_only,ny_only,0.7857791724414075,30.44471229956002,6111.796256207346,13.888219251099951,0.006
6,2024-03-07 16:00:00,2156.6,bull,fvg,2161.3121434629643,2151.8878565370355,2.356071731482183,0,-1.0,42.0516531520244,26.28014475826974,1.3529322008036215,0.0005258899465301641,16,3,0.06978451525854192,0.0037694709806169314,new_york,3,True,range,0,1.2138849432232388,0,0,1.6017449740411474,1.9790533110170487,normal,0,0.043536683687180944,0.956463316312819,1.2138849432232388,1.701985532281358,2024-03-07 16:35:00,35.0,0.8048844009745073,0.6,3,ny_off_guard,fvg_only,ny_only,0.8048844009745073,-39.05593412279961,6072.740322084546,7.6398353069990455,0.006
7,2024-03-11 14:15:00,2177.77,bull,fvg,2180.2284891954696,2175.3115108045304,1.2292445977348296,1,1.0,44.47428409241624,14.68901179494058,1.353739637423704,0.0003109517594033433,14,0,0.075771347276697,0.007949089385118494,new_york,3,True,bull,1,0.9029935962668143,0,0,1.0274986585680321,1.3408391548946754,normal,0,0.07843596347459413,0.9215640365254059,0.9029935962668143,1.5212594819987844,2024-03-11 14:30:00,15.0,0.7722236174799086,0.6,3,ny_off_guard,fvg_only,ny_only,0.7722236174799086,30.142744240432027,6102.883066324978,14.643139398919924,0.006
8,2024-03-11 16:00:00,2176.5,bull,fvg,2181.4707072529964,2171.5292927470036,2.4853536264982474,1,1.0,40.868862870826014,19.924913342879,1.24777011715925,0.0007749142556292554,16,0,0.07514399470455146,0.008527619099680124,new_york,3,True,bull,1,2.1526111789322395,0,0,1.8218849245642705,1.9071438170776935,normal,0,0.09166471552329597,0.9083352844767041,2.1526111789322395,2.8728306201078797,2024-03-11 16:25:00,25.0,0.7077266337975059,0.6,3,ny_off_guard,fvg_only,ny_only,0.7077266337975059,33.10302794610976,6135.986094271088,7.242430134725607,0.006
9,2024-03-22 13:20:00,2166.76,bull,fvg,2169.246880985873,2164.2731190141276,1.2434404929363565,1,1.0,46.407185569910816,13.597570291055272,1.02861562258314,0.00031564776581006213,13,4,0.009636173861179589,0.025145659460553783,new_york,3,True,bull,1,0.9168110629144693,0,0,0.8700603928037757,-0.6529473582949327,normal,0,0.5822123547081081,0.417787645291892,0.9168110629144693,1.1982881436337822,2024-03-22 14:10:00,50.0,0.8422785313787842,0.6,3,ny_off_guard,fvg_only,ny_only,0.8422785313787842,30.20961433948672,6166.195708610575,14.47596415128319,0.006
10,2024-03-22 16:05:00,2174.61,bull,fvg,2178.8957291760175,2170.3242708239827,2.1428645880086896,0,-1.0,51.93363298783371,34.83531807476733,1.226623768349085,0.0005617124559022863,16,4,0.013294005815253952,0.021613839335927816,new_york,3,True,bull,1,1.2599956222660156,0,0,1.3985634193261784,1.6870824370394528,normal,0,0.8289147185581837,0.1710852814418164,1.2599956222660156,1.5539946007948233,2024-03-22 17:05:00,60.0,0.9170035718383512,0.6,3,ny_off_guard,fvg_only,ny_only,0.9170035718383512,-39.35998832604291,6126.835720284532,8.399970815107272,0.006
11,2024-03-25 16:10:00,2179.88,bull,fvg,2183.633662131903,2176.1263378680974,1.8768310659513696,0,-1.0,66.28064912892872,34.64296332881403,1.0642410460488914,0.0006309827497250689,16,0,0.01574964586595103,0.019242795761815843,new_york,3,True,bull,1,0.9643915389275873,0,0,1.3117493502271826,1.1013342715554975,normal,0,0.6259631709546845,0.37403682904531554,0.9643915389275873,0.9910321891740611,2024-03-25 16:30:00,20.0,0.6516429658852733,0.6,3,ny_off_guard,fvg_only,ny_only,0.6516429658852733,-39.836253635513174,6086.999466649018,9.590634088782952,0.006
12,2024-03-27 13:50:00,2188.73,bull,fvg,2193.0454264419695,2184.4145735580305,2.157713220984782,0,-1.0,41.05363543153665,48.40957578804983,1.209796400118029,0.0006058795619099248,13,2,0.01987344367404761,0.01526106224551777,new_york,3,True,bull,1,0.9315417732308273,0,0,1.6041882137683712,1.3131116295166103,normal,0,0.38317879064908034,0.6168212093509197,0.9315417732308273,1.8491799379062976,2024-03-27 15:00:00,70.0,0.7413648073346741,0.6,3,ny_off_guard,fvg_only,ny_only,0.7413648073346741,-39.33686605336459,6047.662600595654,8.342165133411457,0.006
13,2024-03-27 16:50:00,2195.16,bull,fvg,2199.469367525576,2190.8506324744235,2.154683762788253,0,-1.0,66.63386257820704,24.929408525919314,0.9622063329928499,0.0006010102415858785,16,2,0.02286960411541039,0.01236811913706622,new_york,3,True,bull,1,1.1788272803026534,0,0,1.193327816641624,0.5392100503219032,normal,0,0.42144442993339315,0.5785555700666069,1.1788272803026534,1.234519907718477,2024-03-27 17:20:00,30.0,0.651408522643489,0.6,3,ny_off_guard,fvg_only,ny_only,0.651408522643489,-39.34155764495256,6008.321042950702,8.353894112381404,0.006
14,2024-04-02 05:30:00,2249.67,bull,fvg,2252.3311592168848,2247.0088407831154,1.3305796084424297,1,1.0,52.53834207246936,22.539205882613878,0.9589925734581853,0.0003631319249568277,5,1,0.048269402818161555,0.00703563278763779,off,0,False,bull,1,1.0521730463304817,0,0,0.9463542655242264,0.5347974335714173,normal,0,0.07479293901112724,0.9252070609888727,1.0521730463304817,1.330247351432009,2024-04-02 05:50:00,20.0,0.8140121282280018,0.65,4,ny_off_guard,fvg_only,off_only,0.8140121282280018,30.588824333157547,6038.909867283859,13.527939167106135,0.006
15,2024-04-02 18:30:00,2251.77,bull,fvg,2259.538131926129,2244.001868073871,3.8840659630646224,1,1.0,32.514823254528594,28.752233821200015,1.0083532219570406,0.0013441392806585835,18,1,0.04872993842972518,0.01108036890645587,off,0,False,bull,1,0.9268637644761887,0,0,1.6970717203482883,0.8368771282124151,normal,0,0.12875404281533792,0.871245957184662,0.9268637644761887,1.1637289487312394,2024-04-02 18:55:00,25.0,0.7877023375164236,0.65,4,ny_off_guard,fvg_only,off_only,0.7877023375164236,34.14627247104755,6073.056139754906,4.634318822381104,0.006
16,2024-04-03 03:15:00,2282.22,bull,fvg,2286.3017852760076,2278.138214723992,2.0408926380039905,0,-1.0,54.15036755881593,30.699066999688537,1.6809338521400778,0.0006561712438537463,3,2,0.06291159402740387,0.002630842918574967,off,0,False,bull,1,1.3621490656750384,0,0,0.8960337356469732,1.0534870169998822,normal,0,0.03557760453579011,0.9644223954642099,1.3621490656750384,1.4111472335050277,2024-04-03 04:10:00,55.0,0.7579110936422254,0.65,4,ny_off_guard,fvg_only,off_only,0.7579110936422254,-39.527868083762556,6033.528271671144,8.819670209406373,0.006
17,2024-04-04 03:40:00,2299.28,bull,fvg,2302.3994166838556,2296.1605833161448,1.55970834192771,1,1.0,50.49922657946417,24.618566844752937,0.8429276315789475,0.0004942726395278858,3,3,0.06962658342676116,0.0013941428627266923,off,0,False,bull,1,1.025832815654753,0,0,0.8346976723695572,0.1419124995920007,normal,0,0.0020277341705909613,0.997972265829409,1.025832815654753,1.4361659419168875,2024-04-04 03:55:00,15.0,0.765123005584121,0.65,4,ny_off_guard,fvg_only,off_only,0.765123005584121,31.38375232955337,6064.912024000697,11.540619176116577,0.006
18,2024-04-04 05:50:00,2299.19,bull,fvg,2301.8688666922717,2296.5111333077284,1.3394333461358496,0,-1.0,43.627174104750495,26.689977212129474,1.250654107796965,0.0005171439798835338,5,3,0.06958471536697351,0.0023950952614428633,off,0,False,bull,1,1.433441989136009,0,0,0.8780598846013926,0.3221004669316594,normal,0,0.037911025145068424,0.9620889748549316,1.433441989136009,1.575293019310962,2024-04-04 08:55:00,185.0,0.7775510591042647,0.65,4,ny_off_guard,fvg_only,off_only,0.7775510591042647,-41.37540745925995,6023.536616541437,13.438518648149872,0.006
19,2024-04-04 21:15:00,2298.64,bull,fvg,2302.675298591553,2294.6047014084465,2.017649295776668,1,1.0,76.58072879118185,24.256731441836063,1.6232464929859718,0.0004638444448555355,21,3,0.06562081322522459,0.0030014399972241334,off,0,False,bull,1,1.8090358952074823,0,0,1.0352389383075409,1.571072185060627,normal,0,0.09840371792281367,0.9015962820771863,1.8090358952074823,2.1460617606161354,2024-04-04 21:45:00,30.0,0.7076133634774369,0.65,4,ny_off_guard,fvg_only,off_only,0.7076133634774369,32.43149083685108,6055.968107378289,8.92127290787231,0.006
