,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,prob,net_pnl,equity_after,units,risk_pct_used
0,2025-01-13 03:10:00,2681.64,bull,ob,2685.264396571159,2678.0156034288407,1.8121982855795307,1,1.0,22.81726985413883,20.264028417103,2.443665498247371,0.00045385238112071293,3,0,0.02569947790166194,0.006067434887194764,off,0,False,bull,1,1.6775206246416843,0,0,0.7895986502209995,2.096694284814268,normal,0,0.14779798946864894,0.852202010531351,1.6775206246416843,1.7602930238839238,2025-01-13 03:50:00,40.0,0.6720243277251146,53.378208060625106,6053.378208060625,16.55447984843726,0.01
1,2025-01-13 20:20:00,2660.44,bull,fvg,2663.8454808223573,2657.034519177643,1.7027404111787265,0,-1.0,40.9367726998186,19.605531370491075,0.9185064050149905,0.0003546616493660499,20,0,0.017590697852320848,0.013925078113127884,off,0,False,bull,1,0.9161701864584463,0,0,0.6939665159923121,-1.3967544406514396,low,1,0.4192197223551943,0.5807802776448058,0.9161701864584463,1.2450517918537654,2025-01-13 21:00:00,40.0,0.5903985626960604,-23.46661204046526,6029.91159602016,6.166530101163154,0.0034999999999999996
2,2025-01-13 21:35:00,2660.28,bull,fvg,2663.2328941870987,2657.3271058129017,1.4764470935493577,1,1.0,50.99918174852299,27.927454465452858,0.977137488255559,0.00032371810386939683,21,0,0.017529499512325877,0.013984381080870722,off,0,False,bull,1,1.2259159220187066,0,0,0.6256961100414853,-0.9272122595630992,low,1,0.4192197223551943,0.5807802776448058,1.2259159220187066,1.4494254547623497,2025-01-13 23:40:00,125.0,0.6261698082485955,18.155333219625554,6048.066929239785,7.1116669509361055,0.0034999999999999996
3,2025-01-17 16:20:00,2704.25,bull,ob,2708.6032370117223,2699.8967629882777,2.176618505861238,1,1.0,39.49227389670763,13.063135892928187,1.063805238260067,0.0005643382654152179,16,4,0.03434756832220933,0.0075272684566714924,new_york,3,True,bull,1,1.0520906598163204,0,0,1.4761227592119095,1.2895718026664063,normal,0,0.110778714531776,0.889221285468224,1.0520906598163204,1.2450505188219703,2025-01-17 16:40:00,20.0,0.7582738398695557,54.486861171267854,6102.553790411053,13.782847071830348,0.01
4,2025-01-20 03:00:00,2690.83,bull,fvg,2694.354578219853,2687.305421780147,1.7622891099265465,1,1.0,31.699504194457802,44.95118215701084,2.52991452991453,0.0005886721990231066,3,0,0.02921455755512636,0.012452472878345354,asia,1,True,bull,1,2.059820933780502,0,0,1.0609708692634525,2.184538124917784,normal,0,0.2812981597316661,0.718701840268334,2.059820933780502,2.1846585661307185,2025-01-20 03:30:00,30.0,0.6175058246638907,53.1906745990729,6155.744465010126,17.023313502317734,0.01
5,2025-01-20 07:45:00,2703.88,bull,fvg,2706.5752880601726,2701.1847119398276,1.3476440300863664,1,1.0,48.89022889109564,43.90105034827138,1.6830357142857142,0.00036436014411825345,7,0,0.03420604716097087,0.007663060232827885,london,2,True,bull,1,2.1593239275607234,0,0,0.8598076304865674,1.596649485064164,normal,0,0.1573746713806551,0.8426253286193449,2.1593239275607234,2.8642578558024345,2025-01-20 07:55:00,10.0,0.6263286618005588,51.095571432738126,6206.840036442864,22.261071418154696,0.01
6,2025-01-20 09:55:00,2703.53,bull,fvg,2706.3797337779774,2700.680266222023,1.4248668889887046,1,1.0,34.582758737473284,29.39086279514521,1.141068011828144,0.00041489208921948937,9,0,0.03407217579223178,0.007791511912975828,london,2,True,bull,1,0.9334205252982551,0,0,0.9149629189699721,0.9745239055453133,normal,0,0.168797026561511,0.831202973438489,0.9334205252982551,1.6773496657615286,2025-01-20 10:10:00,15.0,0.6560097719417461,51.57816067399973,6258.418197116865,21.054598315000675,0.01
7,2025-01-23 11:25:00,2743.81,bull,fvg,2747.059639809632,2740.560360190368,1.624819904815983,1,1.0,18.416753267543868,17.0568403585582,1.5377113133940181,0.0005262224820592011,11,3,0.03273437617620925,0.007107058206227677,off,0,False,bull,1,1.2801418753147875,0,0,1.3867440169538432,3.052060730646595,normal,0,0.1649001031798141,0.8350998968201859,1.2801418753147875,2.0863850756332303,2025-01-23 11:55:00,30.0,0.6652218523280098,52.61456610395261,6311.032763220817,18.463584740118467,0.01
8,2025-01-23 15:35:00,2736.38,bull,fvg,2742.134466666226,2730.625533333774,2.877233333112994,1,1.0,27.881349179358622,47.32573332105977,1.1825078090138332,0.0005700251007069658,15,3,0.029937820869905585,0.009795726356546965,new_york,3,True,bull,1,1.0948017193280533,0,0,1.8537807515899776,1.9694526725099866,normal,0,0.2062658287215069,0.7937341712784931,1.0948017193280533,1.6474159205127241,2025-01-23 16:00:00,25.0,0.6644712267556093,55.829326783512386,6366.86209000433,10.426683041219036,0.01
9,2025-01-23 18:15:00,2750.83,bull,ob,2756.309953789213,2745.350046210787,2.739976894606552,1,1.0,63.13789248395381,12.541806360487834,1.1333407846205432,0.0006292354889323702,18,3,0.03537661281823511,0.004566755323960951,off,0,False,bull,1,1.5438086387978198,0,0,1.32164004126523,1.0016704539580281,normal,0,0.053841103086012566,0.9461588969139875,1.5438086387978198,1.8357819038185832,2025-01-23 18:45:00,30.0,0.8389321008588909,55.62040102468708,6422.482491029017,10.948997438282287,0.01
