entry_time,exit_time,side,entry_price,exit_price,pnl_pct,pnl_dollars,capital,bars_held,exit_reason
2025-08-29 12:30:00+00:00,2025-08-29 13:55:00+00:00,SHORT,110776.86019600001,109119.4530267,0.013961673100027633,139.61673100027633,10139.616731000277,17,TP
2025-08-29 14:55:00+00:00,2025-08-29 16:35:00+00:00,LONG,108189.123498,108786.6993078,0.004523437019166166,45.865917681163275,10185.48264868144,20,Time
2025-08-31 10:10:00+00:00,2025-08-31 12:00:00+00:00,LONG,108453.7729173,108331.124441,-0.002130882522579586,-21.70406696011291,10163.778581721326,20,Time
2025-09-01 10:35:00+00:00,2025-09-01 12:15:00+00:00,LONG,108254.116494,108843.881869,0.004447971810223868,45.20820061685359,10208.98678233818,20,Time
2025-09-02 12:05:00+00:00,2025-09-02 13:45:00+00:00,LONG,109538.1872568,110957.0381532,0.011953025168050937,122.02827594958761,10331.015058287767,20,Time
2025-09-02 14:10:00+00:00,2025-09-02 15:50:00+00:00,SHORT,111023.2948992,110727.6005919,0.001663353736425011,17.18413249826601,10348.199190786032,20,Time
2025-09-03 14:40:00+00:00,2025-09-03 16:20:00+00:00,SHORT,112402.3445341,112126.18075199999,0.0014569219018046153,15.076518045292966,10363.275708831325,20,Time
2025-09-04 14:15:00+00:00,2025-09-04 15:55:00+00:00,LONG,109985.9973009,109522.85604700001,-0.005210911072915251,-54.00210814282279,10309.273600688502,20,Time
2025-09-05 12:50:00+00:00,2025-09-05 14:15:00+00:00,SHORT,113230.3429013,111448.5562542,0.014735946756366705,151.91690687656265,10461.190507565065,17,TP
2025-09-05 15:05:00+00:00,2025-09-05 16:45:00+00:00,LONG,110687.56708679999,110770.2410201,-0.0002530874471639344,-2.647595999855225,10458.54291156521,20,Time
2025-09-09 15:10:00+00:00,2025-09-09 16:50:00+00:00,LONG,111430.9397316,110915.12503750001,-0.0056290078441626045,-58.87122008771177,10399.671691477497,20,Time
2025-09-10 13:05:00+00:00,2025-09-10 14:45:00+00:00,SHORT,113664.81336799686,114020.4300261,-0.0041286433115568675,-42.93653497140586,10356.73515650609,20,Time
2025-09-11 13:10:00+00:00,2025-09-11 14:50:00+00:00,LONG,113556.06167099999,114399.45053300001,0.006427070379065521,66.56346574820681,10423.298622254297,20,Time
2025-09-24 14:50:00+00:00,2025-09-24 16:30:00+00:00,SHORT,113804.11462400001,113624.0287617,0.0005824196066636011,6.070733483710603,10429.369355738007,20,Time
2025-10-01 14:10:00+00:00,2025-10-01 15:50:00+00:00,SHORT,117217.51680699999,117384.87228,-0.00242773433151255,-25.319738040950085,10404.049617697057,20,Time
2025-10-03 15:40:00+00:00,2025-10-03 16:10:00+00:00,SHORT,121754.809167,123261.41235299999,-0.01337407537581142,-139.14454380076242,10264.905073896294,6,SL
2025-10-05 10:15:00+00:00,2025-10-05 11:55:00+00:00,LONG,123024.65001,123466.1473309,0.0025886899159161592,26.572656252631955,10291.477730148927,20,Time
2025-10-07 13:50:00+00:00,2025-10-07 15:05:00+00:00,LONG,123665.4791502,121857.168691,-0.015622596957746693,-160.77960867774246,10130.698121471185,15,SL
2025-10-09 11:40:00+00:00,2025-10-09 13:20:00+00:00,SHORT,122825.8789102,123560.55717,-0.006981461450295294,-70.72707839963003,10059.971043071555,20,Time
2025-10-09 13:50:00+00:00,2025-10-09 14:40:00+00:00,LONG,122772.6241149,121323.235499,-0.012805470693071992,-128.82266436520567,9931.14837870635,10,SL
2025-10-09 14:50:00+00:00,2025-10-09 16:30:00+00:00,LONG,121389.958137,121227.43516290002,-0.002338850236001861,-23.227468729306842,9907.920909977043,20,Time
2025-10-10 13:40:00+00:00,2025-10-10 15:00:00+00:00,SHORT,122273.300448,120107.8707708,0.01670975077360328,165.55888909028903,10073.479799067332,16,TP
2025-10-10 15:10:00+00:00,2025-10-10 15:30:00+00:00,LONG,120454.2135255,118645.731107,-0.01601385767727544,-161.31527181717345,9912.16452725016,4,SL
2025-10-12 10:00:00+00:00,2025-10-12 11:40:00+00:00,SHORT,112034.608596,112070.28207449999,-0.0013184148090223248,-13.068344502192382,9899.096182747966,20,Time
2025-10-12 15:15:00+00:00,2025-10-12 16:55:00+00:00,SHORT,113805.3428783,114176.48073,-0.004261163688043022,-42.181669198370926,9856.914513549595,20,Time
2025-10-13 14:50:00+00:00,2025-10-13 16:30:00+00:00,LONG,114106.071651,114486.4561284,0.002333604179832042,23.002136909066454,9879.916650458661,20,Time
2025-10-14 10:00:00+00:00,2025-10-14 11:40:00+00:00,LONG,111278.706291,111404.58962500001,0.00013124368709698095,1.2966766894170485,9881.213327148078,20,Time
2025-10-14 13:05:00+00:00,2025-10-14 14:45:00+00:00,LONG,110801.05177919999,111878.7587722,0.008726505080002552,86.22845829594662,9967.441785444025,20,Time
2025-10-15 11:55:00+00:00,2025-10-15 13:35:00+00:00,LONG,111998.15015100001,111575.3229715,-0.004775305028966394,-47.597574883960625,9919.844210560064,20,Time
2025-10-16 14:05:00+00:00,2025-10-16 15:40:00+00:00,LONG,110476.84095,109265.24258,-0.011966989638564539,-118.71067288394671,9801.133537676118,19,SL
2025-10-17 10:40:00+00:00,2025-10-17 11:15:00+00:00,LONG,104436.843192,106084.8522853,0.014779958900809083,144.86035086819456,9945.993888544313,7,TP
