,time,equity,withdrawn
0,2025-01-13 03:50:00,1008.8963680101042,0
1,2025-01-13 22:30:00,1011.9714077216946,0
2,2025-01-13 23:50:00,1014.9400935589784,0
3,2025-01-17 16:40:00,1024.021237087523,0
4,2025-01-17 22:15:00,1032.6134172775294,0
5,2025-01-20 03:30:00,1041.4785297107082,0
6,2025-01-20 07:55:00,1049.9944582828314,0
7,2025-01-20 10:10:00,1058.5908183951647,0
8,2025-01-23 11:55:00,1067.3599127458235,0
9,2025-01-23 16:00:00,1076.6648005430757,0
10,2025-01-23 18:45:00,1085.9348673805234,0
11,2025-01-24 01:00:00,1088.9925457834413,0
12,2025-01-24 02:35:00,1091.7912910064886,0
13,2025-01-24 03:55:00,1100.2549392974756,0
14,2025-01-24 08:05:00,1109.2546827714893,0
15,2025-01-24 07:30:00,1118.1728914543735,0
16,2025-01-24 10:45:00,1126.979811135014,0
17,2025-01-24 13:30:00,1135.850471132366,0
18,2025-01-27 09:20:00,1124.6711229518935,0
19,2025-01-27 10:05:00,1133.5920938353643,0
20,2025-01-28 01:25:00,1142.4877691031836,0
21,2025-01-27 23:10:00,1145.508472978117,0
22,2025-01-28 01:25:00,1148.4111263851162,0
23,2025-01-28 03:00:00,1157.1788147930781,0
24,2025-01-28 06:55:00,1166.0450769711042,0
25,2025-01-28 09:50:00,1154.287320972899,0
26,2025-01-28 09:50:00,1142.5317587354568,0
27,2025-01-28 11:05:00,1151.3449405010858,0
28,2025-01-28 15:00:00,1160.0444861217754,0
29,2025-01-28 14:55:00,1168.5710825040146,0
30,2025-01-28 16:25:00,1177.41705264971,0
31,2025-01-29 08:15:00,1185.2660622804672,0
32,2025-01-29 10:00:00,1193.598120101123,0
33,2025-02-03 06:05:00,1203.0380912969695,0
34,2025-02-03 06:10:00,1212.2362629082572,0
35,2025-02-03 10:00:00,1215.33721069039,0
36,2025-02-03 10:10:00,1224.3497169997208,0
37,2025-02-03 13:00:00,1233.3749817961427,0
38,2025-02-03 16:05:00,1242.4489117971557,0
39,2025-02-03 21:15:00,1251.9747555090034,0
40,2025-02-04 02:30:00,1255.0119848422553,0
41,2025-02-04 03:40:00,1258.0419364696716,0
42,2025-02-04 08:20:00,1246.9461423374912,0
43,2025-02-04 09:50:00,1255.785413601414,0
44,2025-02-04 11:30:00,1264.9592997716093,0
45,2025-02-04 14:15:00,1273.9655312148845,0
46,2025-02-04 14:50:00,1282.755044352945,0
47,2025-02-04 16:30:00,1292.0023863866854,0
48,2025-02-05 02:30:00,1294.8524451914175,0
49,2025-02-05 02:30:00,1297.6334780255272,0
50,2025-02-05 04:00:00,1306.6756733944185,0
51,2025-02-05 07:40:00,1315.4343947935536,0
52,2025-02-05 08:20:00,1324.2101648876824,0
53,2025-02-05 09:30:00,1333.0621781815414,0
54,2025-02-05 16:10:00,1342.338786212848,0
55,2025-02-05 19:00:00,1351.7630114817732,0
56,2025-02-05 21:20:00,1360.9107522454594,0
57,2025-02-06 01:00:00,1369.9248905735617,0
58,2025-02-06 03:55:00,1378.9484881848132,0
59,2025-02-06 03:10:00,1374.956131258426,0
60,2025-02-06 10:00:00,1363.944466607862,0
61,2025-02-06 12:35:00,1373.2091790598774,0
62,2025-02-06 17:05:00,1362.6285544532955,0
63,2025-02-06 21:50:00,1371.5613593876667,0
64,2025-02-07 03:15:00,1374.373630536903,0
65,2025-02-07 03:40:00,1382.7751030802353,0
66,2025-02-07 08:10:00,1391.2111634555667,0
67,2025-02-07 11:05:00,1400.0261392031991,0
68,2025-02-07 10:55:00,1408.6859811456472,0
69,2025-02-07 15:30:00,1397.4524533319716,0
70,2025-02-07 20:00:00,1406.9448832321034,0
71,2025-02-10 01:20:00,1410.06550984764,0
72,2025-02-10 03:00:00,1419.09932635806,0
73,2025-02-10 09:55:00,1428.1258282032609,0
74,2025-02-10 17:05:00,1437.4648558045692,0
75,2025-02-10 20:20:00,1446.7184016350718,0
76,2025-02-10 22:55:00,1449.727451515749,0
77,2025-02-11 02:50:00,1458.7367006655547,0
78,2025-02-11 05:35:00,1468.3072237080787,0
79,2025-02-11 17:00:00,1457.7890314714434,0
80,2025-02-11 23:15:00,1460.8114660704064,0
81,2025-02-12 03:30:00,1449.8777408089006,0
82,2025-02-12 14:00:00,1439.013238038262,0
83,2025-02-12 15:20:00,1428.2239523101282,0
84,2025-02-12 18:55:00,1437.8267728264104,0
85,2025-02-12 18:55:00,1447.371600283041,0
