,time,equity,withdrawn
0,2025-02-03 06:05:00,6056.639827175079,0
1,2025-02-03 08:20:00,6112.093867246237,0
2,2025-02-03 09:00:00,6130.990895871369,0
3,2025-02-03 10:10:00,6149.738931999601,0
4,2025-02-03 13:05:00,6204.98950524521,0
5,2025-02-03 12:35:00,6139.649661905143,0
6,2025-02-03 13:00:00,6193.801250683674,0
7,2025-02-04 02:30:00,6212.0246266831855,0
8,2025-02-04 04:20:00,6188.274213356976,0
9,2025-02-04 08:20:00,6121.699448563895,0
10,2025-02-04 09:50:00,6174.735076147432,0
11,2025-02-04 11:30:00,6229.7783931686035,0
12,2025-02-04 14:15:00,6283.815781828254,0
13,2025-02-04 14:50:00,6336.552860656618,0
14,2025-02-05 09:30:00,6389.6649404197715,0
15,2025-02-05 15:30:00,6324.331130366999,0
16,2025-02-05 16:30:00,6379.128628439104,0
17,2025-02-05 19:00:00,6435.673980052657,0
18,2025-02-05 21:20:00,6490.560424634774,0
19,2025-02-06 01:00:00,6544.645254603387,0
20,2025-02-06 03:55:00,6597.560627976381,0
21,2025-02-06 06:00:00,6650.579924124432,0
22,2025-02-06 08:55:00,6583.789806741349,0
23,2025-02-06 10:35:00,6638.7637873251615,0
24,2025-02-06 12:20:00,6693.491470564503,0
25,2025-02-06 17:05:00,6630.007722925012,0
26,2025-02-06 22:05:00,6684.239479835763,0
27,2025-02-07 01:20:00,6702.283964688255,0
28,2025-02-07 03:15:00,6719.157591583673,0
29,2025-02-07 03:40:00,6769.566426843667,0
30,2025-02-07 08:25:00,6819.9908281104235,0
31,2025-02-07 08:50:00,6752.253914990547,0
32,2025-02-07 12:15:00,6685.7455832469195,0
33,2025-02-07 13:00:00,6738.597172552634,0
34,2025-02-07 15:30:00,6671.19600567058,0
35,2025-02-07 20:00:00,6728.150585071371,0
36,2025-02-10 01:20:00,6746.874344764591,0
37,2025-02-10 03:00:00,6801.077243827111,0
38,2025-02-11 01:00:00,6819.139270496594,0
39,2025-02-11 02:50:00,6873.1947653954285,0
40,2025-02-11 05:35:00,6930.617903650573,0
41,2025-02-11 10:55:00,6866.4685796915355,0
42,2025-02-11 11:40:00,6802.587517894675,0
43,2025-02-11 14:05:00,6738.406959781412,0
44,2025-02-11 17:00:00,6675.2978063616,0
45,2025-02-11 22:05:00,6610.796993168895,0
46,2025-02-11 22:00:00,6587.6774968677455,0
47,2025-02-11 23:15:00,6605.812104461524,0
48,2025-02-12 01:15:00,6623.348584884078,0
49,2025-02-12 02:00:00,6599.2256944328665,0
50,2025-02-12 02:50:00,6575.065519031373,0
51,2025-02-12 06:30:00,6510.467958815594,0
52,2025-02-12 08:10:00,6564.758307023368,0
53,2025-02-12 11:55:00,6499.763839375916,0
54,2025-02-12 12:30:00,6433.883942943862,0
55,2025-02-12 15:10:00,6369.168694028736,0
56,2025-02-12 15:10:00,6304.111481671422,0
57,2025-02-12 15:20:00,6239.375767302619,0
58,2025-02-12 18:55:00,6296.992690400312,0
59,2025-02-12 18:55:00,6354.261655140095,0
60,2025-02-12 21:05:00,6290.534074202042,0
61,2025-02-12 21:20:00,6267.428991373248,0
62,2025-02-13 03:00:00,6243.591931806432,0
63,2025-02-13 05:15:00,6296.9003958746425,0
64,2025-02-13 05:20:00,6348.753857649437,0
65,2025-02-13 07:50:00,6280.73384670508,0
66,2025-02-13 10:40:00,6215.659246463389,0
67,2025-02-13 15:20:00,6150.568877067765,0
68,2025-02-17 05:35:00,6206.1074614275685,0
69,2025-02-17 07:25:00,6259.448871859367,0
70,2025-02-17 12:50:00,6312.697259874297,0
71,2025-02-17 16:55:00,6366.388159294269,0
72,2025-02-17 17:05:00,6299.578967449324,0
73,2025-02-18 03:30:00,6232.552631572813,0
74,2025-02-20 04:50:00,6285.321834539885,0
75,2025-02-20 07:20:00,6339.06428390679,0
76,2025-02-20 10:00:00,6392.03860853195,0
77,2025-02-20 16:35:00,6448.925181198577,0
78,2025-02-20 23:10:00,6467.682012846856,0
79,2025-02-21 05:40:00,6523.60444596563,0
80,2025-02-21 07:45:00,6578.075361176247,0
81,2025-02-21 09:05:00,6633.3500815307225,0
82,2025-02-21 10:05:00,6566.462835386248,0
83,2025-02-21 12:00:00,6621.201034390546,0
84,2025-02-21 13:25:00,6639.3057297402065,0
85,2025-02-21 15:25:00,6692.814331000568,0
86,2025-02-21 16:45:00,6748.021466725263,0
87,2025-02-21 18:25:00,6804.496018332257,0
88,2025-02-21 23:40:00,6858.1606766647965,0
89,2025-02-24 13:20:00,6911.75952938921,0
90,2025-02-24 16:40:00,6967.841206604602,0
91,2025-02-24 23:30:00,6986.232746723206,0
92,2025-02-25 03:50:00,7038.10042444824,0
93,2025-02-25 10:00:00,6971.502475049494,0
94,2025-02-25 14:30:00,6904.826415917006,0
95,2025-02-26 01:45:00,6959.487859048008,0
96,2025-02-26 02:00:00,6978.086919425799,0
97,2025-02-26 02:15:00,6996.291420693042,0
98,2025-02-26 06:00:00,6931.221698750597,0
99,2025-02-26 07:25:00,6984.629249911599,0
100,2025-02-26 08:05:00,6918.147693878572,0
101,2025-02-26 09:40:00,6972.420571039198,0
102,2025-02-26 10:25:00,6906.778537075583,0
103,2025-02-26 11:55:00,6841.697252739921,0
104,2025-02-26 14:25:00,6772.926714932452,0
105,2025-02-26 15:55:00,6706.309815772588,0
106,2025-02-27 01:35:00,6762.898791519351,0
107,2025-02-26 21:20:00,6816.619876033239,0
108,2025-02-26 22:55:00,6834.435300312053,0
109,2025-02-27 01:05:00,6809.942095689511,0
110,2025-02-27 03:05:00,6784.779597084679,0
111,2025-02-27 03:25:00,6760.2295244746865,0
112,2025-02-27 04:50:00,6693.078800151043,0
113,2025-02-27 06:45:00,6626.194999919776,0
114,2025-02-27 08:40:00,6681.421856843378,0
115,2025-02-27 11:05:00,6617.41898749788,0
116,2025-03-05 04:30:00,6552.68487050295,0
117,2025-03-05 07:45:00,6608.4483692372805,0
118,2025-03-05 10:00:00,6662.5476109210285,0
119,2025-03-05 16:30:00,6719.0955202550485,0
120,2025-03-05 20:40:00,6655.056425725486,0
121,2025-03-06 02:55:00,6630.135381533972,0
122,2025-03-06 03:35:00,6647.678839998785,0
123,2025-03-06 06:05:00,6578.675096293915,0
124,2025-03-06 07:30:00,6629.085284084251,0
125,2025-03-06 11:50:00,6565.049960310695,0
126,2025-03-07 01:00:00,6583.835411505728,0
127,2025-03-07 02:00:00,6560.035953741669,0
128,2025-03-07 02:05:00,6535.775890049461,0
129,2025-03-07 07:20:00,6590.99154295339,0
130,2025-03-07 07:20:00,6643.503461935191,0
131,2025-03-07 08:30:00,6695.546691789571,0
132,2025-03-07 10:00:00,6748.3625315956915,0
133,2025-03-07 13:10:00,6800.517847183106,0
134,2025-03-10 00:05:00,6857.464862298109,0
135,2025-03-07 22:40:00,6912.656767287797,0
136,2025-03-10 01:15:00,6931.186146622753,0
137,2025-03-10 07:20:00,6864.331094707317,0
138,2025-03-10 08:05:00,6915.068586803287,0
