,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,prob,net_pnl,equity_after,units,risk_pct_used
0,2025-02-03 04:35:00,2774.87,bull,ob,2782.012489761836,2767.7275102381636,3.5712448809182376,1,1.0,28.687160809695783,42.912829863593934,1.1391556846102302,0.0006906441913225353,4,0,0.03016769317013219,0.015036046045228868,off,0,False,bull,1,1.2264630810962267,0,0,1.1185363121693448,1.0669240310520025,normal,0,0.2760880116486017,0.7239119883513984,1.2264630810962267,1.5260784913182754,2025-02-03 06:05:00,90.0,0.8156707146303541,0.8156707146303541,56.639827175078814,6056.639827175079,8.400432062302968,0.01
1,2025-02-03 06:05:00,2782.27,bull,fvg,2787.5494130119214,2776.9905869880786,2.6397065059607923,1,1.0,62.483236312681285,37.89334911651768,1.0735869178812656,0.0006577798163612119,6,0,0.03291493571823681,0.012409352449036832,off,0,False,bull,1,1.5342614759840794,0,0,0.851863218386821,0.6478312460824295,normal,0,0.2760880116486017,0.7239119883513984,1.5342614759840794,1.7160998731375743,2025-02-03 08:20:00,135.0,0.660471308798686,0.660471308798686,55.45404007115833,6112.093867246237,11.364899822104165,0.01
2,2025-02-03 07:25:00,2784.65,bull,ob,2788.6443482352565,2780.6556517647437,1.9971741176282196,1,1.0,67.51990120972383,22.522345328523453,0.8343940036769905,0.0005227818490690223,7,0,0.03379850832154616,0.011564550995126393,london,2,True,bull,1,0.9563512680950244,0,0,0.6689929041496234,-1.5653883856701256,low,1,0.2760880116486017,0.7239119883513984,0.9563512680950244,1.0715139862425833,2025-02-03 09:00:00,95.0,0.5995039717022742,0.5995039717022742,18.8970286251317,6130.990895871369,5.2574284371707485,0.0034999999999999996
3,2025-02-03 08:45:00,2786.82,bull,fvg,2790.5500776026242,2783.089922397376,1.8650388013120913,1,1.0,63.512859530668834,32.38585314817486,1.1499402628434887,0.0003591333067727359,8,0,0.031574817139980525,0.010794290845972766,london,2,True,bull,1,0.9275946424186614,0,0,0.6395764204171307,0.35303980723124984,low,1,0.1807968196352957,0.8192031803647043,0.9275946424186614,1.892722016033541,2025-02-03 10:10:00,85.0,0.6868023129872913,0.6868023129872913,18.748036128232112,6149.738931999601,5.629909679419718,0.0034999999999999996
4,2025-02-03 10:20:00,2796.92,bull,fvg,2801.973241420728,2791.8667585792723,2.5266207103639293,1,1.0,77.99202031851806,29.56287364113123,1.1204759543877045,0.0005165432289089438,10,0,0.03531345316710596,0.007209209045764792,london,2,True,bull,1,0.941969639620859,0,0,0.9432344263265159,1.7030857179895558,normal,0,0.1807968196352957,0.8192031803647043,0.941969639620859,1.6029315296069224,2025-02-03 13:05:00,165.0,0.6236289321621687,0.6236289321621687,55.25057324560924,6204.98950524521,11.87356688597687,0.01
5,2025-02-03 11:20:00,2797.65,bull,fvg,2802.1445138783224,2793.1554861216778,2.2472569391610864,0,-1.0,63.98264672250787,38.999484477017646,1.0240890933301052,0.000548858700211652,11,0,0.03558367141461107,0.006950089272086385,off,0,False,bull,1,0.9834211484624636,0,0,0.9073940446008326,0.8756559241473477,normal,0,0.1807968196352957,0.8192031803647043,0.9834211484624636,1.2771125321661163,2025-02-03 12:35:00,75.0,0.6369052772314533,0.6369052772314533,-65.3398433400674,6139.649661905143,13.349608350168523,0.01
6,2025-02-03 12:40:00,2796.74,bull,fvg,2800.8436786045236,2792.636321395476,2.0518393022618087,1,1.0,55.55443125513873,24.407521122336256,1.040585495675316,0.0004261652481080218,12,0,0.035246824010186785,0.007273101592699296,off,0,False,bull,1,1.1940506243832565,0,0,0.9109148938558997,0.008348376459026554,normal,0,0.05375507734854203,0.946244922651458,1.1940506243832565,1.3012714967769872,2025-02-03 13:00:00,20.0,0.7681452046386751,0.7681452046386751,54.15158877853081,6193.801250683674,14.621028053672989,0.01
7,2025-02-03 23:35:00,2813.04,bull,fvg,2816.0652565700366,2810.0147434299633,1.5126282850183794,1,1.0,31.56578554416123,32.02689270432411,1.279130891887156,0.00028872143159783514,23,0,0.040783480895808445,0.006133408705483369,off,0,False,bull,1,1.2428697906949862,0,0,0.5425698525986877,0.22344184668330058,low,1,0.12265851555764616,0.8773414844423538,1.2428697906949862,1.9436368003420825,2025-02-04 02:30:00,175.0,0.7430030967540655,0.7430030967540655,18.22337599951123,6212.0246266831855,6.941560001221917,0.0034999999999999996
8,2025-02-04 03:40:00,2822.87,bull,fvg,2825.9240864240132,2819.8159135759865,1.527043212006673,0,-1.0,79.94360488397946,29.464210973933344,1.507900677200903,0.000305228053294273,3,1,0.044420436508670585,0.0026604013566987705,off,0,False,bull,1,1.5127273294148607,0,0,0.6704049955516097,1.1265700772346927,low,1,0.05525511403715161,0.9447448859628483,1.5127273294148607,1.7812200588780154,2025-02-04 04:20:00,40.0,0.6823048727999296,0.6823048727999296,-23.750413326208896,6188.274213356976,6.87603331552225,0.0034999999999999996
9,2025-02-04 07:05:00,2815.56,bull,ob,2819.2103206966817,2811.909679303318,1.8251603483407914,0,-1.0,34.12386635336529,14.240096964223284,1.5098756400877835,0.00042061599952338056,7,1,0.036492749675125113,0.005243075183719667,london,2,True,bull,1,1.4464482544779322,0,0,1.1014299914922847,3.0224902151574526,normal,0,0.12819162937615244,0.8718083706238475,1.4464482544779322,2.7230484184681965,2025-02-04 08:20:00,75.0,0.6517083963985796,0.6517083963985796,-66.57476479308148,6121.699448563895,16.43691198270371,0.01
10,2025-02-04 09:20:00,2809.88,bull,fvg,2813.3261109436457,2806.4338890563545,1.7230554718229227,1,1.0,27.182719962416016,43.901644044613455,1.1228070175438596,0.00035168361277489115,9,1,0.03440176997014474,0.007249858677218761,london,2,True,bull,1,2.2053845985466047,0,0,1.0301327005620082,0.8789709887583856,normal,0,0.09046240238659228,0.9095375976134077,2.2053845985466047,2.3388684031957623,2025-02-04 09:50:00,30.0,0.9437279789686811,0.9437279789686811,53.03562758353611,6174.735076147432,17.410931041159717,0.01
11,2025-02-04 10:35:00,2813.08,bull,fvg,2817.921947750646,2808.238052249354,2.4209738753228343,1,1.0,47.65949329192288,30.841437147654506,1.0328750747160789,0.0007094639524987874,10,1,0.03557978670534492,0.006119276427360148,london,2,True,bull,1,0.945900335126332,0,0,1.4142490708693294,0.64654900975399,normal,0,0.09046240238659228,0.9095375976134077,0.945900335126332,1.4746131862014034,2025-02-04 11:30:00,55.0,0.7583407245492828,0.7583407245492828,55.0433170211722,6229.7783931686035,12.391707447069491,0.01
12,2025-02-04 12:30:00,2813.66,bull,fvg,2817.685082070601,2809.634917929399,2.0125410353004263,1,1.0,39.90335792043163,17.959632451022195,1.0490781615164892,0.0003791068099087342,12,1,0.03579330223859994,0.00827244433635408,off,0,False,bull,1,1.2173664819880525,0,0,1.0651738303279883,0.15727664926962856,normal,0,0.04507042253521162,0.9549295774647883,1.2173664819880525,1.5105282062217238,2025-02-04 14:15:00,105.0,0.6999468964968258,0.6999468964968258,54.03738865965124,6283.815781828254,14.906528350871898,0.01
13,2025-02-04 14:15:00,2818.95,bull,fvg,2822.2544555259287,2815.645544474071,1.6522277629644815,1,1.0,65.91488080846386,12.015902502335168,1.07407946441566,0.00027457251729776864,14,1,0.03774071115397783,0.006407884023643714,new_york,3,True,bull,1,1.319430679513827,0,0,0.882864107579554,-0.17585650879508785,normal,0,0.04507042253521162,0.9549295774647883,1.319430679513827,1.4949512744952906,2025-02-04 14:50:00,35.0,0.7647222193460048,0.7647222193460048,52.73707882836361,6336.552860656618,18.15730292909099,0.01
14,2025-02-05 09:00:00,2855.63,bull,fvg,2859.1143609064484,2852.145639093552,1.7421804532240537,1,1.0,41.16578708947139,32.33194988510456,1.5681943677526229,0.00048089703047752555,9,2,0.04583443204125285,0.0057587120539522255,london,2,True,bull,1,1.905657932193973,0,0,1.0860326038962735,3.16066649967594,normal,0,0.012915519796738842,0.9870844802032611,1.905657932193973,1.9917569351546038,2025-02-05 09:30:00,30.0,0.853719693700853,0.853719693700853,53.11207976315404,6389.6649404197715,17.219800592114904,0.01
15,2025-02-05 12:50:00,2867.53,bull,fvg,2872.029597803924,2863.0304021960765,2.2497989019617743,0,-1.0,45.49569682531954,40.98791347347031,1.1809698638519197,0.0007547930448215431,12,2,0.050192640121883396,0.003350514568134616,off,0,False,bull,1,1.111210427660915,0,0,1.267083637439299,0.8872421582681114,normal,0,0.1059376917308607,0.8940623082691392,1.111210427660915,1.2712247292441432,2025-02-05 15:30:00,160.0,0.6046441816805774,0.6046441816805774,-65.33381005277218,6324.331130366999,13.334525131930429,0.01
16,2025-02-05 15:30:00,2862.56,bull,fvg,2867.173165037252,2857.9468349627477,2.306582518626147,1,1.0,29.72995070841489,15.74931162550848,1.1584609019445593,0.000455742272587866,15,2,0.048372447335267035,0.005077906414984213,new_york,3,True,bull,1,1.4306880301710327,0,0,1.2511472367725662,1.2266928196042055,normal,0,0.1059376917308607,0.8940623082691392,1.4306880301710327,2.146032045256549,2025-02-05 16:30:00,60.0,0.5833866238386479,0.5833866238386479,54.79749807210552,6379.128628439104,13.006254819736206,0.01
17,2025-02-05 18:05:00,2868.99,bull,fvg,2875.9371614228958,2862.042838577104,3.473580711447954,1,1.0,43.04316698658427,34.15082460026605,1.1107828655834564,0.0010834185882597457,18,2,0.050727344642700095,0.0046834507665247755,off,0,False,bull,1,2.6600792575649015,0,0,1.5478032945100053,1.4199936107298563,normal,0,0.06275902901124912,0.9372409709887509,2.6600792575649015,3.0256962117971615,2025-02-05 19:00:00,55.0,0.5961651746992075,0.5961651746992075,56.54535161355221,6435.673980052657,8.63662096611949,0.01
18,2025-02-05 20:45:00,2863.9,bull,ob,2868.593407627122,2859.2065923728783,2.3467038135609,1,1.0,27.41361727268594,25.224963668331434,1.1040876527602193,0.0003880374319993064,20,2,0.04886320353930447,0.00644928516664401,off,0,False,bull,1,1.150549969023498,0,0,0.9226191761237774,-0.5276156271775264,normal,0,0.10176962041970807,0.898230379580292,1.150549969023498,1.1846403384760174,2025-02-05 21:20:00,35.0,0.6249523349545723,0.6249523349545723,54.886444582117456,6490.560424634774,12.783888544706354,0.01
19,2025-02-05 22:35:00,2863.59,bull,fvg,2867.647364348388,2859.5326356516125,2.028682174193875,1,1.0,41.37194183645506,30.28527909332228,0.9575244489855496,0.0004826089432270287,22,2,0.0487496703876242,0.00655683107313456,off,0,False,bull,1,1.0647306056495323,0,0,0.7947711253164143,-0.75696041141898,normal,0,0.10176962041970807,0.898230379580292,1.0647306056495323,1.1633167728392206,2025-02-06 01:00:00,145.0,0.5885408341990069,0.5885408341990069,54.08482996861315,6544.645254603387,14.787925078467135,0.01
20,2025-02-06 03:30:00,2867.86,bull,fvg,2871.2476167741165,2864.4723832258837,1.6938083870582474,1,1.0,51.56773702538382,15.21829314366394,1.701088163446591,0.0003902795912592715,3,3,0.05031349799302691,0.00507547294179673,off,0,False,bull,1,1.2693289373387404,0,0,0.8025457653829224,1.5876306003816356,normal,0,0.07302151174264802,0.926978488257352,1.2693289373387404,1.5054831582390147,2025-02-06 03:55:00,25.0,0.5945479401039236,0.5945479401039236,52.91537337299317,6597.560627976381,17.711566567517078,0.01
21,2025-02-06 05:45:00,2868.56,bull,fvg,2871.998048728181,2865.121951271819,1.7190243640905831,1,1.0,50.55503134815388,15.81240117856658,1.0583224115334207,0.0004477621626544379,5,3,0.0505698631742404,0.004832627346495508,off,0,False,bull,1,1.5008513281688283,0,0,0.954840587336352,0.4952621212071541,normal,0,0.092954410894018,0.907045589105982,1.5008513281688283,1.5706583666885117,2025-02-06 06:00:00,15.0,0.667132191559474,0.667132191559474,53.019296148051424,6650.579924124432,17.45175962987142,0.01
22,2025-02-06 08:45:00,2861.69,bull,fvg,2865.2245486161687,2858.1554513838314,1.7672743080843516,0,-1.0,27.70892902508433,13.221864953850103,1.2641602364143818,0.0005683889688987988,8,3,0.04805382203861593,0.007215983403238079,london,2,True,bull,1,3.281890068490089,0,0,1.1268003723387214,1.649511885403643,normal,0,0.1517005460167093,0.8482994539832907,3.281890068490089,3.281890068490089,2025-02-06 08:55:00,10.0,0.8393507158461618,0.8393507158461618,-66.79011738308337,6583.789806741349,16.975293457708414,0.01
23,2025-02-06 10:20:00,2850.0,bull,fvg,2854.775150673454,2845.224849326546,2.3875753367268793,1,1.0,19.149547312524092,45.12074371864363,1.1632870864461045,0.0006384922825685913,10,3,0.04377252351234947,0.011271504844769551,london,2,True,bull,1,1.851250484962472,0,0,1.465136192294112,1.5367398317425442,normal,0,0.1517005460167093,0.8482994539832907,1.851250484962472,2.370605824635102,2025-02-06 10:35:00,15.0,0.9132810271235682,0.9132810271235682,54.97398058381256,6638.7637873251615,12.565048540468593,0.01
24,2025-02-06 12:05:00,2855.76,bull,fvg,2860.312078543362,2851.2079214566384,2.2760392716808373,1,1.0,43.096693476473654,20.347725092034114,1.0801591813530416,0.0006074021528290376,12,3,0.045882042717763985,0.009273232517718905,off,0,False,bull,1,1.028101768328285,0,0,1.2310038323244412,0.5402975208711092,normal,0,0.16972567594237067,0.8302743240576294,1.028101768328285,1.3224727874652868,2025-02-06 12:20:00,15.0,0.758339201069165,0.758339201069165,54.727683239341644,6693.491470564503,13.18079190164589,0.01
25,2025-02-06 16:55:00,2841.91,bull,fvg,2848.799132762643,2835.020867237357,3.4445663813213723,0,-1.0,20.363012090919895,33.12942677544077,1.1134191940174492,0.0009047742085077422,16,3,0.04080967448946699,0.01407810608189445,new_york,3,True,bull,1,2.2673390887023483,0,0,1.525232509525761,1.5987880397823637,normal,0,0.19926320636800218,0.8007367936319978,2.2673390887023483,2.490879562236379,2025-02-06 17:05:00,10.0,0.6855403192140913,0.6855403192140913,-63.48374763949136,6630.007722925012,8.709369098728436,0.01
26,2025-02-06 19:50:00,2851.96,bull,fvg,2856.120712305057,2847.799287694943,2.0803561525285565,1,1.0,54.57795671813881,12.306919324674778,0.9449872841654396,0.0004378528378520124,19,3,0.04449034601974745,0.010591537177925941,off,0,False,bull,1,1.1969104410193325,0,0,0.8234737677393319,-1.3023421143800353,normal,0,0.19926320636800218,0.8007367936319978,1.1969104410193325,1.3603439952145793,2025-02-06 22:05:00,135.0,0.6831965482188347,0.6831965482188347,54.231756910750775,6684.239479835763,14.420607723123055,0.01
27,2025-02-06 22:45:00,2854.46,bull,fvg,2857.302144120656,2851.617855879344,1.4210720603279778,1,1.0,54.11213518947496,22.29818787817887,1.129032258064516,0.00031915174912913963,22,3,0.04540593595265302,0.009724231480421354,off,0,False,bull,1,0.9288761892169725,0,0,0.6048344767959626,0.837601669882107,low,1,0.177225182553777,0.822774817446223,0.9288761892169725,1.4988683962363694,2025-02-07 01:20:00,155.0,0.8494334018037434,0.8494334018037434,18.044484852491895,6702.283964688255,7.388787868770261,0.0034999999999999996
28,2025-02-07 02:00:00,2859.37,bull,fvg,2861.4056860097485,2857.3343139902513,1.0178430048742946,1,1.0,67.57065278674014,23.569541845951964,1.127789046653144,0.0002096851049641779,2,4,0.0472041545808795,0.008020843090522393,asia,1,True,bull,1,1.2968601185825621,0,0,0.5002116184128305,-0.8089101690243764,low,1,0.1067035063482654,0.8932964936517346,1.2968601185825621,1.4442305866034295,2025-02-07 03:15:00,75.0,0.7535942158825844,0.7535942158825844,16.873626895418205,6719.157591583673,10.315932761454478,0.0034999999999999996
29,2025-02-07 03:15:00,2862.63,bull,fvg,2865.13230296847,2860.1276970315303,1.2511514842348639,1,1.0,71.26310521093316,24.262974666640243,1.9939075048463029,0.0003680526344711399,3,4,0.04839808385338845,0.006889876460976334,off,0,False,bull,1,3.2689886488856037,0,0,0.7645815700322081,1.425916003157124,normal,0,0.1067035063482654,0.8932964936517346,3.2689886488856037,3.492782492818881,2025-02-07 03:40:00,25.0,0.6769384594630377,0.6769384594630377,50.40883525999415,6769.566426843667,23.977911850014642,0.01
