,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,filter_profile,entry_filter,session_filter,prob,net_pnl,equity_after,units,risk_pct_used
0,2020-03-04 15:15:00,1642.67,bull,fvg,1646.8348878715826,1638.5051121284175,2.0824439357913,0,-1.0,42.25353966475764,28.287911060003804,1.7624445539674716,0.0008138619504387622,15,2,0.051019559417248374,0.027574367322776336,new_york,3,True,bull,1,1.4982396147026804,0,0,1.2972728853827473,3.4307463153876596,normal,0,0.38679544015199435,0.6132045598480057,1.4982396147026804,1.9784446194150949,2020-03-04 15:35:00,20.0,0.8274750339126047,0.7,3,balanced_core,fvg_only,all_sessions,0.8274750339126047,-39.457476033929424,5960.542523966071,8.643690084823563,0.006
1,2020-03-04 16:50:00,1644.49,bull,fvg,1649.120919011972,1639.859080988028,2.3154595059859853,0,-1.0,56.69129215435388,20.188498123953146,1.0446290299873293,0.0011165253965805717,16,2,0.05218403895248024,0.026496966109220064,new_york,3,True,bull,1,1.7188812802430016,0,0,1.2743349186306157,1.0074233041199867,normal,0,0.374129195693477,0.625870804306523,1.7188812802430016,1.8657203845853325,2020-03-04 17:15:00,25.0,0.7289778236530744,0.7,3,balanced_core,fvg_only,all_sessions,0.7289778236530744,-39.10953397430886,5921.432989991762,7.773834935772145,0.006
2,2020-03-05 08:55:00,1641.71,bull,fvg,1643.3688203454951,1640.051179654505,0.8294101727474877,0,-1.0,71.02742228568796,12.021104783127084,1.471389645776567,0.0003117459194402523,8,3,0.050405328453609545,0.028142666863992874,london,2,True,bull,1,1.5794356556545062,0,0,0.8238981788147575,2.1782407524503173,normal,0,0.3579797340088668,0.6420202659911333,1.5794356556545062,1.8205708702583123,2020-03-05 09:20:00,25.0,0.8324954939375138,0.7,3,balanced_core,fvg_only,all_sessions,0.8324954939375138,-44.68086772573447,5876.752122266028,21.702169314336167,0.006
3,2020-03-05 10:50:00,1638.4,bull,fvg,1640.723309806823,1636.0766901931772,1.1616549034114332,1,1.0,43.34541355289235,16.856323866910763,0.7849907918968693,0.0005339926095076321,10,3,0.048287511276896615,0.030102116323812288,london,2,True,bull,1,1.2998696907020943,0,0,1.218613922929218,0.18350155228195125,normal,0,0.3579797340088668,0.6420202659911333,1.2998696907020943,1.6872480753484553,2020-03-05 11:00:00,10.0,0.7151404323066909,0.7,3,balanced_core,fvg_only,all_sessions,0.7151404323066909,29.80194584565884,5906.554068111687,15.495135385852898,0.006
4,2020-03-05 14:25:00,1652.08,bull,fvg,1655.593722867044,1648.5662771329557,1.7568614335220758,1,1.0,66.62734274659773,35.75814737021234,1.4005656880912905,0.000812267465245973,14,3,0.0570403025087495,0.02200384786147703,new_york,3,True,bull,1,1.144085675539268,0,0,1.6826845896272886,2.297440962172983,normal,0,0.2707409753008238,0.7292590246991763,1.144085675539268,1.3262286686600415,2020-03-05 15:20:00,55.0,0.7319877021881868,0.7,3,balanced_core,fvg_only,all_sessions,0.7319877021881868,31.901782654784725,5938.455850766472,10.245543363038184,0.006
5,2020-03-05 16:15:00,1656.94,bull,fvg,1660.7815664427267,1653.0984335572734,1.9207832213633138,1,1.0,64.32015655025043,36.77819351497476,1.3345864661654134,0.0007249088906791707,16,3,0.06014984676217104,0.01912683143406834,new_york,3,True,bull,1,1.1193350587861164,0,0,1.5109566370326544,2.0062300793465426,normal,0,0.17566497783407273,0.8243350221659272,1.1193350587861164,1.5514504535732587,2020-03-05 16:30:00,15.0,0.7142500070268766,0.7,3,balanced_core,fvg_only,all_sessions,0.7142500070268766,32.25152910546059,5970.707379871933,9.371177236348512,0.006
6,2020-03-06 08:30:00,1670.15,bull,fvg,1674.2711887291646,1666.0288112708356,2.060594364582289,1,1.0,30.25025237422851,28.747259751401657,1.5834489135460008,0.000858153368894738,8,4,0.06860192075140922,0.01130679295545355,london,2,True,bull,1,1.8586870205171708,0,0,1.310706016290008,2.562586635038621,normal,0,0.038236225459150806,0.9617637745408492,1.8586870205171708,2.513837797984027,2020-03-06 08:45:00,15.0,0.812194506827489,0.7,3,balanced_core,fvg_only,all_sessions,0.812194506827489,32.50586252017645,6003.213242392109,8.735343699558863,0.006
7,2020-03-06 15:30:00,1672.3,bull,fvg,1679.5800689874593,1665.0199310125406,3.6400344937296194,1,1.0,24.143036256131353,21.482831015414956,2.020427943040334,0.0014739620398678697,15,4,0.06997754218039189,0.010438240410902222,new_york,3,True,bull,1,1.5961387206655164,0,0,1.6370195140132133,4.461661647059609,normal,0,0.12983229666955365,0.8701677033304464,1.5961387206655164,3.4560112058472066,2020-03-06 16:05:00,35.0,0.8725586185779898,0.7,3,balanced_core,fvg_only,all_sessions,0.8725586185779898,34.02199676612881,6037.235239158238,4.945008084677995,0.006
8,2020-03-06 16:35:00,1678.1,bull,fvg,1686.212844359145,1669.9871556408548,4.056422179572539,1,1.0,44.14899046628334,23.84787636570371,1.279615795090715,0.002010903501649679,16,4,0.07368852091904297,0.007006165899381129,new_york,3,True,bull,1,1.0822344927772567,0,0,1.6078017773130626,2.0981282362450355,normal,0,0.1903787103377692,0.8096212896622308,1.0822344927772567,1.2202871843388035,2020-03-06 17:05:00,30.0,0.855626926188417,0.7,3,balanced_core,fvg_only,all_sessions,0.855626926188417,34.225036822779956,6071.460275981018,4.437407943050125,0.006
9,2020-03-09 07:30:00,1662.45,bull,fvg,1673.5835593584916,1651.3164406415085,5.566779679245803,1,1.0,36.53822073432092,45.297045565141914,1.470207746746823,0.0025838541003729834,7,0,0.0636752765638896,0.024063072371201807,london,2,True,bull,1,1.6993666976383182,0,0,1.3837906320990394,1.6172511168695134,normal,0,0.28659881858942415,0.7134011814105758,1.6993666976383182,2.3388746726480747,2020-03-09 08:45:00,75.0,0.7340042011238749,0.7,3,balanced_core,fvg_only,all_sessions,0.7340042011238749,34.70661308424991,6106.166889065267,3.2334672893752425,0.006
