,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,filter_profile,prob,net_pnl,equity_after,units,risk_pct_used
0,2015-03-02 21:45:00,1205.5,bull,fvg,1207.159060547866,1203.840939452134,0.829530273932935,1,1.0,27.603418396666484,27.71055467939451,2.6365348399246704,0.00044547049902412633,21,0,0.012769889943711707,0.023348888456802077,off,0,False,bull,1,1.7238671630635085,0,0,0.7767072896319436,1.124442280759829,normal,0,0.6253975465697407,0.37460245343025933,1.7238671630635085,2.30250788912678,2015-03-02 23:30:00,105.0,0.790403259117193,0.6,3,baseline,0.790403259117193,27.32038910905151,6027.320389109052,21.699027227371214,0.006
1,2015-03-03 02:50:00,1208.64,bull,fvg,1209.5608792631508,1207.7191207368494,0.46043963157540574,1,1.0,71.8890626376888,29.827153884934592,1.630012936610608,0.00022101981665869394,2,1,0.015407880366294334,0.020424042015172,asia,1,True,range,0,1.194510555310678,0,0,0.5338170201074404,-0.07632499729781118,low,1,0.6674322462103806,0.33256775378961945,1.194510555310678,1.3031024239751505,2015-03-03 03:00:00,10.0,0.6428721588314824,0.6,3,baseline,0.6428721588314824,14.25393963861001,6041.574328747662,27.36515090347497,0.0042
2,2015-03-03 04:00:00,1199.21,bull,fvg,1201.7191629947865,1196.7008370052135,1.2545814973932825,0,-1.0,15.717321867501624,43.42606080546368,3.1820238274770016,0.001133748902646544,4,1,0.007485507855162633,0.026686362197566642,off,0,False,range,0,4.3998735924841945,0,0,1.6078997208450523,3.62788609259161,normal,0,0.5271596075616174,0.4728403924383826,4.3998735924841945,5.045507217468247,2015-03-03 04:10:00,10.0,0.7973456093065192,0.6,3,baseline,0.7973456093065192,-41.73896555541435,5999.835363192247,14.347413888535876,0.006
3,2015-03-03 05:00:00,1202.46,bull,fvg,1205.0977855360347,1199.8222144639653,1.3188927680172982,1,1.0,50.472626125897015,43.01066413653793,0.9681305442996385,0.0013101863969708911,5,1,0.010215911954969405,0.024048567880593043,off,0,False,range,0,1.2358851602852452,0,0,1.6312371458607682,0.6945762401116058,normal,0,0.5271596075616174,0.4728403924383826,1.2358851602852452,1.6074089201255768,2015-03-03 05:05:00,5.0,0.8789595242144824,0.6,3,baseline,0.8789595242144824,30.540875365611765,6030.376238557859,13.64781158597059,0.006
4,2015-03-03 15:00:00,1207.46,bull,fvg,1209.731465076644,1205.188534923356,1.135732538321997,1,1.0,38.54026618463953,33.85790785023227,4.547453279589593,0.0007294455307368638,15,1,0.014416533646979823,0.014479268690825994,new_york,3,True,range,0,2.773540330766496,0,0,1.5659171429306262,5.1943716953095205,normal,0,0.5478510028653315,0.45214899713466855,2.773540330766496,4.217542280753013,2015-03-03 16:15:00,75.0,0.6949804899653542,0.6,3,baseline,0.6949804899653542,29.660479243962214,6060.036717801821,15.84880189009447,0.006
5,2015-03-03 17:45:00,1204.62,bull,fvg,1208.3952858934454,1200.8447141065544,1.8876429467227527,1,1.0,30.37357809688703,31.386948660525043,1.5857807401235855,0.0012786652505013822,17,1,0.012030580525917782,0.01679725759059758,off,0,False,range,0,2.256782728638514,0,0,2.0909774360343185,2.008340266528822,normal,0,0.5868194842406866,0.4131805157593133,2.256782728638514,3.4116621531529123,2015-03-04 06:50:00,785.0,0.7310048107383118,0.6,3,baseline,0.7310048107383118,32.18571933187873,6092.2224371337,9.535701670303178,0.006
6,2015-03-03 21:35:00,1203.8,bull,fvg,1205.3992358720138,1202.200764127986,0.7996179360069747,0,-1.0,45.92805992908733,19.651024816042874,1.45021645021645,0.0003960021766407959,21,1,0.011341678568428128,0.015843947742768937,off,0,False,range,0,1.1505494794101525,0,0,0.6756657773250084,-0.32158900676177776,low,1,0.6015815085158123,0.39841849148418773,1.1505494794101525,1.538234630081246,2015-03-03 22:50:00,75.0,0.8697094480049624,0.6,3,baseline,0.8697094480049624,-31.503010191552608,6060.719426942147,15.757525478881526,0.0042
7,2015-03-03 22:50:00,1201.89,bull,fvg,1203.215891749291,1200.5641082507093,0.66294587464544,1,1.0,32.76409495992094,26.99838433579384,1.8959793434157135,0.0003813458917967323,22,1,0.00973704108208027,0.01740545136447617,off,0,False,range,0,1.7497657717837847,0,0,0.5495146104889556,0.6321868751746382,low,1,0.6015815085158123,0.39841849148418773,1.7497657717837847,2.0967020886030543,2015-03-03 23:00:00,10.0,0.6798292710870854,0.6,3,baseline,0.6798292710870854,17.597569405351823,6078.316996347499,19.006076486620444,0.0042
8,2015-03-04 02:10:00,1204.92,bull,fvg,1206.0651376760698,1203.7748623239304,0.5725688380348524,1,1.0,54.806140893235224,17.581504938260476,1.7830882352941178,0.0004107618447778485,2,2,0.012282617827438561,0.014928301639987564,asia,1,True,range,0,1.2225604215596675,0,0,0.5371963988594162,-0.055837043736205606,low,1,0.5082116788321162,0.4917883211678838,1.2225604215596675,1.2225604215596675,2015-03-04 03:25:00,75.0,0.6459953888061108,0.6,3,baseline,0.6459953888061108,16.39756496476792,6094.7145613122675,22.006087588080202,0.0042
9,2015-03-04 07:50:00,1208.24,bear,fvg,1207.3072381504387,1209.1727618495613,0.4663809247806903,1,1.0,60.536064770099756,37.26635002647244,1.3780598368087036,0.00031842971188855164,7,2,0.015071830630933425,0.012214064978171695,london,2,True,range,0,1.0292016128784256,0,0,0.856746813922958,0.8436397841616907,normal,0,0.45437956204379576,0.5456204379562042,1.0292016128784256,1.6724526209273198,2015-03-04 08:15:00,25.0,0.7698966612420172,0.6,3,baseline,0.7698966612420172,20.561975806822907,6115.276537119091,38.595060482942735,0.006
