,time,equity,withdrawn
0,2024-01-08 04:00:00,5950.7065767441445,0
1,2024-01-08 05:10:00,5901.487258059672,0
2,2024-01-08 06:20:00,5853.06503421194,0
3,2024-01-08 07:20:00,5803.414487670522,0
4,2024-01-08 09:20:00,5755.685529104367,0
5,2024-01-08 10:30:00,5708.52260859895,0
6,2024-01-08 11:30:00,5745.264705450007,0
7,2024-01-08 12:30:00,5697.526720481963,0
8,2024-01-08 19:40:00,5734.772820590076,0
9,2024-01-08 21:25:00,5685.171430018406,0
10,2024-01-09 03:25:00,5719.871513582672,0
11,2024-01-09 04:55:00,5671.213972121286,0
12,2024-01-09 05:55:00,5621.054983441129,0
13,2024-01-09 07:10:00,5569.2777048077905,0
14,2024-01-09 08:10:00,5604.197429541145,0
15,2024-01-09 10:50:00,5640.680729319968,0
16,2024-01-09 11:50:00,5592.669818564136,0
17,2024-01-09 15:30:00,5628.877516909146,0
18,2024-01-09 20:00:00,5666.033368031399,0
19,2024-01-09 22:35:00,5700.057998098292,0
20,2024-01-10 02:05:00,5731.113420550858,0
21,2024-01-10 03:05:00,5762.523674822144,0
22,2024-01-10 04:05:00,5796.022645324294,0
23,2024-01-10 05:05:00,5829.511017385033,0
24,2024-01-10 06:05:00,5863.129092592699,0
25,2024-01-10 07:05:00,5895.180641934281,0
26,2024-01-10 08:05:00,5845.615622539733,0
27,2024-01-10 09:15:00,5797.053968291264,0
28,2024-01-10 10:35:00,5749.891131929034,0
29,2024-01-10 11:35:00,5701.618740975184,0
30,2024-01-10 12:35:00,5737.684538831284,0
31,2024-01-10 13:35:00,5688.249780004391,0
32,2024-01-10 14:55:00,5638.949891235732,0
33,2024-01-10 16:00:00,5675.048031856569,0
34,2024-01-10 19:10:00,5711.85917230143,0
35,2024-01-10 20:10:00,5748.3148891212295,0
36,2024-01-11 03:00:00,5695.989256685955,0
37,2024-01-11 04:00:00,5645.627306106093,0
38,2024-01-11 05:00:00,5595.245483443389,0
39,2024-01-11 06:00:00,5544.2458176605915,0
40,2024-01-11 07:00:00,5492.332503906129,0
41,2024-01-12 01:25:00,5444.609210614016,0
42,2024-01-12 02:25:00,5480.214325748052,0
43,2024-01-12 03:25:00,5515.589835698908,0
44,2024-01-12 04:25:00,5550.9662995779745,0
45,2024-01-12 05:25:00,5500.662540431654,0
46,2024-01-12 06:25:00,5532.796557051449,0
47,2024-01-12 07:25:00,5563.999353286518,0
48,2024-01-12 08:25:00,5597.102539856468,0
49,2024-01-12 09:25:00,5631.871851728342,0
50,2024-01-12 10:25:00,5667.584009218675,0
51,2024-01-12 11:25:00,5702.853413690892,0
52,2024-01-12 12:25:00,5737.382983214356,0
53,2024-01-12 13:25:00,5772.783581426165,0
54,2024-01-12 14:25:00,5726.247197401987,0
55,2024-01-12 15:25:00,5763.8774961061035,0
56,2024-01-12 16:35:00,5718.744533296635,0
57,2024-01-12 19:35:00,5756.88610518478,0
58,2024-01-12 20:35:00,5794.443568239992,0
59,2024-01-12 21:50:00,5829.92759964786,0
60,2024-01-12 22:50:00,5863.485812766429,0
61,2024-01-12 23:50:00,5811.641261131535,0
62,2024-01-15 02:00:00,5844.547552665054,0
