,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,prob,net_pnl,equity_after,units
16,2024-01-09 11:50:00,2036.18,bull,fvg,2038.9749175561626,2033.3850824438375,1.3974587780812573,0,-1.0,60.03152153374,20.882557958269157,0.7430125205514101,0.00031199063239433064,11,1,0.009704404917163043,0.020591729637949065,0.23298759566521446,-48.01091075583159,5592.669818564136,15.027276889578989
17,2024-01-09 15:30:00,2035.58,bull,fvg,2038.4804014294605,2032.6795985705394,1.4502007147302274,1,1.0,52.973797101334924,16.615873205985924,1.8746017586338728,0.00048073010623754953,15,1,0.00940687589568634,0.02088033131472487,0.2232354773948767,36.20769834500989,5628.877516909146,14.480754137475284
18,2024-01-09 20:00:00,2028.18,bull,fvg,2031.648101502242,2024.711898497758,1.7340507511209544,1,1.0,41.21583222013829,16.61080189719622,1.980724826824616,0.00039365378302231755,20,1,0.005737351297474556,0.024439751994958958,0.2535467828687496,37.155851122252514,5666.033368031399,12.110372194368724
19,2024-01-09 22:35:00,2028.93,bull,ob,2031.036485359414,2026.8235146405862,1.053242679706986,1,1.0,48.12005828839408,19.847824894477842,0.6886489641085497,0.0002972277250555065,22,1,0.0061092625743203515,0.02407899989898928,0.22285477140784976,34.0246300668929,5700.057998098292,19.938424832767755
20,2024-01-10 02:05:00,2030.93,bear,fvg,2029.394993287572,2032.465006712428,0.7675033562139685,1,1.0,59.523697686932195,15.982494619168282,1.0203678070001978,0.00022897480450975456,2,2,0.007101025979242473,0.023116994309736807,0.22464763888513967,31.05542245256568,5731.113420550858,27.36144386858581
21,2024-01-10 03:05:00,2029.15,bear,fvg,2027.5635596424713,2030.7364403575289,0.7932201787644267,1,1.0,40.71935870864805,13.048025916760352,1.6106621295902455,0.0002662250093571643,3,2,0.006218356548861798,0.023973179284171496,0.42133431185141557,31.410254271285893,5762.523674822144,26.47436432178527
22,2024-01-10 04:05:00,2031.16,bear,fvg,2029.1837687677419,2033.1362312322583,0.9881156161291177,1,1.0,56.84960852700812,19.703286002053517,0.8139097744360902,0.00031330521363134644,4,2,0.007215078770808526,0.023006363666972764,0.2945003439331485,33.49897050214976,5796.022645324294,21.252573744625586
23,2024-01-10 05:05:00,2031.16,bear,fvg,2029.1862295156834,2033.1337704843168,0.9868852421583842,1,1.0,51.55677800822845,15.309563254092305,0.7806191117092867,0.0002948339114083484,5,2,0.007215078770808526,0.023006363666972764,0.2945055205912598,33.48837206073824,5829.511017385033,21.27906984815438
24,2024-01-10 06:05:00,2029.21,bear,fvg,2027.205687098581,2031.2143129014191,1.0021564507095246,1,1.0,40.719200133915635,18.730157769419854,0.9952770418154591,0.00026568405488683935,6,2,0.0062481094510094355,0.02394431911649395,0.2772911924108799,33.61807520766581,5863.129092592699,20.95481198083546
25,2024-01-10 07:05:00,2029.58,bear,fvg,2027.8912948360671,2031.2687051639327,0.8443525819664586,1,1.0,45.780693389145355,14.315387564553548,0.6305133767172812,0.00023644873775938418,7,2,0.006431585680919973,0.02376634808248229,0.28786643351452235,32.05154934158273,5895.180641934281,24.871126646043177
26,2024-01-10 08:05:00,2025.43,bear,ob,2023.2092522234502,2027.65074777655,1.11037388827488,0,-1.0,27.468485463744187,19.030075031514375,1.7681871983975235,0.00033756277790008903,8,2,0.004373676615706638,0.02576250968018111,0.244328318389045,-49.5650193945485,5845.615622539733,18.912548486371232
27,2024-01-10 09:15:00,2028.19,bear,fvg,2025.62967003383,2030.75032996617,1.2801649830849458,0,-1.0,60.10810408642389,23.942720870171684,1.7161386879521077,0.0004431328389009887,9,2,0.005742310114499162,0.0244349419670127,0.24182741241953684,-48.56165424846826,5797.053968291264,16.40413562117066
28,2024-01-10 10:35:00,2032.73,bear,fvg,2029.475974727593,2035.984025272407,1.6270126362034996,0,-1.0,62.696399788329124,42.341913257383894,0.9145148433537043,0.0004428570901254873,10,2,0.007993613043672361,0.0222511892794096,0.22789796817055316,-47.16283636223048,5749.891131929034,12.907090905576215
29,2024-01-10 11:35:00,2035.26,bear,fvg,2032.5815955249586,2037.9384044750414,1.339202237520629,0,-1.0,64.948125761561,44.92687836261024,0.8025430981782614,0.00042152368555790296,11,2,0.009248193750898831,0.021034252209005237,0.3287899596891329,-48.27239095384971,5701.618740975184,15.68097738462426
30,2024-01-10 12:35:00,2036.33,bear,fvg,2033.4989538723803,2039.1610461276196,1.4155230638097784,1,1.0,58.315498300622004,46.52802091800019,0.6443251249768561,0.00046210183059315103,12,2,0.009778787172532135,0.020519579218755194,0.3821326506406853,36.06579785610006,5737.684538831284,14.835505359749826
31,2024-01-10 13:35:00,2033.2,bear,fvg,2030.9403436491805,2035.4596563508196,1.1298281754098318,0,-1.0,37.93536509569298,27.887994538422102,0.8498133038307287,0.0004665720979958038,13,2,0.008226677443829072,0.02202511796593526,0.23024363685638052,-49.43475882689273,5688.249780004391,18.58689706723182
32,2024-01-10 14:55:00,2031.47,bear,fvg,2029.1685950700883,2033.7714049299118,1.1507024649558788,0,-1.0,34.58350427348624,19.379750233697823,1.309599045010884,0.0003625745367897854,14,2,0.007368802098571429,0.022857252800638658,0.2449680288517806,-49.29988876865927,5638.949891235732,18.24972192164818
33,2024-01-10 16:00:00,2031.08,bear,fvg,2028.2334394636184,2033.9265605363814,1.4232802681908043,1,1.0,41.20504319238795,15.855840600423534,1.0566903832912555,0.0003156940084739789,16,2,0.007175408234611565,0.023044843890542937,0.2246202460028306,36.098140620836446,5675.048031856569,14.754648447908876
34,2024-01-10 19:10:00,2027.44,bear,ob,2024.2022943304835,2030.6777056695166,1.6188528347583073,1,1.0,50.901103350299316,17.714784092589124,0.5475752916025953,0.0004498825342851334,19,2,0.005370398837653366,0.024795694062982376,0.24867145493153142,36.81114044486063,5711.85917230143,12.972148887848444
35,2024-01-10 20:10:00,2023.88,bear,fvg,2020.8498517456692,2026.910148254331,1.5150741271654369,1,1.0,38.97587148243155,29.3280181748486,1.668122270742358,0.0003636521453678745,20,2,0.0036050599768920164,0.026508064011851754,0.22812059401989565,36.455716819799775,5748.3148891212295,13.860707950500545
36,2024-01-11 03:00:00,2028.13,bear,fvg,2026.5029810154188,2029.7570189845815,0.813509492290698,0,-1.0,67.66641776741304,39.9014714638339,1.9046263345195729,0.00018844508786622065,3,3,0.005712557212351525,0.02446380213469025,0.2981648016636309,-52.325632435274116,5695.989256685955,25.8140810881853
37,2024-01-11 04:00:00,2029.36,bear,fvg,2027.3508993912903,2031.3691006087095,1.004550304354794,0,-1.0,63.08758178138933,30.567134140937974,2.3581127283383805,0.00025504934109522274,4,3,0.006322491706378526,0.023872168697300078,0.37058200567115607,-50.361950579862,5645.627306106093,20.904876449655003
38,2024-01-11 05:00:00,2029.58,bear,fvg,2027.5756626767165,2031.5843373232833,1.00216866164165,0,-1.0,53.32837301962195,22.73922157882129,0.3564170705017977,0.00035603916609030145,5,3,0.006431585680919973,0.02376634808248229,0.3567957985739297,-50.38182266270394,5595.245483443389,20.954556656759863
39,2024-01-11 06:00:00,2031.28,bear,fvg,2029.4132640116356,2033.1467359883643,0.9333679941821108,0,-1.0,64.07676754073518,22.07124460640342,0.7612199355318621,0.00023987124032620157,6,3,0.007274584575103799,0.02294864333161767,0.24997048037762745,-50.99966578279799,5544.2458176605915,22.49916445699496
40,2024-01-11 07:00:00,2031.6,bear,fvg,2029.9053093631342,2033.2946906368657,0.8473453184328159,0,-1.0,56.73780552723319,30.32614712646551,1.5720399429386591,0.00022827692521261761,7,3,0.007433266719891308,0.0227947224373373,0.25943273481130896,-51.91331375446251,5492.332503906129,24.783284386156264
41,2024-01-12 01:25:00,2032.92,bull,fvg,2035.855372895034,2029.9846271049662,1.4676864475168845,0,-1.0,68.09771669165295,50.771081326345666,0.6724270681837624,0.0004948990119144346,1,4,0.009815414572115475,0.02215979874843059,0.32481638000511304,-47.72329329211378,5444.609210614016,14.308233230284443
42,2024-01-12 02:25:00,2031.2,bull,fvg,2033.8270996823442,2028.572900317656,1.3135498411720068,1,1.0,49.02516963914043,46.88092560648928,0.7606420097697139,0.0005474245007302414,2,4,0.00896103638061553,0.02298712355518773,0.2796948722925051,35.60511513403648,5480.214325748052,15.987212164908792
43,2024-01-12 03:25:00,2032.72,bull,fvg,2035.25604426535,2030.18395573465,1.2680221326750234,1,1.0,58.006430572994574,28.601402518144912,0.990998430919151,0.0003209315198797898,3,4,0.009716068270778252,0.02225599930735586,0.49597889730501565,35.375509950855985,5515.589835698908,16.56122512286003
44,2024-01-12 04:25:00,2034.93,bull,fvg,2037.4664095089486,2032.3935904910516,1.2682047544742152,1,1.0,63.45619655475134,37.66111407743431,0.8091226031377107,0.0003007686998022827,4,4,0.010813844900554342,0.02119298313123186,0.3507983633012768,35.376463879066364,5550.9662995779745,16.558840302334094
45,2024-01-12 05:25:00,2034.75,bull,fvg,2036.7731800686854,2032.7268199313146,1.0115900343426945,0,-1.0,57.091125889004,37.50346097169382,0.6414613423959218,0.00030451784127687236,5,4,0.01072443322935083,0.02127956363426461,0.27136685064338084,-50.303759146320616,5500.662540431654,20.759397865801528
46,2024-01-12 06:25:00,2033.37,bull,fvg,2035.0728206264473,2031.6671793735525,0.8514103132236778,1,1.0,46.299011953318434,21.798067204065024,1.1934731934731935,0.00020061951099490898,6,4,0.010038943750124088,0.02194334749084887,0.3459150276465093,32.13401661979529,5532.796557051449,24.664958450511758
47,2024-01-12 07:25:00,2034.22,bull,fvg,2035.775958409766,2032.664041590234,0.7779792048829656,1,1.0,51.37200530871328,16.933751200149253,0.9705200397482611,0.00017394141022276317,7,4,0.01046116553080726,0.021534495115416503,0.365380495026698,31.202796235069517,5563.999353286518,26.9930094123262
48,2024-01-12 08:25:00,2035.87,bull,fvg,2037.7583165452536,2033.9816834547462,0.9441582726267966,1,1.0,58.5413279700644,25.68292902780277,0.8512544802867384,0.00021739942532631232,8,4,0.011280772516839102,0.02074084050428328,0.2475621749066068,33.103186569949344,5597.102539856468,22.242033575126655
49,2024-01-12 09:25:00,2037.82,bull,fvg,2040.143430315664,2035.4965696843358,1.161715157832027,1,1.0,66.2385436517099,22.48491075253316,2.0114883577802853,0.0003570807803568592,9,4,0.012249398954876837,0.019802885054762097,0.2299663534875899,34.769311871874365,5631.871851728342,18.076720320314088
50,2024-01-12 10:25:00,2038.59,bull,fvg,2041.2618226441218,2035.918177355878,1.3359113220609307,1,1.0,62.02529683099057,32.3510802912356,1.0308913494109915,0.0003890891681163872,10,4,0.012631882215025052,0.019432512902899903,0.2431620062070345,35.712157490333226,5667.584009218675,15.719606274166951
51,2024-01-12 11:25:00,2039.95,bull,fvg,2042.4460644166852,2037.453935583315,1.2480322083426103,1,1.0,63.65292595923355,28.975195897880848,0.8652401940265432,0.00032674914507519804,11,4,0.013307437064118084,0.01877834910220816,0.29855303701226626,35.26940447221677,5702.853413690892,16.826488819458095
52,2024-01-12 12:25:00,2040.04,bull,fvg,2042.2888663876554,2037.7911336123445,1.1244331938277246,1,1.0,60.757750721659015,22.830799862927645,1.1456240324121347,0.00025657694596112026,12,4,0.013352142899719784,0.018735058850691835,0.3531175232853947,34.52956952346334,5737.382983214356,18.676076191341654
53,2024-01-12 13:25:00,2045.52,bull,fvg,2048.0656852816664,2042.9743147183335,1.272842640833267,1,1.0,77.19326936029813,41.564145662541414,0.881686990206509,0.0003313081897543116,13,4,0.016074231556359106,0.01609916353614005,0.2825189827192146,35.400598211809466,5772.783581426165,16.49850447047634
54,2024-01-12 14:25:00,2048.64,bull,fvg,2052.3433901694516,2044.9366098305482,1.8516950847259133,0,-1.0,64.40474900645341,45.3326859526268,0.7657968957208764,0.0006014370614163755,14,4,0.01762403385721939,0.014598434816906244,0.2771781083066221,-46.53638402417836,5726.247197401987,11.34096006044591
55,2024-01-12 15:25:00,2048.52,bull,fvg,2052.3646563878006,2044.6753436121994,1.92232819390031,1,1.0,58.8539276255466,29.8670076403405,1.256440745144669,0.000651341254073712,15,4,0.017564426076417124,0.01465615515226134,0.2200472574009722,37.630298704116214,5763.8774961061035,10.92425323970945
56,2024-01-12 16:35:00,2059.86,bull,fvg,2065.2223362362397,2054.4976637637606,2.681168118119824,0,-1.0,69.82327443344717,44.645919402075045,1.30023837703579,0.000799920914560593,16,4,0.023197361362236504,0.009201583461199744,0.22073094452010117,-45.132962809467784,5718.744533296635,7.832407023669447
57,2024-01-12 19:35:00,2043.3,bull,fvg,2047.6541047061053,2038.9458952938946,2.177052353052699,1,1.0,27.41685204663021,42.73015181156069,0.8888210528993525,0.000531851032084235,19,4,0.01497148761151616,0.01716698974021031,0.25035429563054395,38.141571888144284,5756.88610518478,9.646070279639273
58,2024-01-12 20:35:00,2046.8,bull,fvg,2050.5816230250393,2043.0183769749606,1.8908115125196936,1,1.0,48.38544852218759,31.249144506586394,0.5997757847533632,0.0004681729715767852,20,4,0.01671004788491718,0.01548347995901848,0.22450694703630794,37.55746305521157,5794.443568239992,11.106342361971057
59,2024-01-12 21:50:00,2046.99,bull,fvg,2049.5682813042235,2044.4117186957765,1.2891406521117925,1,1.0,47.09603255771906,16.563776394571978,0.6663705019991115,0.00031785870085446015,21,4,0.01680442687118755,0.01539208942803947,0.25617616390160713,35.48403140786866,5829.92759964786,16.289921480328353
60,2024-01-12 22:50:00,2046.74,bull,fvg,2048.7300999913837,2044.7499000086161,0.9950499956919155,1,1.0,46.845360969845196,12.288689538172859,0.9644029285533956,0.00021012184600933834,22,4,0.016680243994516047,0.015512340126696028,0.34266315034123446,33.55821311856921,5863.485812766429,21.104467203576956
61,2024-01-12 23:50:00,2048.76,bull,fvg,2050.466527694004,2047.0534723059961,0.8532638470020306,0,-1.0,62.0854682203515,20.551653844556505,0.7014322438486963,0.0001919802369362746,23,4,0.017683641638021882,0.014540714481550929,0.25846697462551965,-51.844551634894145,5811.641261131535,24.611379087235356
62,2024-01-15 02:00:00,2046.51,bull,fvg,2048.3574311181105,2044.6625688818897,0.9237155590551671,1,1.0,40.308103412106504,14.90282439635502,1.9690805532953621,0.00025432044844880835,2,0,0.016565995747978256,0.015622970769460072,0.22956162769832797,32.906291533519095,5844.547552665054,22.734271166202277
63,2024-01-15 03:00:00,2048.69,bull,fvg,2050.5545522960765,2046.8254477039234,0.9322761480382861,1,1.0,60.118656904203974,11.488330753250208,1.9026960024790827,0.00027896047545348087,3,0,0.01764887043255378,0.014574384677174845,0.25009231165008083,32.989794153079046,5877.537346818133,22.52551461730238
64,2024-01-15 04:00:00,2050.6,bull,fvg,2052.770602745921,2048.4293972540786,1.0853013729607,1,1.0,63.90569783726945,20.77451448293434,1.2029473009770943,0.00026035404570182516,4,0,0.01859762761032398,0.013655669339438802,0.24658002849454277,34.260214342966194,5911.797561161099,19.34946414258453
65,2024-01-15 06:00:00,2055.51,bull,fvg,2057.9664523252213,2053.053547674779,1.2282261626104491,0,-1.0,54.473107110653416,55.828637706711184,1.1548669392439568,0.00037389194139424674,6,0,0.021036579308152423,0.01129394561782383,0.2484919177495073,-48.8391313063598,5862.95842985474,17.097828265899498
66,2024-01-15 07:00:00,2054.25,bull,fvg,2056.1537450409355,2052.3462549590645,0.9518725204677294,1,1.0,46.8328796415056,27.233187670514898,0.536144578313253,0.00033641029667317316,7,0,0.020410697609727947,0.011900009139052994,0.36308798129995373,33.17528889701306,5896.133718751753,22.06177775746735
67,2024-01-15 08:00:00,2054.51,bull,fvg,2056.3187349378527,2052.7012650621477,0.9043674689262762,1,1.0,49.496394219989284,17.295553304598005,1.1263199061400078,0.0002424919261756594,8,0,0.020539847801466418,0.011774948412450068,0.3943644614272591,32.71174020669565,5928.845458958449,23.22064948326086
68,2024-01-15 09:00:00,2054.5,bull,fvg,2056.62114148308,2052.37885851692,1.0605707415399193,1,1.0,44.49083436515243,16.36961479900163,2.0815695760263386,0.00026360232237662863,9,0,0.02053488048639945,0.011779758440396434,0.3555498104095629,34.07973624861387,5962.925195207063,19.80065937846531
69,2024-01-15 10:00:00,2054.83,bull,fvg,2057.282954228507,2052.3770457714927,1.2264771142537234,1,1.0,50.704512443282056,22.287493942084968,1.2493943379248287,0.0002891447345938374,10,0,0.020698801883605795,0.011621027518169812,0.34421518736862466,35.151115579427724,5998.0763107864905,17.12221105143068
70,2024-01-15 11:20:00,2056.42,bull,fvg,2058.834408450138,2054.005591549862,1.207204225069065,0,-1.0,52.55392886709937,15.720863197465459,0.6468797564687976,0.00033553638477753746,11,0,0.021488604979236617,0.010856233074714025,0.22993692508355365,-48.95822614398111,5949.1180846425095,17.395565359952755
71,2024-01-15 12:20:00,2053.36,bull,fvg,2055.7119310755697,2051.0080689244305,1.1759655377847433,0,-1.0,37.316398424283754,26.585484179855218,0.9335954842392338,0.00026199534275785514,12,0,0.019968606568777466,0.012328101626270283,0.4370641970174041,-49.14306646759674,5899.975018174913,17.857666168991837
72,2024-01-15 13:20:00,2052.29,bull,fvg,2054.365071285987,2050.214928714013,1.037535642993641,1,1.0,35.591265906628664,34.515677553684846,0.8508741858073363,0.00022134866771265392,13,0,0.01943710385662336,0.012842774616520437,0.3838996778122305,33.90389259711253,5933.878910772026,20.240268507218655
73,2024-01-15 14:20:00,2052.5,bull,fvg,2054.2488562950634,2050.7511437049366,0.8744281475317741,1,1.0,40.64115694147187,28.813472876549262,0.8254727425711882,0.00016119978745276163,14,0,0.01954141747302744,0.01274176402964891,0.3025692085910377,32.39372185843855,5966.272632630465,24.015695353903624
74,2024-01-15 15:20:00,2052.94,bull,fvg,2054.8791224404713,2051.000877559529,0.9695612202356161,0,-1.0,49.86380592345384,22.88952214986407,1.3494823207657745,0.00024225414647123397,15,0,0.01975997933596931,0.012530122800013338,0.3389569681514473,-50.66371284730083,5915.608919783163,21.659282118252076
75,2024-01-15 16:20:00,2053.41,bull,fvg,2055.2488075084325,2051.571192491567,0.9194037542162607,0,-1.0,51.470925197011326,12.973020735326097,1.0707456978967496,0.00025668701152994184,16,0,0.019993443144111632,0.012304051486539102,0.42454811301509704,-51.13635599319473,5864.472563789968,22.84088998298683
76,2024-01-15 17:30:00,2052.39,bull,fvg,2054.8804954658663,2049.8995045341335,1.2452477329332026,1,1.0,51.473447317338085,25.54934505789103,1.0425480478665539,0.000379567193571112,17,0,0.019486777007291914,0.012794674337057856,0.23225866113222907,35.25435431212253,5899.726918102091,16.864114219693683
77,2024-01-15 18:40:00,2054.33,bull,fvg,2056.4398632681764,2052.2201367318235,1.0549316340882167,0,-1.0,60.03867372761214,23.118060170865927,0.7484654478252261,0.00032243641722180154,18,0,0.020450436130262793,0.01186152891548293,0.23385995796147063,-49.96260129905008,5849.764316803041,19.906503247625206
78,2024-01-15 19:40:00,2055.76,bull,fvg,2057.566038802616,2053.9539611973846,0.9030194013078268,0,-1.0,63.992295728762,26.38952152234106,0.6759301674555912,0.00020347711570387536,19,0,0.021160762184823927,0.011173694919167271,0.2275260033339291,-51.30212572158989,5798.462191081451,23.25531430397471
79,2024-01-15 20:55:00,2054.41,bear,fvg,2053.0266387605107,2055.793361239489,0.6916806197446289,1,1.0,47.33340685610174,15.137545744334517,0.6496283474187965,0.00018243610791384457,20,0,0.020490174650797638,0.011823048691912866,0.25862150011634827,29.85566667589785,5828.317857757349,30.360833310255376
80,2024-01-16 01:15:00,2054.73,bear,fvg,2053.256129846555,2056.203870153445,0.7369350767226196,1,1.0,51.751759171925926,16.45163945917236,0.9530659953245819,0.00019433731539822028,1,1,0.02064912873293724,0.011669127797632392,0.2689852771646396,30.601438219825795,5858.919295977174,28.49640445043551
81,2024-01-16 02:15:00,2053.89,bear,ob,2052.3513536142364,2055.4286463857634,0.7693231928818612,1,1.0,45.57135508376518,12.014766920720048,0.7138777841233581,0.00023694688090970022,2,1,0.020231874267320923,0.0120731701451185,0.3581206436049486,31.081311888525036,5890.0006078657,27.296720278687417
82,2024-01-16 03:20:00,2052.03,bear,fvg,2049.870508719155,2054.1894912808452,1.0797456404224561,1,1.0,46.42909684339961,30.477371419114405,1.5143737166324436,0.00029960453608759356,3,1,0.019307953664885115,0.012967835343123143,0.24212421032818376,34.22038998303991,5924.22099784874,19.449025042400244
83,2024-01-16 04:20:00,2050.45,bear,fvg,2048.285935203146,2052.6140647968537,1.0820323984269087,1,1.0,38.765925512680695,22.988905399856872,0.5811247090622419,0.0002988619724080694,4,1,0.018523117884321035,0.013727819758632782,0.28937754644867747,34.236831344225834,5958.457829192966,19.40792163943543
84,2024-01-16 05:20:00,2050.93,bear,fvg,2049.0827718040305,2052.777228195969,0.9236140979845697,1,1.0,47.875451096211,20.62329986993037,0.7096058865033766,0.00021995162423971997,5,1,0.018761549007530326,0.01349693841721218,0.33183328598617967,32.90529256934393,5991.36312176231,22.73676857664019
85,2024-01-16 06:20:00,2049.65,bear,fvg,2048.011525299474,2051.288474700526,0.8192373502629413,1,1.0,44.133182151424734,29.142446935942214,0.4842901015828018,0.00021154071527226736,6,1,0.018125732678972366,0.01411262199433364,0.32258612943826115,31.746561241007896,6023.1096830033175,25.633596897480263
86,2024-01-16 07:20:00,2048.19,bear,fvg,2046.741089546042,2049.638910453958,0.724455226978992,0,-1.0,34.199177000681814,30.410467031106283,1.4086401075811061,0.0001790868010489843,7,1,0.01740050467921078,0.014814886074487964,0.3489517027851413,-53.59491944730439,5969.514763556013,28.987298618260983
87,2024-01-16 08:20:00,2048.91,bear,fvg,2046.9662771693636,2050.853722830636,0.9718614153180855,0,-1.0,49.516498130429454,23.36111817026142,0.9724504591590141,0.0003221452834818757,8,1,0.017758151364024605,0.01446856406235717,0.3075519883254901,-50.64320762981552,5918.871555926198,21.608019074538817
88,2024-01-16 09:20:00,2049.09,bear,fvg,2046.9919693806394,2051.1880306193607,1.0490153096803323,1,1.0,48.12903019733836,19.985029580245264,1.765092194998737,0.00030646287405684445,9,1,0.01784756303522823,0.014381983559324307,0.2659429112540444,33.992490555204355,5952.8640464814025,20.018773611989108
89,2024-01-16 10:55:00,2043.2,bear,fvg,2040.1717443106916,2046.2282556893085,1.514127844654231,1,1.0,29.458297271255745,26.073462447547804,0.9033405309284898,0.00045105466826285667,10,1,0.014921814460847603,0.01721509001967289,0.22671433192071774,36.45225181634633,5989.316298297749,13.869370459134164
90,2024-01-16 11:55:00,2041.21,bear,fvg,2037.9163950524444,2044.5036049475557,1.646802473777848,1,1.0,39.95564104232246,34.53308689940312,0.6671032168290087,0.0005155420146392662,11,1,0.013933318762542448,0.018172285580979105,0.230127967447452,36.899206107742785,6026.215504405492,12.751984730643034
91,2024-01-16 14:55:00,2038.47,bear,fvg,2035.4857424369097,2041.4542575630903,1.4921287815451048,1,1.0,46.59588742638642,22.234955560531255,0.9300636800357501,0.00046332336144807006,14,1,0.012572274434222786,0.01896172522823847,0.22055721698940634,36.37045910253033,6062.585963508022,14.07385224367418
