tp_atr_mult,sl_atr_mult,model_threshold,entry_type_filter,cooldown_minutes,per_trade_risk_pct,trades,win_rate,net_profit,profit_factor,max_drawdown,score
3.0,1.5,0.55,ob_only,30,0.04,12,66.66666666666666,425.2963689588787,3.347097551769539,4.749463448093649,949.0056235458247
3.0,1.5,0.55,ob_only,15,0.04,12,66.66666666666666,425.2963689588787,3.347097551769539,4.749463448093649,949.0056235458247
3.0,1.2,0.5,ob_only,15,0.05,14,57.14285714285714,599.7455073107193,2.7381929228989463,12.33556172280151,938.410802090657
3.0,1.5,0.5,ob_only,15,0.04,14,64.28571428571429,455.8371246788605,3.0158987792801537,9.46590814836487,883.7734036304255
3.0,1.5,0.5,ob_only,30,0.04,14,64.28571428571429,455.8371246788605,3.0158987792801537,9.46590814836487,883.7734036304255
