,time,equity,withdrawn
0,2024-01-09 16:30:00+00:00,6025.892878364267,0
1,2024-01-10 12:45:00+00:00,5999.382256320073,0
2,2024-01-10 14:30:00+00:00,6024.649878928329,0
3,2024-01-10 17:35:00+00:00,6050.492731721419,0
4,2024-01-10 20:50:00+00:00,6025.4785203730025,0
5,2024-01-11 17:45:00+00:00,6051.906711122508,0
6,2024-01-11 18:15:00+00:00,6078.209857246269,0
7,2024-01-11 19:50:00+00:00,6104.3428326027,0
8,2024-01-12 12:30:00+00:00,6129.881727442676,0
9,2024-01-12 18:55:00+00:00,6156.220872527925,0
10,2024-01-16 09:00:00+00:00,6142.144614684103,0
11,2024-01-16 10:15:00+00:00,6129.086216083377,0
12,2024-01-16 12:30:00+00:00,6153.681021743018,0
13,2024-01-16 13:50:00+00:00,6128.637848478761,0
14,2024-01-16 14:45:00+00:00,6103.664571597802,0
15,2024-01-17 09:00:00+00:00,6089.883031975073,0
16,2024-01-23 17:55:00+00:00,6115.530496916602,0
17,2024-01-23 19:45:00+00:00,6141.022745041664,0
18,2024-01-23 20:55:00+00:00,6166.410584344406,0
19,2024-01-24 13:00:00+00:00,6152.492724496981,0
20,2024-01-24 14:40:00+00:00,6126.899960406181,0
21,2024-01-24 15:00:00+00:00,6101.2962609547885,0
22,2024-01-24 19:40:00+00:00,6127.274862309913,0
23,2024-01-25 09:00:00+00:00,6139.538074914494,0
24,2024-01-25 12:50:00+00:00,6125.998723380179,0
25,2024-01-25 14:10:00+00:00,6151.6944926669485,0
26,2024-01-25 15:05:00+00:00,6177.620305698798,0
27,2024-01-25 16:35:00+00:00,6203.73050510015,0
28,2024-01-25 18:00:00+00:00,6229.813709540784,0
29,2024-01-25 20:00:00+00:00,6255.887265091379,0
30,2024-01-29 17:45:00+00:00,6230.340989650447,0
31,2024-01-30 12:00:00+00:00,6241.968274078654,0
32,2024-01-30 14:25:00+00:00,6266.482116258916,0
33,2024-01-30 18:25:00+00:00,6292.131871356518,0
34,2024-01-30 19:30:00+00:00,6317.607055651131,0
35,2024-01-30 22:45:00+00:00,6343.613190852723,0
36,2024-01-31 13:00:00+00:00,6369.719945116382,0
37,2024-01-31 11:15:00+00:00,6381.717121155811,0
38,2024-01-31 18:15:00+00:00,6407.72218845705,0
39,2024-01-31 19:30:00+00:00,6433.9550711808215,0
40,2024-02-01 17:00:00+00:00,6460.178512141659,0
41,2024-02-01 18:30:00+00:00,6486.452546390873,0
42,2024-02-01 20:50:00+00:00,6461.601372179379,0
43,2024-02-01 21:45:00+00:00,6488.0895351876525,0
44,2024-02-02 10:05:00+00:00,6500.304875629282,0
45,2024-02-02 13:40:00+00:00,6526.255140317908,0
46,2024-02-02 15:20:00+00:00,6552.470737932065,0
47,2024-02-02 18:00:00+00:00,6578.817846319492,0
48,2024-02-05 09:50:00+00:00,6565.483118403222,0
49,2024-02-05 16:05:00+00:00,6591.630426049246,0
50,2024-02-05 18:25:00+00:00,6566.546373579778,0
51,2024-02-06 12:00:00+00:00,6578.54828074291,0
52,2024-02-06 18:35:00+00:00,6604.617920862849,0
53,2024-02-06 18:35:00+00:00,6630.623691343437,0
54,2024-02-06 19:55:00+00:00,6656.606351449975,0
55,2024-02-06 20:55:00+00:00,6682.5068790325,0
56,2024-02-08 12:35:00+00:00,6654.938305720421,0
57,2024-02-08 14:35:00+00:00,6679.896059811296,0
