,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,prob,net_pnl,equity_after,units,risk_pct_used
0,2025-01-13 03:00:00,2687.19,bull,fvg,2690.384921467143,2683.995078532857,1.5974607335715307,0,-1.0,36.19335554881865,16.78211365083474,2.6238366856799757,0.0003507308961271597,3,0,0.02782229532023953,0.004010363193613131,asia,1,True,bull,1,1.6526227809665655,0,0,0.6811984038430076,1.848643062316133,low,1,0.14779798946864894,0.852202010531351,1.6526227809665655,2.00943906322083,2025-01-13 03:10:00,10.0,0.3023705705610685,-33.75596086583323,5966.244039134167,9.389902164583086,0.005
1,2025-01-13 04:00:00,2688.11,bull,ob,2692.3965356642716,2683.8234643357287,2.1432678321357357,0,-1.0,56.37698649719901,24.560505561726085,1.1441307578008915,0.0005313913015581728,4,0,0.02817418577521097,0.0036693711290914748,off,0,False,bull,1,1.1057880701912437,0,0,1.0323771203551793,1.020644735278279,normal,0,0.13104356151268814,0.8689564384873119,1.1057880701912437,1.5397049078610858,2025-01-13 07:30:00,210.0,0.327641593761816,-45.91924885637346,5920.324790277794,9.798122140933648,0.007
2,2025-01-13 05:05:00,2686.54,bull,fvg,2690.1221160113237,2682.9578839886763,1.791058005661741,1,1.0,44.43761409606896,16.99136096068551,1.0786451519116151,0.00039421187935825667,5,0,0.027573677064009695,0.004251281500068663,off,0,False,bull,1,0.8821601505955502,0,0,0.9458608894996283,0.7048373436992351,normal,0,0.13104356151268814,0.8689564384873119,0.8821601505955502,1.2004077998611395,2025-01-13 06:00:00,55.0,0.4578068485034223,37.31003464240348,5957.634824920197,11.724913393991297,0.007
3,2025-01-13 06:20:00,2687.27,bull,fvg,2690.567607109478,2683.972392890522,1.6488035547389583,0,-1.0,46.37528900172813,12.813190246969286,0.670182003742133,0.0003040970863263616,6,0,0.027852894490237017,0.003980711709741712,off,0,False,bull,1,1.0492456757675508,0,0,0.9427633841047082,-1.048121383648456,normal,0,0.13104356151268814,0.8689564384873119,1.0492456757675508,1.237260796858811,2025-01-13 07:30:00,70.0,0.4340839086079958,-47.09460328118311,5910.540221639014,12.736508202957783,0.007
4,2025-01-13 07:55:00,2687.06,bull,fvg,2689.870183869992,2684.2498161300077,1.40509193499607,1,1.0,55.48392823768521,21.131036716833798,1.029838022165388,0.0003097430290935245,7,0,0.02777257166899353,0.004058546854904271,london,2,True,bull,1,0.8825045316363943,0,0,0.8457984288675695,0.021841354370100798,normal,0,0.13104356151268814,0.8689564384873119,0.8825045316363943,1.1458324967217397,2025-01-13 08:20:00,25.0,0.4390053002509344,36.02174349536547,5946.5619651343795,14.945641261586326,0.007
5,2025-01-13 09:35:00,2685.65,bull,ob,2688.550071901948,2682.7499280980524,1.4500359509739547,1,1.0,33.188056204978935,20.837312953958133,1.2185686653771761,0.00029654260118918937,9,0,0.027233261297787404,0.004581154258138453,london,2,True,bull,1,1.6551313768379798,0,0,0.8962202575347763,1.4242834316015425,normal,0,0.15725227381522575,0.8427477261847742,1.6551313768379798,1.9378829870476904,2025-01-13 10:05:00,30.0,0.39030647750921643,36.20704018106696,5982.7690053154465,14.48239954733262,0.007
6,2025-01-13 10:45:00,2686.25,bull,fvg,2690.394919114231,2682.105080885769,2.072459557115568,0,-1.0,44.695295929664056,16.766168977772335,0.859468837581743,0.0005333685236733038,10,0,0.027462755072768723,0.004358768129102642,london,2,True,bull,1,1.4427302041836891,0,0,1.2636649627348353,-0.1042455671857602,normal,0,0.15725227381522575,0.8427477261847742,1.4427302041836891,1.7322412819464992,2025-01-13 12:00:00,75.0,0.3684370887549457,-46.053155088677,5936.715850226769,10.132887721692498,0.007
7,2025-01-13 12:00:00,2679.54,bull,ob,2684.470631979663,2674.609368020337,2.465315989831474,0,-1.0,29.380241143958102,15.156558011764428,1.2541338081912998,0.0006604885744030438,12,0,0.024896249689227237,0.006845786338820188,off,0,False,bull,1,2.1092630808577537,0,0,1.4496319466800252,2.127967345475123,normal,0,0.3456199138343702,0.6543800861656298,2.1092630808577537,2.437821368453078,2025-01-13 14:00:00,120.0,0.22218292503625575,-45.407271130616564,5891.308579096153,8.518177826541399,0.007
8,2025-01-13 14:00:00,2673.11,bull,fvg,2677.5683895216052,2668.651610478395,2.2291947608025846,0,-1.0,24.491140052092987,26.35936065435234,1.4663890541344438,0.00041302934781471944,14,0,0.022436841400677126,0.009229024354987597,new_york,3,True,bull,1,1.1932559894596941,0,0,1.267561063539079,2.0364247064092127,normal,0,0.3456199138343702,0.6543800861656298,1.1932559894596941,2.328194956878277,2025-01-13 14:25:00,25.0,0.2723464404744196,-45.76817680882034,5845.540402287333,9.420442022050851,0.007
9,2025-01-13 15:50:00,2669.12,bull,fvg,2674.9105245834817,2663.329475416518,2.895262291740998,0,-1.0,43.63451482405627,41.52778206884896,0.9869685964537491,0.0005388241992531684,15,0,0.020910707797051033,0.010707892113076054,new_york,3,True,bull,1,1.001636365821711,0,0,1.4568404851951011,0.7532668865744191,normal,0,0.3456199138343702,0.6543800861656298,1.001636365821711,1.157062698449307,2025-01-13 17:55:00,125.0,0.4857965095433984,-44.90129154238015,5800.639110744953,7.253228855950359,0.007
10,2025-01-13 17:20:00,2666.43,bull,fvg,2672.6612508328703,2660.1987491671293,3.1156254164352655,0,-1.0,41.52060269781918,22.17328897193377,0.9226536874404825,0.0007593427402461962,17,0,0.01988181070588461,0.011704923258253445,off,0,False,bull,1,0.937211509636798,0,0,1.3805200919856204,-0.19707737545658094,normal,0,0.44447103877453503,0.5555289612254649,0.937211509636798,1.309528410725479,2025-01-13 19:00:00,100.0,0.26084855456999784,-44.69608790443458,5755.943022840518,6.7402197610864265,0.007
11,2025-01-13 19:05:00,2662.19,bull,fvg,2666.858356300038,2657.521643699962,2.3341781500188397,0,-1.0,41.277861413084175,25.36174788032225,0.9823647768966742,0.0005983233479759674,19,0,0.01826005469601646,0.013276451903440003,off,0,False,bull,1,0.839695976069443,0,0,0.9392403606482616,-0.8342447133856418,normal,0,0.44447103877453503,0.5555289612254649,0.839695976069443,1.0453358069435963,2025-01-13 21:00:00,115.0,0.3971061358295437,-45.59869704029738,5710.344325800221,8.996742600743469,0.007
12,2025-01-13 20:20:00,2660.44,bull,fvg,2663.8454808223573,2657.034519177643,1.7027404111787265,0,-1.0,40.9367726998186,19.605531370491075,0.9185064050149905,0.0003546616493660499,20,0,0.017590697852320848,0.013925078113127884,off,0,False,bull,1,0.9161701864584463,0,0,0.6939665159923121,-1.3967544406514396,low,1,0.4192197223551943,0.5807802776448058,0.9161701864584463,1.2450517918537654,2025-01-13 21:00:00,40.0,0.5903985626960604,-33.52373148637895,5676.820594313842,8.809328715947364,0.005
13,2025-01-13 21:35:00,2660.28,bull,fvg,2663.2328941870987,2657.3271058129017,1.4764470935493577,1,1.0,50.99918174852299,27.927454465452858,0.977137488255559,0.00032371810386939683,21,0,0.017529499512325877,0.013984381080870722,off,0,False,bull,1,1.2259159220187066,0,0,0.6256961100414853,-0.9272122595630992,low,1,0.4192197223551943,0.5807802776448058,1.2259159220187066,1.4494254547623497,2025-01-13 23:40:00,125.0,0.6261698082485955,25.9361903137508,5702.756784627592,10.159524215623009,0.005
14,2025-01-13 23:50:00,2663.38,bull,fvg,2665.4857853369117,2661.2742146630885,1.052892668455847,1,1.0,64.93071520698727,16.600977569597465,0.6026179303531737,0.00022037914278154796,23,0,0.0187152173497295,0.012835386080852223,off,0,False,bull,1,0.9877550021553558,0,0,0.5109614817508763,-1.4654690420554304,low,1,0.4192197223551943,0.5807802776448058,0.9877550021553558,1.3106749067062948,2025-01-14 01:10:00,80.0,0.5141390581751847,24.30141344910325,5727.058198076696,14.246466377241882,0.005
15,2025-01-14 01:30:00,2667.65,bull,fvg,2669.7829571871216,2665.5170428128786,1.066478593560668,1,1.0,79.8175756411151,29.957000951062366,1.382333108563722,0.0002520793724134269,1,1,0.020348448048346793,0.0112527381292138,asia,1,True,bull,1,1.7721874695015691,0,0,0.5543494425605021,-0.3365110333844949,low,1,0.3264719961704173,0.6735280038295827,1.7721874695015691,1.7721874695015691,2025-01-14 02:40:00,70.0,0.5507333692312417,24.374008033328458,5751.432206110024,14.064979916678858,0.005
16,2025-01-14 02:40:00,2670.65,bull,fvg,2673.1285379572378,2668.1714620427624,1.239268978618821,0,-1.0,72.93672999387454,32.750180027690114,1.3520749665327978,0.00035451856406955957,2,1,0.021495916923253564,0.010140807484034576,asia,1,True,bull,1,1.0732133402404918,0,0,0.7351979210802236,0.08091436798086747,normal,0,0.3264719961704173,0.6735280038295827,1.0732133402404918,1.4443999090455235,2025-01-14 03:35:00,55.0,0.43748427787252764,-48.778189517308654,5702.654016592715,16.94547379327161,0.007
17,2025-01-14 03:40:00,2670.4,bull,fvg,2673.184538073403,2667.615461926597,1.3922690367013872,1,1.0,60.329722356276186,31.337790762459665,1.5978742249778566,0.0002446574393477461,3,1,0.021400294517011333,0.010233468371132844,off,0,False,bull,1,0.8331723032127627,0,0,0.9313550957303223,1.9708984934206293,normal,0,0.3264719961704173,0.6735280038295827,0.8331723032127627,0.9696401804628052,2025-01-14 06:50:00,190.0,0.46341692598917106,35.96668332156469,5738.62069991428,15.083291696088267,0.007
18,2025-01-14 04:45:00,2671.96,bull,fvg,2674.778569383543,2669.141430616457,1.4092846917715924,0,-1.0,65.30752272981991,22.476415965829254,0.8954408954408954,0.0002486791988464591,4,1,0.02199697833196283,0.009655264435639667,off,0,False,bull,1,0.9295495847280952,0,0,1.0318413628025584,0.5605862749078949,normal,0,0.353039731929151,0.6469602680708489,0.9295495847280952,1.2204773173531505,2025-01-14 05:00:00,15.0,0.3827300482083167,-47.960470619631096,5690.660229294648,14.901176549077745,0.007
19,2025-01-14 06:40:00,2672.67,bull,fvg,2675.0561095255466,2670.2838904744535,1.1930547627732129,1,1.0,66.71633473385302,15.911261080728968,1.3085284280936456,0.00028715284246837744,6,1,0.022268545965690778,0.00939210751628057,off,0,False,bull,1,1.6512234488055355,0,0,0.9357670293945543,0.05927157257770448,normal,0,0.353039731929151,0.6469602680708489,1.6512234488055355,1.6512234488055355,2025-01-14 07:00:00,20.0,0.30340487461512133,34.9592502690538,5725.619479563702,17.601874327365504,0.007
20,2025-01-14 07:50:00,2667.48,bull,ob,2670.2851953160257,2664.6748046839743,1.4025976580129036,1,1.0,32.62886443781427,19.417033088193087,1.4379084967320264,0.00038680522536756315,7,1,0.02028342481210205,0.01131574753244065,london,2,True,bull,1,1.2833330996362053,0,0,1.1034208369967013,1.162958847657736,normal,0,0.353039731929151,0.6469602680708489,1.2833330996362053,1.3261108696240356,2025-01-14 09:00:00,70.0,0.5013709604735648,36.011112201698026,5761.6305917654,14.972219495754924,0.007
21,2025-01-14 08:50:00,2668.68,bull,fvg,2671.148807239051,2666.2111927609485,1.2344036195255514,1,1.0,44.90256488843738,21.74162972429061,0.9227330779054917,0.0003035675660604222,8,1,0.02074241236206469,0.010870975274369027,london,2,True,bull,1,0.802006721578431,0,0,0.9573618980471745,0.07570700055138822,normal,0,0.36775969363331584,0.6322403063666842,0.802006721578431,0.988331515480461,2025-01-14 10:15:00,85.0,0.5056520058581833,35.1950944835792,5796.825686248979,17.012263791052,0.007
22,2025-01-14 10:05:00,2670.17,bull,fvg,2673.289367591878,2667.050632408122,1.559683795938941,1,1.0,54.04160526739171,13.795633809836172,1.2029123140234252,0.0003395643064839653,10,1,0.021312321903268473,0.010318716387263258,london,2,True,bull,1,0.9040293960039665,0,0,1.1654779060307476,1.3408776728081042,normal,0,0.36775969363331584,0.6322403063666842,0.9040293960039665,1.102787632004824,2025-01-14 10:25:00,20.0,0.4199889506373905,36.61429295997604,5833.439979208955,13.46426760005988,0.007
23,2025-01-14 11:35:00,2666.86,bull,fvg,2670.0608292722786,2663.6591707277216,1.6004146361392524,1,1.0,33.60316772517655,16.35852355756294,0.9226361031518625,0.0003345100890638683,11,1,0.02004628124462136,0.011545546532444316,off,0,False,bull,1,1.4246308103629228,0,0,1.1427596240159812,-0.21053102882263347,normal,0,0.36775969363331584,0.6322403063666842,1.4246308103629228,1.6995595632400429,2025-01-14 14:05:00,150.0,0.5543134491817878,36.75136017234652,5870.191339381302,13.12159956913368,0.007
24,2025-01-14 12:40:00,2665.39,bull,fvg,2668.79768717819,2661.98231282181,1.7038435890948533,1,1.0,37.69299718945096,22.058256297804032,0.7579646685791938,0.000359794699374766,12,1,0.019484021495916947,0.01209039254858223,off,0,False,bull,1,0.997744165533045,0,0,1.1822666740982903,-1.8228097395983351,normal,0,0.41826232647199746,0.5817376735280025,0.997744165533045,1.3616273317861507,2025-01-14 13:50:00,70.0,0.4627062294819252,37.06997000560253,5907.261309386905,12.325074985993698,0.007
25,2025-01-14 13:45:00,2668.16,bull,fvg,2671.2566890832136,2665.063310916786,1.5483445416068051,1,1.0,56.04473320040093,20.854526925062025,1.1594202898550725,0.00032930975305340985,13,1,0.020543517757080854,0.01106370991953342,new_york,3,True,bull,1,1.1625319504997027,0,0,1.0609168740218065,0.30950228986376616,normal,0,0.41826232647199746,0.5817376735280025,1.1625319504997027,1.4789989814692668,2025-01-14 14:20:00,35.0,0.3664959780348723,36.574850897667446,5943.8361602845725,13.562872755831386,0.007
26,2025-01-14 14:45:00,2667.24,bull,ob,2670.5912330064325,2663.888766993567,1.6756165032163906,1,1.0,46.132122497425364,15.327504136148198,0.8752805386341777,0.0004168449990446864,14,1,0.020191627302109418,0.011404701984055075,new_york,3,True,bull,1,1.0801994349697899,0,0,1.121925501757185,-0.8563384232860561,normal,0,0.41826232647199746,0.5817376735280025,1.0801994349697899,1.5815074600383472,2025-01-14 15:00:00,15.0,0.3341018557068459,36.98691974931249,5980.823080033885,12.532700626718771,0.007
27,2025-01-14 15:45:00,2667.34,bull,fvg,2673.2329834137226,2661.4470165862776,2.946491706861308,0,-1.0,49.265137147581214,14.241990324810889,1.3343758144383633,0.0005628226116975635,15,1,0.02022987626460645,0.011367637629215633,new_york,3,True,bull,1,1.3405773350056132,0,0,1.8593870417324436,2.0670264414303055,normal,0,0.41826232647199746,0.5817376735280025,1.3405773350056132,1.8530512023114407,2025-01-14 16:05:00,20.0,0.2959002718317086,-44.850848003556095,5935.972232030329,7.127120008890245,0.007
28,2025-01-17 04:25:00,2715.02,bull,fvg,2717.8450017363557,2712.1949982636443,1.4125008681777793,0,-1.0,55.51366140160942,22.468262310348525,0.6888238333046323,0.00044405337214950644,4,4,0.03846698158312462,0.0035746267561180566,off,0,False,bull,1,0.969910908279499,0,0,1.0391080460462623,0.10911753313004405,normal,0,0.11857492521077269,0.8814250747892273,0.969910908279499,1.012388758277106,2025-01-17 07:35:00,190.0,0.26015300218975423,-47.94689899967007,5888.025333030659,14.867247499175157,0.007
