,time,equity,withdrawn
0,2025-01-13 03:50:00,6053.378208060625,0
1,2025-01-13 22:30:00,6071.828446330168,0
2,2025-01-13 23:50:00,6089.640561353871,0
3,2025-01-17 16:40:00,6144.127422525139,0
4,2025-01-17 22:15:00,6195.680503665177,0
5,2025-01-20 03:30:00,6248.8711782642495,0
6,2025-01-20 07:55:00,6299.966749696988,0
7,2025-01-20 10:10:00,6351.544910370988,0
8,2025-01-23 11:55:00,6404.159476474941,0
9,2025-01-23 16:00:00,6459.988803258453,0
10,2025-01-23 18:45:00,6515.609204283141,0
11,2025-01-24 01:00:00,6533.955274700648,0
12,2025-01-24 02:35:00,6550.747746038932,0
13,2025-01-24 03:55:00,6601.529635784855,0
14,2025-01-24 08:05:00,6655.5280966289365,0
15,2025-01-24 07:30:00,6709.037348726241,0
16,2025-01-24 10:45:00,6761.878866810084,0
17,2025-01-24 13:30:00,6815.1028267941965,0
18,2025-01-27 09:20:00,6748.026737711361,0
19,2025-01-27 10:05:00,6801.5525630121865,0
20,2025-01-28 01:25:00,6854.926614619102,0
21,2025-01-27 23:10:00,6873.050837868702,0
22,2025-01-28 01:25:00,6890.4667583106975,0
23,2025-01-28 03:00:00,6943.072888758469,0
24,2025-01-28 06:55:00,6996.270461826625,0
25,2025-01-28 09:50:00,6925.723925837393,0
26,2025-01-28 09:50:00,6855.1905524127405,0
27,2025-01-28 11:05:00,6908.0696430065145,0
28,2025-01-28 15:00:00,6960.266916730652,0
29,2025-01-28 14:55:00,7011.426495024087,0
30,2025-01-28 16:25:00,7064.5023158982585,0
31,2025-01-29 08:15:00,7111.596373682801,0
32,2025-01-29 10:00:00,7161.5887206067355,0
33,2025-02-03 06:05:00,7218.228547781814,0
34,2025-02-03 06:10:00,7273.417577449542,0
35,2025-02-03 10:00:00,7292.023264142339,0
36,2025-02-03 10:10:00,7346.098301998324,0
37,2025-02-03 13:00:00,7400.249890776855,0
38,2025-02-03 16:05:00,7454.693470782933,0
39,2025-02-03 21:15:00,7511.848533054021,0
40,2025-02-04 02:30:00,7530.071909053532,0
41,2025-02-04 03:40:00,7548.25161881803,0
42,2025-02-04 08:20:00,7481.676854024949,0
43,2025-02-04 09:50:00,7534.712481608485,0
44,2025-02-04 11:30:00,7589.755798629657,0
45,2025-02-04 14:15:00,7643.793187289308,0
46,2025-02-04 14:50:00,7696.530266117671,0
47,2025-02-04 16:30:00,7752.0143183201135,0
48,2025-02-05 02:30:00,7769.114671148505,0
49,2025-02-05 02:30:00,7785.800868153164,0
50,2025-02-05 04:00:00,7840.054040366511,0
51,2025-02-05 07:40:00,7892.606368761322,0
52,2025-02-05 08:20:00,7945.260989326095,0
53,2025-02-05 09:30:00,7998.373069089249,0
54,2025-02-05 16:10:00,8054.0327172770885,0
55,2025-02-05 19:00:00,8110.578068890641,0
56,2025-02-05 21:20:00,8165.464513472758,0
57,2025-02-06 01:00:00,8219.549343441371,0
58,2025-02-06 03:55:00,8273.69092910888,0
59,2025-02-06 03:10:00,8249.736787550557,0
60,2025-02-06 10:00:00,8183.666799647173,0
61,2025-02-06 12:35:00,8239.255074359266,0
62,2025-02-06 17:05:00,8175.771326719774,0
63,2025-02-06 21:50:00,8229.368156326002,0
