,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,filter_profile,prob,net_pnl,equity_after,units,risk_pct_used
0,2025-02-03 04:35:00,2774.87,bull,ob,2782.012489761836,2767.7275102381636,3.5712448809182376,1,1.0,28.687160809695783,42.912829863593934,1.1391556846102302,0.0006906441913225353,4,0,0.03016769317013219,0.015036046045228868,off,0,False,bull,1,1.2264630810962267,0,0,1.1185363121693448,1.0669240310520025,normal,0,0.2760880116486017,0.7239119883513984,1.2264630810962267,1.5260784913182754,2025-02-03 06:05:00,90.0,0.8156707146303541,0.58,2,baseline,0.8156707146303541,33.98389630504728,6033.983896305047,5.040259237381781,0.006
1,2025-02-03 06:05:00,2782.27,bull,fvg,2787.5494130119214,2776.9905869880786,2.6397065059607923,1,1.0,62.483236312681285,37.89334911651768,1.0735869178812656,0.0006577798163612119,6,0,0.03291493571823681,0.012409352449036832,off,0,False,bull,1,1.5342614759840794,0,0,0.851863218386821,0.6478312460824295,normal,0,0.2760880116486017,0.7239119883513984,1.5342614759840794,1.7160998731375743,2025-02-03 08:20:00,135.0,0.660471308798686,0.58,2,baseline,0.660471308798686,33.27242404269501,6067.256320347742,6.818939893262499,0.006
2,2025-02-03 08:45:00,2786.82,bull,fvg,2790.5500776026242,2783.089922397376,1.8650388013120913,1,1.0,63.512859530668834,32.38585314817486,1.1499402628434887,0.0003591333067727359,8,0,0.031574817139980525,0.010794290845972766,london,2,True,bull,1,0.9275946424186614,0,0,0.6395764204171307,0.35303980723124984,low,1,0.1807968196352957,0.8192031803647043,0.9275946424186614,1.892722016033541,2025-02-03 10:10:00,85.0,0.6868023129872913,0.58,2,baseline,0.6868023129872913,22.497643353878534,6089.753963701621,6.755891615303663,0.0042
3,2025-02-03 12:40:00,2796.74,bull,fvg,2800.8436786045236,2792.636321395476,2.0518393022618087,1,1.0,55.55443125513873,24.407521122336256,1.040585495675316,0.0004261652481080218,12,0,0.035246824010186785,0.007273101592699296,off,0,False,bull,1,1.1940506243832565,0,0,0.9109148938558997,0.008348376459026554,normal,0,0.05375507734854203,0.946244922651458,1.1940506243832565,1.3012714967769872,2025-02-03 13:00:00,20.0,0.7681452046386751,0.58,2,baseline,0.7681452046386751,32.490953267118485,6122.244916968739,8.772616832203793,0.006
4,2025-02-03 23:35:00,2813.04,bull,fvg,2816.0652565700366,2810.0147434299633,1.5126282850183794,1,1.0,31.56578554416123,32.02689270432411,1.279130891887156,0.00028872143159783514,23,0,0.040783480895808445,0.006133408705483369,off,0,False,bull,1,1.2428697906949862,0,0,0.5425698525986877,0.22344184668330058,low,1,0.12265851555764616,0.8773414844423538,1.2428697906949862,1.9436368003420825,2025-02-04 02:30:00,175.0,0.7430030967540655,0.58,2,baseline,0.7430030967540655,21.86805119941348,6144.112968168152,8.329872001466303,0.0042
5,2025-02-04 03:40:00,2822.87,bull,fvg,2825.9240864240132,2819.8159135759865,1.527043212006673,0,-1.0,79.94360488397946,29.464210973933344,1.507900677200903,0.000305228053294273,3,1,0.044420436508670585,0.0026604013566987705,off,0,False,bull,1,1.5127273294148607,0,0,0.6704049955516097,1.1265700772346927,low,1,0.05525511403715161,0.9447448859628483,1.5127273294148607,1.7812200588780154,2025-02-04 04:20:00,40.0,0.6823048727999296,0.58,2,baseline,0.6823048727999296,-28.500495991450677,6115.612472176702,8.2512399786267,0.0042
6,2025-02-04 07:05:00,2815.56,bull,ob,2819.2103206966817,2811.909679303318,1.8251603483407914,0,-1.0,34.12386635336529,14.240096964223284,1.5098756400877835,0.00042061599952338056,7,1,0.036492749675125113,0.005243075183719667,london,2,True,bull,1,1.4464482544779322,0,0,1.1014299914922847,3.0224902151574526,normal,0,0.12819162937615244,0.8718083706238475,1.4464482544779322,2.7230484184681965,2025-02-04 08:20:00,75.0,0.6517083963985796,0.58,2,baseline,0.6517083963985796,-39.944858875848894,6075.667613300853,9.862147189622224,0.006
7,2025-02-04 09:20:00,2809.88,bull,fvg,2813.3261109436457,2806.4338890563545,1.7230554718229227,1,1.0,27.182719962416016,43.901644044613455,1.1228070175438596,0.00035168361277489115,9,1,0.03440176997014474,0.007249858677218761,london,2,True,bull,1,2.2053845985466047,0,0,1.0301327005620082,0.8789709887583856,normal,0,0.09046240238659228,0.9095375976134077,2.2053845985466047,2.3388684031957623,2025-02-04 09:50:00,30.0,0.9437279789686811,0.58,2,baseline,0.9437279789686811,31.82137655012167,6107.488989850975,10.44655862469583,0.006
8,2025-02-04 10:35:00,2813.08,bull,fvg,2817.921947750646,2808.238052249354,2.4209738753228343,1,1.0,47.65949329192288,30.841437147654506,1.0328750747160789,0.0007094639524987874,10,1,0.03557978670534492,0.006119276427360148,london,2,True,bull,1,0.945900335126332,0,0,1.4142490708693294,0.64654900975399,normal,0,0.09046240238659228,0.9095375976134077,0.945900335126332,1.4746131862014034,2025-02-04 11:30:00,55.0,0.7583407245492828,0.58,2,baseline,0.7583407245492828,33.02599021270332,6140.514980063678,7.435024468241695,0.006
9,2025-02-04 12:30:00,2813.66,bull,fvg,2817.685082070601,2809.634917929399,2.0125410353004263,1,1.0,39.90335792043163,17.959632451022195,1.0490781615164892,0.0003791068099087342,12,1,0.03579330223859994,0.00827244433635408,off,0,False,bull,1,1.2173664819880525,0,0,1.0651738303279883,0.15727664926962856,normal,0,0.04507042253521162,0.9549295774647883,1.2173664819880525,1.5105282062217238,2025-02-04 14:15:00,105.0,0.6999468964968258,0.58,2,baseline,0.6999468964968258,32.422433195790745,6172.937413259469,8.943917010523139,0.006
