,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,filter_profile,entry_filter,session_filter,prob,net_pnl,equity_after,units,risk_pct_used
0,2022-02-01 05:30:00,1796.25,bull,fvg,1797.438758612564,1795.061241387436,0.5943793062820405,1,1.0,34.08295795564989,14.417628164186679,4.038117927337701,0.00024381444157528368,5,1,0.008959164185811407,0.031096607152489394,off,0,False,range,0,2.69188375686937,0,0,0.7813207811946312,6.0727216993482855,normal,0,0.6947010869565219,0.30529891304347806,2.69188375686937,3.3648546960869035,2022-02-01 06:20:00,50.0,0.9017193868781204,0.62,2,baseline,fvg_only,all_sessions,0.9017193868781204,23.886523094086478,6023.886523094086,30.283692264783802,0.006
1,2022-02-01 08:55:00,1801.54,bull,fvg,1803.1038088126174,1799.9761911873825,0.7819044063087798,1,1.0,50.72638354476795,35.24601705981706,0.7000510986203373,0.0003752812283512129,8,1,0.011930573498848514,0.028243163061653878,london,2,True,range,0,1.828868066814994,0,0,1.2716833842641724,-0.6816456027225596,normal,0,0.6569293478260876,0.3430706521739124,1.828868066814994,1.8416573539955061,2022-02-01 09:00:00,5.0,0.6891409155929963,0.62,2,baseline,fvg_only,all_sessions,0.6891409155929963,26.791713230022353,6050.678236324109,23.020716924944114,0.006
2,2022-02-01 14:50:00,1805.96,bull,fvg,1807.6992371995461,1804.220762800454,0.869618599773026,0,-1.0,41.34180030701242,16.80610869730509,1.0799812177179529,0.0002984469303998511,14,1,0.014413301129023245,0.025858999946059686,new_york,3,True,range,0,1.4604103457900475,0,0,1.0707592905632248,0.1967468348872447,normal,0,0.6739130434782614,0.3260869565217385,1.4604103457900475,1.5524046982806767,2022-02-01 14:55:00,5.0,0.7534510855568459,0.62,2,baseline,fvg_only,all_sessions,0.7534510855568459,-44.27949172416396,6006.3987445999455,20.69872931040989,0.006
3,2022-02-01 21:55:00,1799.37,bull,fvg,1801.0555111256606,1797.6844888743392,0.8427555628303248,1,1.0,30.429607298191797,21.203142429487837,1.5133276010318142,0.00029550124390025615,21,1,0.010711677807111126,0.029413668482658285,off,0,False,range,0,1.590022135837189,0,0,0.5800381693374266,0.12680901569210057,low,1,0.7201086956521726,0.27989130434782744,1.590022135837189,1.590022135837189,2022-02-01 22:50:00,55.0,0.6781795893518126,0.62,2,baseline,fvg_only,all_sessions,0.6781795893518126,19.219618235359444,6025.618362835305,14.950954411601385,0.0042
4,2022-02-03 04:20:00,1807.27,bull,fvg,1808.4805036519303,1806.0594963480696,0.6052518259651779,0,-1.0,47.681191123863734,20.637678775865858,0.7409713574097136,0.00029579550665366624,4,3,0.015149132168735622,0.025152381466098554,off,0,False,bull,1,1.1400213438426743,0,0,0.8103291807878374,-0.06632820542384324,normal,0,0.640081521739131,0.35991847826086903,1.1400213438426743,1.4539402646106367,2022-02-03 07:30:00,190.0,0.7358206546481729,0.62,2,baseline,fvg_only,all_sessions,0.7358206546481729,-47.89587489227034,5977.722487943034,29.73968723067584,0.006
5,2022-02-03 07:30:00,1805.72,bull,fvg,1806.6292979555599,1804.8107020444402,0.45464897777994046,1,1.0,33.8542168015574,12.32753599897366,1.3471502590673574,0.00016118836360536816,7,3,0.014278492388923257,0.025988456766815934,london,2,True,bull,1,2.0235391367037714,0,0,0.8231012863253466,0.969312018636084,normal,0,0.640081521739131,0.35991847826086903,2.0235391367037714,2.1775040710180362,2022-02-03 07:55:00,25.0,0.8394171413394768,0.62,2,baseline,fvg_only,all_sessions,0.8394171413394768,20.163606756232078,5997.886094699266,39.59098310941981,0.006
6,2022-02-03 09:25:00,1804.02,bull,fvg,1805.2715567357332,1802.7684432642668,0.6257783678666398,1,1.0,30.58757575887344,10.542707800578574,1.345317483328501,0.0002542048680048288,9,3,0.01332359714654835,0.026905442580506016,london,2,True,bull,1,1.0546865054637604,0,0,1.2308069016036525,2.177762699979104,normal,0,0.6855978260869557,0.31440217391304426,1.0546865054637604,1.4382088710865497,2022-02-03 11:00:00,95.0,0.7107073280466548,0.62,2,baseline,fvg_only,all_sessions,0.7107073280466548,24.494329031304893,6022.380423730571,28.764177421737763,0.006
7,2022-02-03 11:05:00,1804.41,bull,fvg,1805.8856922223226,1802.9343077776775,0.7378461111612875,1,1.0,47.31863344980859,14.58930400437147,0.7478340173278614,0.00023283858612301375,11,3,0.013542661349210878,0.02669507524677707,off,0,False,bull,1,1.152001734700619,0,0,1.3433348261346951,0.21718942534309973,normal,0,0.6855978260869557,0.31440217391304426,1.152001734700619,1.4637198511490799,2022-02-03 11:20:00,15.0,0.7544443999358592,0.62,2,baseline,fvg_only,all_sessions,0.7544443999358592,26.241867659005308,6048.622291389576,24.39533085248672,0.006
8,2022-02-03 16:20:00,1802.58,bull,fvg,1806.2030937754669,1798.956906224533,1.811546887733441,0,-1.0,47.57696188067535,11.07060816835973,1.0395207063275174,0.0005404230921257154,16,3,0.01251474470594842,0.02768218350504351,new_york,3,True,bull,1,1.142669844218105,0,0,2.0673507627833785,0.9427997365356974,normal,0,0.6774456521739135,0.3225543478260865,1.142669844218105,1.1868309976177946,2022-02-03 16:40:00,20.0,0.8412825133468661,0.62,2,baseline,fvg_only,all_sessions,0.8412825133468661,-39.974503805975644,6008.647787583601,9.936259514939094,0.006
9,2022-02-04 09:40:00,1806.7,bull,fvg,1808.2010923410548,1805.1989076589452,0.7505461705273436,1,1.0,44.82851376950428,29.15301628796507,1.843586260430817,0.0002736209480480121,9,4,0.014828961410998197,0.025459841415394598,london,2,True,bull,1,1.0525668253625213,0,0,1.4508190017183977,2.8805856016814544,normal,0,0.5828804347826089,0.41711956521739113,1.0525668253625213,1.372333962181542,2022-02-04 10:10:00,30.0,0.6952820983923317,0.62,2,baseline,fvg_only,all_sessions,0.6952820983923317,26.406985895430466,6035.054773479032,23.982535261423834,0.006
