tp_atr_mult,sl_atr_mult,model_threshold,entry_type_filter,cooldown_minutes,per_trade_risk_pct,trades,win_rate,net_profit,profit_factor,max_drawdown,score
3.0,1.5,0.5,ob_only,60,0.007,14,50.0,81.1572452282013,2.411853188385781,1.6881549597439076,97.86968033212202
3.0,2.0,0.5,ob_only,60,0.007,14,50.0,81.1572452282013,2.411853188385781,1.6881549597439076,97.86968033212202
2.5,1.0,0.5,ob_only,60,0.007,14,50.0,81.1572452282013,2.411853188385781,1.6881549597439076,97.86968033212202
3.5,1.0,0.5,ob_only,60,0.007,14,50.0,81.1572452282013,2.411853188385781,1.6881549597439076,97.86968033212202
3.5,2.0,0.5,ob_only,60,0.007,14,50.0,81.1572452282013,2.411853188385781,1.6881549597439076,97.86968033212202
