,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,prob,net_pnl,equity_after,units,risk_pct_used
0,2025-01-28 03:00:00,2744.45,bull,fvg,2748.0613395850214,2740.838660414978,1.805669792510843,0,-1.0,58.829519027871655,23.297734803556096,1.5425414364640884,0.0005758174545847253,3,1,0.03180242569157764,0.014892639468186765,asia,1,True,bull,1,2.0380249009331193,0,0,0.9351753456806634,1.4385222870394045,normal,0,0.3528711928934031,0.6471288071065969,2.0380249009331193,2.4866119035841487,2025-01-28 03:55:00,55.0,0.9070756110742711,0.9070756110742711,-66.64573337260846,5933.354266627392,16.614333431521143,0.01
1,2025-01-28 04:00:00,2738.91,bull,fvg,2742.4381525609115,2735.3818474390882,1.7640762804558732,1,1.0,35.86724791125174,19.9264695365563,2.041250265787795,0.0005198530675385679,4,1,0.029719609302745153,0.016881196292813268,off,0,False,bull,1,1.417172277467474,0,0,0.9922427801356303,3.340447584204977,normal,0,0.3500158629441635,0.6499841370558365,1.417172277467474,1.417172277467474,2025-01-28 06:55:00,175.0,0.8919544391811856,0.8919544391811856,53.19757306815589,5986.551839695548,17.00606732961029,0.01
2,2025-01-28 06:55:00,2742.3,bull,fvg,2744.6942476382133,2739.905752361787,1.1971238191064617,1,1.0,62.71150929707665,16.913082899907145,0.9172873382987065,0.000259183826366341,6,1,0.030994112472085018,0.01566437180987382,off,0,False,bull,1,1.3198300583307252,0,0,0.8081927601836876,-0.5737532932634365,normal,0,0.3500158629441635,0.6499841370558365,1.3198300583307252,1.628904185913957,2025-01-28 07:05:00,10.0,0.6190849190306407,0.6190849190306407,49.97597424052918,6036.527813936077,25.060064398677028,0.01
3,2025-01-28 08:20:00,2741.2,bull,fvg,2743.475628701642,2738.9243712983575,1.1378143508211778,0,-1.0,46.85076564500115,15.99405925909446,0.9405196478419584,0.000317528655897511,8,1,0.03058055687141417,0.01605921161259763,london,2,True,bull,1,0.993132138986093,0,0,0.7959929775068673,-1.029681040131852,normal,0,0.3371668781725908,0.6628331218274093,0.993132138986093,1.1952740787797191,2025-01-28 09:50:00,90.0,0.7575252090421544,0.7575252090421544,-70.54653598923213,5965.981277946845,26.366339973080326,0.01
4,2025-01-28 09:35:00,2741.07,bull,fvg,2743.3484723404786,2738.7915276595218,1.1392361702392741,0,-1.0,49.1235129181921,19.073537129028846,1.0875331564986739,0.0002633556612927747,9,1,0.03053168211860776,0.01610587449837394,london,2,True,bull,1,1.5185613353872585,0,0,0.8105298691421332,0.8315101529226707,normal,0,0.3371668781725908,0.6628331218274093,1.5185613353872585,1.887229405250121,2025-01-28 09:50:00,15.0,0.678228936119842,0.678228936119842,-70.53337342465207,5895.447904522192,26.333433561630176,0.01
5,2025-01-28 11:05:00,2743.56,bull,fvg,2747.143175004145,2739.9768249958547,1.7915875020726177,1,1.0,66.6277776013076,24.391127487674368,1.177177177177177,0.0004384699444308001,11,1,0.031467821614671376,0.015212100763117693,off,0,False,bull,1,1.1219100365873689,0,0,1.295333665032099,1.814356933600933,normal,0,0.3371668781725908,0.6628331218274093,1.1219100365873689,1.5796046783793762,2025-01-28 15:15:00,250.0,0.8286211891579752,0.8286211891579752,53.30202963231341,5948.749934154506,16.744925919216445,0.01
6,2025-01-28 12:30:00,2743.23,bull,fvg,2746.305847998698,2740.154152001302,1.5379239993490088,1,1.0,53.1659764714911,27.515761204975927,0.9891808346213292,0.00029824215712316907,12,1,0.03134375493447019,0.01533055270393477,off,0,False,bull,1,0.9883453282759005,0,0,1.1151956889517285,0.1817138141726509,normal,0,0.29528870558375664,0.7047112944162434,0.9883453282759005,1.1248930381035172,2025-01-28 15:00:00,150.0,0.6500742356542425,0.6500742356542425,52.197273724137524,6000.947207878644,19.506815689656218,0.01
7,2025-01-28 13:35:00,2742.15,bull,fvg,2744.8648026187684,2739.435197381232,1.3574013093842026,1,1.0,45.00086950801253,17.921339047713357,1.0434782608695652,0.0003055340973415557,13,1,0.030937718526538975,0.015718213601154354,new_york,3,True,bull,1,1.3186962378959346,0,0,1.0090453132525796,-0.2714059208028498,normal,0,0.29528870558375664,0.7047112944162434,1.3186962378959346,1.8049194317569082,2025-01-28 14:55:00,80.0,0.8631742091524459,0.8631742091524459,51.159578293434606,6052.1067861720785,22.101054266413477,0.01
8,2025-01-28 15:30:00,2748.6,bull,fvg,2751.6131182866425,2745.5868817133573,1.5065591433212393,1,1.0,73.9734372622263,21.01085205206326,1.128479976179842,0.00023640963830296705,15,1,0.03336265818501717,0.013403016576092861,new_york,3,True,bull,1,1.7390621613593271,0,0,1.106180747956353,1.5116619635875799,normal,0,0.29528870558375664,0.7047112944162434,1.7390621613593271,2.25679822466493,2025-01-28 16:15:00,45.0,0.7312873719444771,0.7312873719444771,52.034829795300695,6104.141615967379,19.912925511748274,0.01
9,2025-01-28 16:30:00,2755.72,bull,fvg,2759.374663313489,2752.065336686511,1.8273316567443953,0,-1.0,77.76901880733712,25.932097643488873,1.2944983818770226,0.00039551208860756854,16,1,0.03603949080026756,0.010847326216645102,new_york,3,True,bull,1,0.9850428592730874,0,0,1.287081577569213,2.8424894923877857,normal,0,0.20820114213197982,0.7917988578680202,0.9850428592730874,1.5541787335198265,2025-01-28 17:00:00,30.0,0.7456249479041797,0.7456249479041797,-66.56695239515457,6037.574663572224,16.41738098788642,0.01
10,2025-01-28 18:00:00,2757.76,bull,fvg,2761.564762250735,2753.9552377492655,1.902381125367301,1,1.0,69.36486346063892,30.293395782107854,0.9298712827341322,0.000377577526426502,18,1,0.0368064484596934,0.010115077855230133,off,0,False,bull,1,1.2195242946137994,0,0,1.203365439908056,0.322192985831967,normal,0,0.20820114213197982,0.7917988578680202,1.2195242946137994,1.408760823088169,2025-01-28 20:30:00,150.0,0.6468547850764391,0.6468547850764391,53.69211571751546,6091.26677928974,15.769710706211358,0.01
11,2025-01-28 20:30:00,2762.2,bull,fvg,2765.026775846564,2759.373224153436,1.413387923281936,1,1.0,75.03154534632198,20.10697961190232,1.0075713453698312,0.0002334786469260983,20,1,0.035784863336545646,0.008521360833327435,off,0,False,bull,1,1.7829500015455446,0,0,0.880224251473656,-0.8711603585087702,normal,0,0.19107157841738664,0.8089284215826134,1.7829500015455446,1.7971003983831948,2025-01-28 21:55:00,85.0,0.6875769077494306,0.6875769077494306,51.5097618974026,6142.776541187142,21.225595256493524,0.01
12,2025-01-29 02:30:00,2763.62,bull,fvg,2764.974396327175,2762.265603672825,0.6771981635874891,1,1.0,55.39118223596558,9.695277997688487,1.8411552346570397,0.0001285950702880849,2,2,0.03530019967108591,0.008011658542538663,asia,1,True,bull,1,0.9303037631742156,0,0,0.5260637144378247,0.21386746146296048,low,1,0.19004719004719053,0.8099528099528095,0.9303037631742156,1.3142386495631586,2025-01-29 03:00:00,30.0,0.6330479538292816,0.6330479538292816,14.797974912172986,6157.574516099316,15.50506271956753,0.0034999999999999996
13,2025-01-29 03:40:00,2764.46,bull,fvg,2766.2696465979807,2762.6503534020194,0.904823298990333,0,-1.0,50.762880192343815,22.205582804444827,1.1644754494231286,0.00022187931289863828,3,2,0.03561487830553054,0.0077101445113678035,off,0,False,bull,1,1.6135747185436202,0,0,0.802986227962974,0.5027823197622232,normal,0,0.19004719004719053,0.8099528099528095,1.6135747185436202,1.900923641024225,2025-01-29 05:15:00,95.0,0.872795121045179,0.872795121045179,-73.26225796063233,6084.312258138683,33.155644901580786,0.01
