tp_atr_mult,sl_atr_mult,model_threshold,entry_type_filter,cooldown_minutes,per_trade_risk_pct,trades,win_rate,net_profit,profit_factor,max_drawdown,score
3.0,1.5,0.48,ob_only,30,0.06,16,56.25,552.896772351146,2.176274822060774,14.467740336863327,676.8311202373874
3.0,1.5,0.48,ob_only,15,0.06,16,56.25,552.896772351146,2.176274822060774,14.467740336863327,676.8311202373874
3.0,1.5,0.48,ob_only,30,0.055,16,56.25,506.82204132188383,2.1762748220607744,13.183017163000962,620.428526884272
3.0,1.5,0.48,ob_only,15,0.055,16,56.25,506.82204132188383,2.1762748220607744,13.183017163000962,620.428526884272
3.0,1.2,0.48,ob_only,30,0.06,16,50.0,586.1209654389327,2.0703035576810227,14.897269078984962,606.724159989829
