tp_atr_mult,sl_atr_mult,model_threshold,entry_type_filter,cooldown_minutes,per_trade_risk_pct,trades,win_rate,net_profit,profit_factor,max_drawdown,score
3.0,1.5,0.5,ob_only,15,0.06,14,64.28571428571429,683.7556870182908,3.0158987792801537,14.536918127847628,1325.6601054456385
3.0,1.5,0.5,ob_only,15,0.055,14,64.28571428571429,626.7760464334333,3.015898779280154,13.246661960978296,1215.1884299918354
3.0,1.2,0.5,ob_only,15,0.06,14,57.14285714285714,719.6946087728633,2.7381929228989472,14.98361705648101,1126.0929625087888
3.0,1.5,0.5,ob_only,15,0.05,14,64.28571428571429,569.7964058485757,3.015898779280154,11.97158473517969,1104.716754538032
3.0,1.2,0.5,ob_only,15,0.055,14,57.14285714285714,659.7200580417913,2.7381929228989463,13.65154630959755,1032.2518822997229
