,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,filter_profile,entry_filter,prob,net_pnl,equity_after,units,risk_pct_used
10,2023-04-05 13:25:00,2022.27,bull,fvg,2024.5009507950074,2020.0390492049926,1.115475397503748,1,1.0,37.367906860653825,15.031045558383937,0.9108706852138073,0.00035181861952156,13,2,0.043957008342281376,0.004915709604086096,new_york,3,True,bull,1,1.1564575990530794,0,0,1.1635650869108642,-0.45646253781449053,normal,0,0.007252470044146035,0.9927475299558539,1.1564575990530794,1.461260377098216,2023-04-05 14:45:00,80.0,0.9481220361631877,0.7,4,baseline,both,0.9481220361631877,29.545352935517244,6123.730485040732,16.13661766120689,0.006
11,2023-04-05 14:25:00,2024.21,bull,fvg,2026.152795351314,2022.2672046486862,0.9713976756569648,0,-1.0,57.23520899439515,19.365367127243083,1.174953095684803,0.0002901269092811921,14,2,0.04495849508548781,0.003961107338627909,new_york,3,True,bull,1,1.142683401264497,0,0,0.9915021695834191,0.026439657003096192,normal,0,0.007252470044146035,0.9927475299558539,1.142683401264497,1.3794556375625378,2023-04-05 14:35:00,10.0,0.8923204920660395,0.7,4,baseline,both,0.8923204920660395,-43.41200044063399,6080.318484600098,18.53000110158496,0.006
12,2023-04-05 17:30:00,2013.8,bull,fvg,2021.7552893784468,2005.844710621553,3.977644689223461,1,1.0,28.168224234146905,25.493229839170237,1.3496890589762864,0.0011852980076208495,17,2,0.03667859257161978,0.009083483412555498,off,0,False,bull,1,1.681899848451802,0,0,2.7638906452783316,1.709467989123384,normal,0,0.12127967896555432,0.8787203210344456,1.681899848451802,2.7830540093215532,2023-04-05 18:45:00,75.0,0.9340623350964401,0.7,4,baseline,both,0.9340623350964401,34.189883571172956,6114.50836817127,4.525291072067617,0.006
13,2023-04-06 09:20:00,2012.77,bull,fvg,2015.1167101127864,2010.4232898872135,1.1733550563932436,1,1.0,43.83474500201117,34.0667785580112,1.4081996434937611,0.0005050122485836028,9,3,0.035354210818707446,0.009590308326690488,london,2,True,bull,1,1.8493975784877932,0,0,1.3068197262875654,1.6437938130982706,normal,0,0.16832917705735553,0.8316708229426445,1.8493975784877932,1.9516684123211232,2023-04-06 10:10:00,50.0,0.7042356552041283,0.7,4,baseline,both,0.7042356552041283,29.863749969994572,6144.372118141265,15.340625075013564,0.006
14,2023-04-10 19:45:00,1990.17,bull,fvg,1993.0280409249708,1987.3119590750293,1.4290204624853415,1,1.0,56.829240675816486,19.69428268935451,0.8247653106839518,0.00042778318004693417,19,0,0.023728935618608726,0.020710932656254573,off,0,False,bull,1,0.9167118557013738,0,0,0.8652001816738051,-1.2654968567334801,normal,0,0.48265699387893807,0.517343006121062,0.9167118557013738,1.0636656646304485,2023-04-11 03:00:00,435.0,0.7793051609446997,0.7,4,baseline,both,0.7793051609446997,30.961583693855804,6175.33370183512,12.596040765360486,0.006
15,2023-04-10 22:40:00,1992.79,bull,fvg,1994.614724953955,1990.965275046045,0.9123624769775224,0,-1.0,71.72481331785735,19.933061699784542,1.0346070656092285,0.00027254887611071523,22,0,0.025076644513487376,0.019421727534862678,off,0,False,bull,1,1.030292261814723,0,0,0.5332628233147819,-0.6165893461701035,low,1,0.4656540467014273,0.5343459532985727,1.030292261814723,1.1947006014660986,2023-04-10 23:15:00,35.0,0.7865594329423412,0.7,4,baseline,both,0.7865594329423412,-30.724120212283143,6144.609581622837,13.81030053070786,0.0042
16,2023-04-11 09:25:00,1999.92,bull,fvg,2002.0251112521098,1997.8148887478903,1.0525556260548632,0,-1.0,53.05995227425634,27.383158790560294,1.5948502364687336,0.00030552921778906827,9,1,0.0287442645213062,0.015913318177792173,london,2,True,bull,1,1.387100086550614,0,0,1.267342645891504,2.0689438182665425,normal,0,0.31308093402856363,0.6869190659714364,1.387100086550614,1.9666419035339802,2023-04-11 10:00:00,35.0,0.764668597639434,0.7,4,baseline,both,0.764668597639434,-42.840493577509676,6101.769088045327,17.101233943774183,0.006
17,2023-04-11 10:40:00,2003.45,bull,fvg,2005.9864252544223,2000.9135747455778,1.2682126272111098,1,1.0,71.4409481594605,20.838541128941962,1.2384969325153374,0.0003747768171073261,10,1,0.030560070780436658,0.01417633570507708,london,2,True,bull,1,1.301043661447023,0,0,1.3807496589100015,1.6992971185555277,normal,0,0.31308093402856363,0.6869190659714364,1.301043661447023,1.5218268282378202,2023-04-11 11:20:00,40.0,0.7274816128296102,0.7,4,baseline,both,0.7274816128296102,30.322718568231625,6132.091806613559,14.193203579420931,0.006
18,2023-04-11 16:05:00,1997.82,bull,fvg,2000.4383858900285,1995.2016141099714,1.3091929450142994,1,1.0,30.48525967340133,22.61739394882118,1.3881107998755058,0.00032129210965539076,16,1,0.027664039834571292,0.016946650526999524,new_york,3,True,bull,1,0.9471483975850981,0,0,1.1652086964489752,2.3502939545801786,normal,0,0.29505781002040316,0.7049421899795969,0.9471483975850981,1.4818289446089745,2023-04-11 16:30:00,25.0,0.7702481685617266,0.7,4,baseline,both,0.7702481685617266,30.500428659183232,6162.592235272742,13.74892835204191,0.006
19,2023-04-11 18:20:00,2003.8,bull,fvg,2007.0361468097715,2000.5638531902284,1.618073404885763,1,1.0,57.015292372164154,20.033503394383892,0.7282100853874658,0.0005011326276432874,18,1,0.030740108228225753,0.014004113646875909,off,0,False,bull,1,1.2978397603342338,0,0,1.2447663111386897,-0.4602427092559668,normal,0,0.29505781002040316,0.7049421899795969,1.2978397603342338,1.514146387056536,2023-04-12 04:20:00,600.0,0.7874625600864754,0.7,4,baseline,both,0.7874625600864754,31.550263678854346,6194.142498951596,11.12434080286414,0.006
20,2023-04-13 08:10:00,2017.16,bull,fvg,2018.8435208556248,2015.4764791443754,0.8417604278123442,1,1.0,41.51561599097094,15.558340628969969,1.1235431235431235,0.0002007678535518501,8,3,0.03456835713113413,0.007430151653823777,london,2,True,bull,1,1.0097885002850262,0,0,0.93020871332695,-0.7069426149240974,normal,0,0.06872727272727361,0.9312727272727264,1.0097885002850262,1.2117462003421395,2023-04-13 08:20:00,10.0,0.8215252055164529,0.7,4,baseline,both,0.8215252055164529,27.446497409349476,6221.588996360946,21.383756476626317,0.006
21,2023-04-13 09:25:00,2020.75,bull,fvg,2023.0759694555886,2018.4240305444114,1.1629847277942946,1,1.0,67.10011276893678,18.171395684432305,1.8,0.0003869144744612305,9,3,0.036409609387822096,0.005663645399702789,london,2,True,bull,1,1.1608063010081875,0,0,1.3074811774291608,2.7113998427639463,normal,0,0.06872727272727361,0.9312727272727264,1.1608063010081875,2.0980499070075793,2023-04-13 09:40:00,15.0,0.9139646917847701,0.7,4,baseline,both,0.9139646917847701,29.809033061289327,6251.398029422236,15.477417346776672,0.006
22,2023-04-13 10:30:00,2024.4,bull,fvg,2027.0112814964477,2021.7887185035524,1.3056407482238386,1,1.0,72.27722390866005,37.02262109837824,1.165579262916593,0.00046847080322798376,10,3,0.03828163466272777,0.0038676153641757946,london,2,True,bull,1,1.2714063974016627,0,0,1.347055047545445,1.5361525321095169,normal,0,0.06872727272727361,0.9312727272727264,1.2714063974016627,1.6160647581429208,2023-04-13 11:15:00,45.0,0.8607606943404146,0.7,4,baseline,both,0.8607606943404146,30.485466228137568,6281.883495650373,13.786334429656069,0.006
23,2023-04-13 11:35:00,2027.46,bull,ob,2030.185084205029,2024.7349157949711,1.3625421025144726,1,1.0,67.0828322371879,52.21029912665245,0.9407094157245188,0.0004053512746315191,11,3,0.03985105859182671,0.002361902512473775,off,0,False,bull,1,0.9981342943385886,0,0,1.2946446709868988,0.3977611699261851,normal,0,0.06872727272727361,0.9312727272727264,0.9981342943385886,1.3137208726957124,2023-04-13 15:30:00,235.0,0.7079442698912678,0.7,4,baseline,both,0.7079442698912678,30.715759618207006,6312.59925526858,13.210600954482478,0.006
24,2023-04-13 12:45:00,2026.19,bull,fvg,2028.6672098622375,2023.7127901377626,1.2386049311187468,1,1.0,50.54804776298037,48.02845356558175,1.0407683261466092,0.00042823310043512135,12,3,0.03919969637288695,0.009614538629231641,off,0,False,bull,1,0.9607583258410002,0,0,1.1273767377891302,0.006469797846708066,normal,0,0.008532778355878639,0.9914672216441214,0.9607583258410002,1.380585493435353,2023-04-13 14:55:00,130.0,0.9698579005020528,0.7,4,baseline,both,0.9698579005020528,30.187008448693362,6342.786263717274,14.532478878266602,0.006
25,2023-04-13 14:30:00,2027.48,bull,ob,2029.6273591997965,2025.3326408002035,1.073679599898254,1,1.0,58.67305147599751,17.191496911080076,1.1432038834951457,0.00027620060903667113,14,3,0.03986131626456591,0.008983996949937866,new_york,3,True,bull,1,1.1921619821418517,0,0,0.9827612708234652,-0.044239534775085354,normal,0,0.008532778355878639,0.9914672216441214,1.1921619821418517,1.3504959953949256,2023-04-13 15:20:00,50.0,0.9617852430931852,0.7,4,baseline,both,0.9617852430931852,29.29408885045186,6372.080352567726,16.76477787387034,0.006
26,2023-04-13 17:35:00,2037.22,bull,fvg,2043.1204978492217,2031.3195021507784,2.950248924610822,1,1.0,42.463618193578455,41.31681602881381,0.9687199058387131,0.0010501707928422816,17,3,0.044856802888560664,0.005588991882538449,off,0,False,bull,1,1.8574703830195973,0,0,1.8732535728786261,0.6097787192801657,normal,0,0.08583560812860178,0.9141643918713982,1.8574703830195973,1.9727148958346536,2023-04-13 20:35:00,180.0,0.7364637857014026,0.7,4,baseline,both,0.7364637857014026,33.55952796391587,6405.639880531641,6.101180090210313,0.006
27,2023-04-14 02:40:00,2039.02,bull,fvg,2039.945077200627,2038.0949227993729,0.46253860031353694,1,1.0,32.42304846037595,12.164735912442382,3.27217125382263,0.00011244533080679806,2,4,0.04577999343508944,0.004710373071309723,asia,1,True,bull,1,1.4917673887808074,0,0,0.33653239406326474,0.5561604717796965,low,1,0.06794055201698536,0.9320594479830147,1.4917673887808074,2.2917006262426804,2023-04-14 02:45:00,5.0,0.7730989656306488,0.7,4,baseline,both,0.7730989656306488,14.303612116733003,6419.943492648375,27.240969708167487,0.0042
28,2023-04-14 03:40:00,2043.1,bull,fvg,2044.7363997759835,2041.4636002240163,0.8181998879918014,0,-1.0,75.58519139332873,19.253646967637565,2.2847252271743836,0.0002864987254656312,3,4,0.047872558673888024,0.0027188370991912624,off,0,False,bull,1,1.9555123674325674,0,0,0.7328854780306999,2.3480044040625208,normal,0,0.06794055201698536,0.9320594479830147,1.9555123674325674,2.8843807419630787,2023-04-14 04:15:00,35.0,0.7345423323181027,0.7,4,baseline,both,0.7345423323181027,-44.79980565344712,6375.1436869949275,21.99951413361779,0.006
29,2023-04-14 11:20:00,2032.2,bull,fvg,2035.327280600039,2029.072719399961,1.5636403000195516,1,1.0,22.551366166332258,36.42356468829065,1.0035370568396809,0.0005428842858262639,11,4,0.04228212703101923,0.008039362122743062,off,0,False,bull,1,1.131973894493414,0,0,1.459213953204135,0.6927694979776311,normal,0,0.13042159538974907,0.8695784046102509,1.131973894493414,1.598833184312748,2023-04-14 11:40:00,20.0,0.7786020923705631,0.7,4,baseline,both,0.7786020923705631,31.39536042917922,6406.539047424107,11.511598927051953,0.006
30,2023-04-17 02:00:00,2004.81,bull,fvg,2007.6835333084628,2001.9364666915371,1.436766654231455,0,-1.0,56.54086694076115,18.80890399061004,1.5538461538461539,0.000789645125831646,2,0,0.028234244214672553,0.021409011700273897,asia,1,True,bull,1,2.533466369977076,0,0,0.6792166641498417,-0.19641852763341933,low,1,0.4699221514508137,0.5300778485491864,2.533466369977076,2.651787601541994,2023-04-17 03:00:00,60.0,0.7274240509264468,0.7,4,baseline,both,0.7274240509264468,-28.707876512276194,6377.831170911831,8.769691280690486,0.0042
31,2023-04-17 15:30:00,2002.6,bull,fvg,2005.760887997842,1999.4391120021578,1.580443998921071,0,-1.0,22.73060932717823,17.897778313759314,2.7163161831934173,0.0006723282113402599,15,0,0.027100771376989945,0.0224877603518381,new_york,3,True,bull,1,1.1515751277758854,0,0,1.238759972121827,5.343340712893396,normal,0,0.48599737134769105,0.514002628652309,1.1515751277758854,2.4107149652888276,2023-04-17 15:45:00,15.0,0.7189037093683281,0.7,4,baseline,both,0.7189037093683281,-40.555681824167976,6337.275489087663,11.389204560419936,0.006
32,2023-04-21 23:00:00,1981.75,bull,fvg,1983.58115670054,1979.91884329946,0.9155783502700581,1,1.0,56.35852699729785,25.43486533878934,0.9911350094463014,0.00029775077712081675,23,4,0.0063833676961983854,0.032665094915237725,off,0,False,bull,1,1.0485175842317327,0,0,0.4251109134831962,-0.7908634775906118,low,1,0.8281544848408623,0.17184551515913765,1.0485175842317327,1.0485175842317327,2023-04-21 23:25:00,25.0,0.7717240743883728,0.7,4,baseline,both,0.7717240743883728,19.695282682783496,6356.970771770447,13.761793293041258,0.0042
33,2023-04-24 01:10:00,1982.72,bull,fvg,1984.4756114514623,1980.9643885485377,0.8778057257311661,1,1.0,55.652417251144826,22.903877350583702,0.6696962449174838,0.0003065829034822965,1,0,0.006875958520805595,0.032191617000297774,asia,1,True,bull,1,0.9455395148038944,0,0,0.4322018354919576,-1.1948728186733637,low,1,0.8154484840860505,0.18455151591394947,0.9455395148038944,1.1733803617449228,2023-04-24 02:00:00,50.0,0.7175716612242631,0.7,4,baseline,both,0.7175716612242631,19.45841065709382,6376.429182427541,14.353973357265458,0.0042
34,2023-04-24 08:30:00,1979.11,bull,fvg,1981.1634675351934,1977.0565324648064,1.0267337675966957,0,-1.0,47.88108499895277,40.610640570919735,2.3610711200691044,0.0003789748014364343,8,0,0.0050427081323189534,0.03395373583837327,london,2,True,bull,1,1.3148491289615336,0,0,1.1085627820728172,2.063603714849073,normal,0,0.7995974336394536,0.2004025663605464,1.3148491289615336,1.6070378242865158,2023-04-24 08:40:00,10.0,0.7870666634701882,0.7,4,baseline,both,0.7870666634701882,-43.012528687795026,6333.416653739746,17.53132171948757,0.006
35,2023-04-24 14:30:00,1983.85,bull,fvg,1986.1464839000705,1981.5535160999293,1.1482419500353203,0,-1.0,48.35662102470849,11.34055905684581,1.1010962241169306,0.0004279529143060515,14,0,0.007449801440193301,0.0316400396354709,new_york,3,True,bull,1,0.9928221138106245,0,0,0.9633459841778662,-0.27025660236371163,normal,0,0.8149452761353625,0.1850547238646375,0.9928221138106245,1.219255227486704,2023-04-24 15:10:00,40.0,0.7305402304924481,0.7,4,baseline,both,0.7305402304924481,-42.27045545564562,6291.1461982841,15.676138639114038,0.006
36,2023-04-24 16:15:00,1981.22,bull,fvg,1984.0441267674044,1978.3958732325957,1.4120633837021141,0,-1.0,38.23536205753713,9.991827288448667,1.259670121150197,0.00040890654695035486,16,0,0.006114220132237766,0.0329237993429884,new_york,3,True,bull,1,1.2322393031948173,0,0,1.121856389048074,1.5713639927598833,normal,0,0.7799723235627122,0.2200276764372878,1.2322393031948173,1.5509218816073007,2023-04-24 16:35:00,20.0,0.7450467696230775,0.7,4,baseline,both,0.7450467696230775,-41.09892125459905,6250.047277029501,12.747303136497617,0.006
37,2023-04-24 17:55:00,1982.42,bull,fvg,1986.9431924465541,1977.896807553446,2.2615962232769737,1,1.0,52.48792865011943,23.56362292912946,0.9724174279690794,0.0008049776532030401,17,0,0.006723610843092053,0.03233805346883588,off,0,False,bull,1,0.9860292376898412,0,0,1.5955674032764235,0.8428562663866555,normal,0,0.7799723235627122,0.2200276764372878,0.9860292376898412,1.3574483227389906,2023-04-24 19:30:00,95.0,0.7138428278228748,0.7,4,baseline,both,0.7138428278228748,32.81640784243649,6282.863684871937,7.958980393908789,0.006
38,2023-04-26 20:30:00,1983.69,bull,fvg,1987.5163640488763,1979.8636359511238,1.9131820244381659,1,1.0,26.21656010051315,38.32669792951861,0.8265023460907909,0.0006930872616332187,20,2,0.007368549345412806,0.031718139085357824,off,0,False,bull,1,1.2074125569302854,0,0,0.9530228042789967,-1.1461408316640163,normal,0,0.7470122027928054,0.2529877972071946,1.2074125569302854,1.3746731708774274,2023-04-26 20:45:00,15.0,0.7348315892519798,0.7,4,baseline,both,0.7348315892519798,32.23663618619116,6315.100321058128,9.408409534522109,0.006
39,2023-04-27 04:15:00,1990.76,bull,fvg,1992.6009777797858,1988.9190222202142,0.9204888898929084,1,1.0,49.70024066346896,19.601266697275644,1.5261044176706828,0.00022275486049489095,4,3,0.010958876283529147,0.02826711964347605,off,0,False,bull,1,1.042924048884202,0,0,0.6825022646013641,1.9232291490996094,low,1,0.6168071455528993,0.38319285444710066,1.042924048884202,1.3579740219845864,2023-04-27 04:30:00,15.0,0.722627820420709,0.7,4,baseline,both,0.722627820420709,19.72464874335815,6334.824969801487,13.68837814160463,0.0042
40,2023-04-27 10:25:00,2001.47,bull,fvg,2004.3599923443714,1998.5800076556286,1.4449961721856581,0,-1.0,53.24459196383041,24.35182701387631,1.1117234863396583,0.00047577001648617807,10,3,0.016397688377903473,0.02303933771666498,london,2,True,bull,1,1.003462865792107,0,0,1.3203796866053925,1.1530758657523537,normal,0,0.6349226317775823,0.36507736822241765,1.003462865792107,1.3494845436514435,2023-04-27 10:50:00,25.0,0.7036201425433211,0.7,4,baseline,both,0.7036201425433211,-40.98271216117426,6293.842257640313,12.456780402935657,0.006
41,2023-04-27 11:30:00,1999.37,bull,fvg,2002.039919637178,1996.7000803628218,1.3349598185889864,0,-1.0,46.97025826736776,23.355999741514218,0.8479103834554071,0.0004142772295428409,11,3,0.015331254633908442,0.02406439299643192,off,0,False,bull,1,0.9738120817554019,0,0,1.1241684097676432,-0.22085409992787844,normal,0,0.6349226317775823,0.36507736822241765,0.9738120817554019,1.2210105332778811,2023-04-27 13:00:00,90.0,0.7524292392093138,0.7,4,baseline,both,0.7524292392093138,-41.39342076049148,6252.448836879821,13.4835519012287,0.006
42,2023-04-27 22:35:00,1987.71,bull,fvg,1989.8803723674725,1985.5396276325275,1.085186183736293,0,-1.0,45.12565885228936,19.682451274106107,0.9918175055789734,0.00027753562699881493,22,3,0.009410008226774583,0.029187240838693604,off,0,False,bull,1,0.9215008585503759,0,0,0.5152372100175372,-0.8493070948954543,low,1,0.7629326861668163,0.23706731383318372,0.9215008585503759,1.2071661247009422,2023-04-28 04:00:00,325.0,0.855304824467669,0.7,4,baseline,both,0.855304824467669,-29.84436432709406,6222.604472552727,11.610910817735144,0.0042
43,2023-05-02 09:30:00,1983.55,bull,fvg,1985.4131898155704,1981.6868101844295,0.9315949077851888,1,1.0,52.27360100543367,23.223094215729123,1.141054292099382,0.0003367691746447984,9,1,0.007297453762479758,0.014331218103846742,london,2,True,bull,1,1.1807707307195578,0,0,1.2331439106884334,0.6163724642900269,normal,0,0.7183522332793373,0.2816477667206627,1.1807707307195578,1.384722038752725,2023-05-02 10:00:00,30.0,0.6507706841968932,0.62,5,baseline,fvg_only,0.6507706841968932,28.27131885347313,6250.875791406201,19.321702866317178,0.006
44,2023-05-02 11:00:00,1980.33,bull,fvg,1982.6814557361088,1977.978544263891,1.1757278680544054,1,1.0,33.90293864918938,22.858457059308368,1.6707394334328898,0.0003153655972861222,11,1,0.005662255355020802,0.015931305562043228,london,2,True,bull,1,0.9355906497482419,0,0,1.4508814511022894,2.426680255771439,normal,0,0.7183522332793373,0.2816477667206627,0.9355906497482419,1.7521061258918984,2023-05-02 12:05:00,65.0,0.6482707565284077,0.62,5,baseline,fvg_only,0.6482707565284077,29.876133928921448,6280.751925335122,15.309665177696374,0.006
45,2023-05-02 12:05:00,1982.86,bull,fvg,1985.2211247659427,1980.498875234057,1.1805623829714447,1,1.0,57.59022131362832,28.479245147090634,0.8583286172420298,0.000341087735952899,12,1,0.0069470541037385284,0.014674093987746013,off,0,False,bull,1,1.2282281910001283,0,0,1.335822404796123,-0.17977819121766697,normal,0,0.6193010877111772,0.38069891228882274,1.2282281910001283,1.3722273582211053,2023-05-02 12:45:00,40.0,0.8101374670671062,0.62,5,baseline,fvg_only,0.8101374670671062,29.90121174123976,6310.653137076361,15.246970646900603,0.006
46,2023-05-02 13:10:00,1985.91,bull,fvg,1988.5093251223502,1983.31067487765,1.2996625611750354,1,1.0,65.32184845745192,25.113875951612318,1.1038240339017253,0.0004118562737545697,13,1,0.008495922160493209,0.01315848319659709,new_york,3,True,bull,1,1.2003115628642593,0,0,1.3788373128889013,0.19416322046943327,normal,0,0.6193010877111772,0.38069891228882274,1.2003115628642593,1.4234464046787163,2023-05-02 14:00:00,50.0,0.6931494437978359,0.62,5,baseline,fvg_only,0.6931494437978359,30.46010047908879,6341.11323755545,13.849748802278025,0.006
47,2023-05-02 14:30:00,1987.36,bull,fvg,1989.737041687761,1984.982958312239,1.1885208438805284,0,-1.0,54.456033316684305,42.58004023133209,1.2509622786759045,0.00038911187166902443,14,1,0.009232269269442019,0.012437946918837898,new_york,3,True,bull,1,1.4303493361122168,0,0,1.201260875049476,1.1758343239271032,normal,0,0.6193010877111772,0.38069891228882274,1.4303493361122168,1.7248330229587654,2023-05-02 16:10:00,100.0,0.6608367194348043,0.62,5,baseline,fvg_only,0.6608367194348043,-42.05795012941644,6299.055287426034,15.144875323541118,0.006
48,2023-05-02 16:10:00,1984.73,bull,fvg,1987.573857382542,1981.886142617458,1.4219286912709659,1,1.0,40.164642459730075,16.306290411007286,1.4076585890331652,0.00038619260519482084,16,1,0.007896687961486484,0.01717333280512628,new_york,3,True,bull,1,1.0478725193091074,0,0,1.3078491929315652,2.6537818276695546,normal,0,0.08500895878956759,0.9149910412104324,1.0478725193091074,1.561259726755861,2023-05-02 16:20:00,10.0,0.9559195739570919,0.62,5,baseline,fvg_only,0.9559195739570919,30.936454940251366,6329.9917423662855,12.658862649371587,0.006
