,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,filter_profile,prob,net_pnl,equity_after,units,risk_pct_used
0,2018-08-06 10:00:00,1212.63,bear,fvg,1211.485759468336,1213.7742405316642,0.5721202658320862,1,1.0,34.659310969279616,36.23694557019114,2.3414491908441466,0.00030968949238313403,10,0,0.006833277980737311,0.018256448452857035,london,2,True,bear,-1,1.3983073975476856,0,0,1.3325758365026479,3.6717737268095867,normal,0,0.7326185834957757,0.26738141650422437,1.3983073975476856,1.7478842469347065,2018-08-06 10:30:00,30.0,0.6748901467284645,0.65,8,baseline,0.6748901467284645,23.415233422069115,6023.415233422069,31.46191644482721,0.006
1,2018-08-06 12:00:00,1211.71,bear,ob,1210.7535239704107,1212.6664760295894,0.4782380147946591,1,1.0,37.31376397921017,25.113228529852904,0.8434974283614989,0.00028860252949123585,12,0,0.0060694121554300436,0.01900127916578962,off,0,False,bear,-1,1.9028182031714498,0,0,1.0123220002363686,-0.1984785785220379,normal,0,0.8901884340480869,0.10981156595191309,1.9028182031714498,1.9237282933166509,2018-08-06 13:10:00,70.0,0.7761624386965937,0.65,8,baseline,0.7761624386965937,20.944735095784253,6044.359968517853,37.63816226053936,0.006
2,2018-08-06 13:00:00,1211.67,bear,ob,1210.6869290779507,1212.6530709220494,0.4915354610247175,1,1.0,44.33446394599454,26.04040980858876,0.7120572582125161,0.00027361412113682766,13,0,0.006036200597808021,0.019033663109830137,new_york,3,True,bear,-1,1.200320316198406,0,0,1.0454132807323844,-1.199388072609425,normal,0,0.8901884340480869,0.10981156595191309,1.200320316198406,1.403764437588272,2018-08-06 13:10:00,10.0,0.6961495932333488,0.65,8,baseline,0.6961495932333488,21.352023259948574,6065.711991777802,36.61994185012856,0.006
3,2018-08-06 14:40:00,1208.97,bear,fvg,1207.87034189765,1210.06965810235,0.5498290511750439,1,1.0,38.06733209932849,46.216351052662,0.8227498619547212,0.0003332292139908944,14,0,0.003794420458319442,0.02121957933256694,new_york,3,True,bear,-1,1.0548733261009122,0,0,1.188550808538104,-0.26206718261009515,normal,0,0.8901884340480869,0.10981156595191309,1.0548733261009122,1.4731851623134284,2018-08-06 15:15:00,35.0,0.72222340433271,0.65,8,baseline,0.72222340433271,22.905020779435176,6088.617012557237,32.73744805141206,0.006
4,2018-08-06 20:25:00,1209.52,bear,fvg,1208.6155742295032,1210.4244257704968,0.452212885248371,1,1.0,46.10363128327142,23.75843039480529,1.2806158152554232,0.00030281148794914127,20,0,0.0042510793756226255,0.02077430010200949,off,0,False,bear,-1,1.1277874130452545,0,0,0.7977651617033223,-0.2298883464351629,normal,0,0.9122807017543918,0.0877192982456082,1.1277874130452545,1.5700569867880974,2018-08-06 21:05:00,40.0,0.7257513751835442,0.65,8,baseline,0.7257513751835442,20.078295345244207,6108.6953079024815,39.80426163688948,0.006
5,2018-08-06 22:05:00,1207.59,bear,ob,1206.8965000258336,1208.2834999741663,0.34674998708322397,1,1.0,26.52640999693378,32.07624102312407,0.8480565371024734,0.00015516065539741475,22,0,0.0026486217203585414,0.022336825401965823,off,0,False,bear,-1,1.1535688966127817,0,0,0.6372786901866615,-0.7778169359454262,low,1,0.9122807017543918,0.0877192982456082,1.1535688966127817,1.1824081190280684,2018-08-06 23:00:00,55.0,0.7805368335274496,0.65,8,baseline,0.7805368335274496,10.66503190268006,6119.360339805162,36.337420243299846,0.0042
6,2018-08-13 08:15:00,1209.22,bear,fvg,1208.2289594094707,1210.2110405905294,0.49552029526463554,1,1.0,64.4403665817602,32.31357265499712,1.9361702127659575,0.0002259369657113262,8,0,0.004836297158052132,0.01571797188509841,london,2,True,bear,-1,1.1099444467884485,0,0,0.9466376233748347,0.9467048438865968,normal,0,0.9407083167528844,0.059291683247115645,1.1099444467884485,1.352114144269823,2018-08-13 08:25:00,10.0,0.7142441024652704,0.65,8,baseline,0.7142441024652704,21.469818151132813,6140.830157956295,36.325454622167975,0.006
7,2018-08-13 09:35:00,1209.06,bear,fvg,1207.8366118915533,1210.2833881084466,0.6116940542232806,1,1.0,56.53471869265416,18.14130641624654,1.138328530259366,0.0002980193305113226,9,0,0.0047033405351502855,0.01584820883494911,london,2,True,bear,-1,1.0135785949189207,0,0,1.1265595731716251,1.2059373945806728,normal,0,0.9407083167528844,0.059291683247115645,1.0135785949189207,1.3568874738431913,2018-08-13 09:55:00,20.0,0.6828857523568852,0.65,8,baseline,0.6828857523568852,24.229409865456674,6165.059567821751,29.42647533635832,0.006
8,2018-08-13 16:30:00,1200.61,bear,fvg,1198.4213016794797,1202.79869832052,1.0943491602601207,1,1.0,49.09746358296687,25.678777844760578,1.1792411687745312,0.0005697255284847271,16,0,0.007231604291982224,0.02272634774893578,new_york,3,True,bear,-1,1.1513692756893932,0,0,1.3880502518864095,1.029136080467677,normal,0,0.9627805145046552,0.037219485495344866,1.1513692756893932,1.3889534119427533,2018-08-13 17:30:00,60.0,0.9376603571979532,0.65,8,baseline,0.9376603571979532,29.4207469960604,6194.480314817812,16.44813250984899,0.006
9,2018-08-14 02:10:00,1194.23,bear,fvg,1193.443438073557,1195.016561926443,0.3932809632215571,1,1.0,49.832308533463596,8.758571371652405,1.116751269035533,0.00019799048950546694,2,1,0.002207116482041045,0.027919546124229734,asia,1,True,bear,-1,0.9916574573180241,0,0,0.5481374885446124,-0.6194121136712513,low,1,0.9569455727051139,0.04305442729488607,0.9916574573180241,1.6019082002837626,2018-08-14 02:45:00,35.0,0.6966001457011509,0.65,8,baseline,0.6966001457011509,12.384734397730718,6206.865049215542,32.03816400567322,0.0042
